,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,86,2016-07-06,TEX,BOS,5-7,,99,2.2,1,0,0,2,4,0,0,0.0,11,51,31,6,10,3,2,1,0,0,,0.0,0.0,0,0,0,9,1,0,0,0,0,0,0.02,0.004,0.02,0.00%,1.5,5b --- 0 out d10,7b --- 2 out d5,,BOS,1.3636363636363635,L,6,11,,
1,2,89,2016-07-09,TEX,MIN,6-7,,2,2.0,2,2,1,4,1,0,0,1.93,11,49,22,5,4,2,4,4,0,0,,0.0,0.0,0,0,0,7,2,0,0,1,0,0,0.68,-0.087,0.61,-0.05%,-0.91,6t --- 0 out d3,7t 3 out d4,,TEX,3.0,L,6,8,,
2,3,91,2016-07-15,TEX,CHC,8-GF(8),,5,1.0,1,0,0,2,0,0,0,1.59,5,24,12,4,1,1,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,0.01,0.001,0.01,0.00%,0.5,8b --- 0 out d6,8b end d 6,,CHC,3.0,L,0,6,,
3,4,137,2016-09-04,TEX,HOU,9-GF,,50,1.0,1,0,0,0,2,0,0,1.35,4,9,8,2,1,0,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.26,0.02,0.05,0.00%,0.54,9t --- 0 out d2,9t end d 2,,TEX,1.0,L,6,7,,
4,5,138,2016-09-05,TEX,SEA,6-6,,0,0.2,1,2,2,3,1,0,0,3.68,6,31,11,5,2,0,2,0,0,0,,3.0,3.0,0,0,0,2,1,0,2,0,1,0,0.23,-0.034,0.04,0.00%,-3.17,6b 123 0 out d3,6b 1-3 2 out d8,,SEA,20.0,L,6,14,,
5,6,141,2016-09-08,TEX,SEA,8-GF(8),,2,1.0,0,0,0,0,1,0,0,3.24,3,13,8,1,2,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.02,0.00%,0.49,8b --- 0 out d3,8b end d 3,,SEA,0.0,L,3,6,,
6,7,147,2016-09-14,TEX,HOU,6-6,,5,0.2,1,0,0,0,0,0,0,3.0,3,10,6,1,1,0,3,1,1,0,,2.0,1.0,0,0,0,3,0,0,0,0,0,0,0.42,-0.006999999999999999,0.04,0.00%,0.16,6b 1-3 1 out d3,6b 3 out d4,,HOU,5.0,L,4,8,,
7,8,149,2016-09-17,TEX,OAK,8-GF,,2,1.1,0,0,0,0,2,0,0,2.61,4,14,10,4,3,0,2,0,0,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.79,8t 1-- 2 out d9,9t end d 9,,TEX,0.0,L,2,11,,
8,9,153,2016-09-21,TEX,LAA,6-6,,3,0.1,1,0,0,1,1,0,0,2.53,3,15,7,1,3,0,1,1,0,0,,0.0,0.0,0,0,0,2,1,0,0,0,0,0,1.21,-0.039,0.13,0.00%,-0.41,6t --- 0 out d1,6t 12- 1 out d1,,TEX,20.0,L,4,5,,
9,10,156,2016-09-25,TEX,OAK,7-8,,3,1.1,2,0,0,1,0,0,0,2.25,6,11,7,0,1,1,4,1,1,0,,0.0,0.0,0,0,0,5,1,0,0,1,0,0,0.04,0.002,0.0,0.00%,0.72,7b --- 0 out d6,8b --- 1 out d6,,OAK,2.727272727272727,L,1,7,,
