Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,29,2014-05-03,KCR,DET,8-GF,,99,2.0,7,6,6,0,2,1,0,27.00,13,45,30,5,5,5,6,2,0,0,,0,0,1,0,0,12,2,0,0,0,1,0,.10,-0.017,.14,-0.01%,-5.03,8t --- 0 out d3,9t end d 9,,KCR,3.5,L,2,9,,
2,55,2014-05-31,KCR,TOR,GS-1,L(0-1),27,0.2,5,7,7,3,0,0,2,43.88,11,42,22,5,4,3,3,3,0,0,11,,,0,0,0,6,2,0,0,1,0,0,1.00,-0.420,.87,-0.22%,-7.01,1b start tie,1b 1-3 2 out d7,,TOR,40.0,L,2,12,,
3,36,2015-05-15,KCR,NYY,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,11,8,0,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.51,9t --- 0 out a11,9t end a11,,KCR,0.0,W,12,1,,
4,66,2015-06-21,KCR,BOS,6-GF,,36,3.1,6,3,3,0,2,0,0,6.23,15,47,31,4,6,3,10,4,1,0,,1,0,0,0,0,15,2,2,0,1,0,0,.00,0.000,.00,0.00%,-1.25,6t 1-- 2 out d10,9t end d13,,KCR,1.9354838709677418,L,2,13,,
5,105,2015-08-01,OAK,CLE,GS-8,W(1-0),40,7.1,5,1,1,0,5,1,0,3.09,27,94,66,15,7,10,12,4,2,0,69,,,0,0,0,27,0,0,0,0,0,0,.89,0.258,.06,0.01%,2.28,1t start tie,8t 1-- 1 out a3,,OAK,0.7042253521126761,W,5,1,,
6,110,2015-08-06,OAK,HOU,GS-7,,4,7.0,4,1,1,1,7,0,0,2.41,26,108,69,15,14,6,12,6,2,0,71,,,0,1,1,24,0,0,0,0,1,1,1.10,0.333,.09,0.02%,2.30,1t start tie,7t 3 out a1,,OAK,0.7142857142857143,L,4,5,,
7,115,2015-08-12,OAK,TOR,GS-2,L(1-1),5,1.2,6,8,8,2,2,1,1,5.75,13,58,28,7,2,2,6,4,0,0,11,,,0,0,0,10,1,0,0,0,0,0,1.10,-0.458,.10,-0.02%,-5.50,1b start tie,2b 1-3 2 out d4,,TOR,6.666666666666667,L,3,10,,
8,117,2015-08-14,OAK,BAL,13-GF(13),,1,0.0,1,1,1,0,0,1,0,6.20,1,2,2,0,0,0,1,1,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,3.17,-0.302,.13,-0.01%,-1.59,13b -2- 1 out tie,13b end d 2,,BAL,inf,L,6,8,,
9,130,2015-08-29,OAK,ARI,GS-6,,14,6.0,8,2,2,1,4,0,0,5.47,25,75,51,18,6,12,8,6,0,0,51,,,0,0,0,23,1,0,0,2,0,0,1.47,0.069,.00,0.00%,0.93,1b start tie,6b 3 out tie,,ARI,1.5,W,3,2,,
10,135,2015-09-04,OAK,SEA,GS-3,L(1-2),5,2.1,6,6,6,2,2,0,0,6.91,15,50,30,7,1,3,8,6,1,0,21,,,0,0,0,12,2,0,0,1,1,1,1.35,-0.241,.00,0.00%,-3.12,1t start tie,3t 123 1 out a2,,OAK,3.8095238095238093,L,8,11,,
11,140,2015-09-09,OAK,HOU,GS-5,L(1-3),4,4.0,8,5,5,1,2,1,1,7.44,22,87,56,10,7,7,11,4,2,0,27,,,0,0,0,20,4,0,0,0,0,0,.85,-0.232,.00,0.00%,-2.73,1t start tie,5t -2- 0 out d4,,OAK,2.25,L,5,11,,
12,145,2015-09-15,OAK,CHW,GS-7,W(2-3),5,6.0,10,6,6,2,6,2,1,7.68,30,102,70,18,8,8,13,9,1,0,32,,,1,0,0,27,0,0,0,1,0,0,.56,-0.001,.00,0.00%,-3.58,1b start a 5,7b 1-- 0 out a11,,CHW,2.0,W,17,6,,
13,150,2015-09-20,OAK,HOU,GS-7,L(2-4),4,7.0,7,3,3,2,5,2,0,7.09,29,101,64,17,6,12,10,7,0,0,54,,,1,0,0,26,0,0,0,1,0,0,1.00,-0.084,.00,0.00%,0.30,1b start tie,7b 3 out d2,,HOU,1.2857142857142858,L,1,5,,
14,155,2015-09-26,OAK,SFG,4-6,,5,2.2,6,3,3,1,1,0,0,7.26,15,51,35,10,3,10,3,3,0,0,,0,0,0,0,0,14,3,0,0,0,0,0,.71,-0.152,.00,0.00%,-1.80,4t --- 0 out a4,6t 1-- 2 out a1,,OAK,3.1818181818181817,L,10,14,,
15,160,2015-10-02,OAK,SEA,GS-7,W(3-4),5,7.0,6,2,2,2,1,1,1,6.67,29,99,60,11,5,13,12,2,3,0,56,,,0,0,0,25,1,0,0,1,0,0,1.39,0.139,.00,0.00%,1.23,1b start tie,7b 3 out tie,,SEA,1.1428571428571428,W,4,2,,
