,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,92,2012-07-18,SLN,MIL,8-GF(8),,99,1.0,1,0,0,2,2,0,0,0.0,6,26,15,2,4,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.45,0.013999999999999999,0.57,0.01%,0.5,8b --- 0 out d2,8b end d 2,,MIL,3.0,L,3,4,,
1,2,94,2012-07-21,SLN,CHC,9-GF,,2,1.0,1,0,0,0,0,0,0,0.0,4,10,6,2,0,0,4,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.47,9t --- 0 out a12,9t end a12,,STL,1.0,W,12,0,,
2,3,96,2012-07-23,SLN,LAD,8-GF,,1,2.0,0,0,0,0,1,0,0,0.0,6,28,17,6,2,2,3,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.15,0.022000000000000002,0.2,0.02%,0.93,8t --- 0 out d4,9t end d 2,,STL,0.0,L,3,5,,
3,4,102,2012-07-29,SLN,CHC,10-GF(10),L(0-1),5,0.0,2,2,2,0,0,1,0,4.5,2,6,5,3,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.72,-0.36700000000000005,3.13,-0.25%,-2.0,10b --- 0 out tie,10b end d 2,,CHC,inf,L,2,4,,
4,5,120,2012-08-18,SLN,PIT,6-6,H(1),19,0.2,0,0,0,0,1,0,0,3.86,2,8,5,1,3,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.65,0.032,0.96,0.03%,0.25,6t --- 1 out a2,6t 3 out a2,,STL,0.0,W,5,4,,
5,6,130,2012-08-29,SLN,PIT,6-GF(8),,10,3.0,1,0,0,0,3,0,0,2.35,10,46,30,4,5,4,3,1,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,0.05,0.008,0.09,0.01%,1.36,6b --- 0 out d5,8b end d 5,,PIT,0.3333333333333333,L,0,5,,
6,7,132,2012-08-31,SLN,WSN,3-5,,1,2.0,0,2,2,2,3,0,0,3.72,8,37,23,6,3,2,2,0,0,0,,3,0,0,0,0,6,0,0,0,0,0,0,0.09,0.015,0.12,0.01%,1.29,3b 123 2 out d6,5b 12- 2 out d6,,WSN,1.0,L,0,10,,
7,8,136,2012-09-04,SLN,NYM,9-GF,,3,1.0,0,0,0,0,0,0,0,3.38,4,15,10,5,0,3,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.18,0.013000000000000001,0.23,0.01%,0.47,9t --- 0 out a4,9t end a 4,,STL,0.0,W,5,1,,
8,9,139,2012-09-08,SLN,MIL,6-7,,3,2.0,4,1,1,1,3,1,0,3.55,11,38,25,5,4,5,2,0,1,0,,0,0,0,0,0,9,1,0,0,0,0,0,0.72,-0.023,1.0,-0.02%,-0.07,6t --- 0 out d2,7t 3 out d3,,STL,2.5,L,3,6,,
9,10,142,2012-09-11,SLN,SDP,7-7,,2,1.0,1,0,0,0,3,0,0,3.29,4,20,12,4,5,1,0,0,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,0.81,0.037000000000000005,1.05,0.03%,0.43,7b --- 0 out d1,7b 3 out d1,,SDP,1.0,L,4,6,,
10,11,143,2012-09-12,SLN,SDP,7-7,,0,1.0,0,0,0,0,1,0,0,3.07,3,7,7,3,0,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.5,0.037000000000000005,0.68,0.03%,0.43,7b --- 0 out d1,7b 3 out d1,,SDP,0.0,L,2,3,,
11,12,145,2012-09-14,SLN,LAD,6-6,HL(0-2),1,0.2,1,2,2,0,0,0,1,4.11,4,14,6,1,0,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.97,0.009000000000000001,3.76,0.01%,0.04,6b --- 0 out a1,6b 12- 2 out a1,,LAD,5.0,L,5,8,,
12,13,147,2012-09-16,SLN,LAD,7-8,,1,2.0,0,0,0,1,4,0,0,3.63,6,40,24,9,2,1,0,0,0,0,,0,0,0,1,0,5,0,0,0,0,0,0,1.37,0.185,3.1,0.25%,0.91,7b --- 0 out tie,8b 3 out tie,,LAD,0.5,W,5,2,,
13,14,151,2012-09-21,SLN,CHC,7-7,H(3),4,0.1,0,0,0,0,0,0,0,3.57,1,1,1,0,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.83,0.051,2.48,0.04%,0.22,7b 1-- 2 out a1,7b 3 out a1,,CHC,0.0,L,4,5,,
