,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,113,2019-08-05,ARI,PHI,7-8,,99,0.2,2,1,0,0,1,0,0,0.0,4,10,8,0,2,1,2,2,0,0,,2,1,0,0,0,4,0,0,0,0,0,0,0.88,-0.042,0.73,-0.02%,-0.45,2.3,5.0,7t 12- 1 out d2,8t 1-- 0 out d3,,ARI,10.0,L,3,7
1,2,115,2019-08-07,ARI,PHI,9-GF,,1,1.0,1,1,1,1,3,1,0,5.4,5,30,18,1,7,0,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.09,0.003,0.07,0.00%,-0.47,5.05,9.0,9t --- 0 out a6,9t end a 5,,ARI,2.0,W,6,1
2,3,116,2019-08-09,ARI,LAD,8-8,,1,0.2,0,0,0,0,1,0,0,3.86,2,11,8,1,2,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.16,0.008,0.11,0.00%,0.27,3.5,5.0,8b --- 1 out d2,8b 3 out d2,,LAD,0.0,W,3,2
3,4,117,2019-08-10,ARI,LAD,4-4,,0,0.2,0,0,0,0,0,0,0,3.0,2,8,6,2,0,0,2,1,0,0,,3,0,0,0,0,2,0,0,0,0,0,0,0.78,0.043,0.63,0.02%,1.58,1.5,2.0,4b 123 1 out d4,4b 3 out d4,,LAD,0.0,L,0,4
4,5,120,2019-08-13,ARI,COL,6-7,W(1-0),2,2.0,1,0,0,0,2,0,0,1.8,7,28,17,3,4,4,1,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.38,0.064,0.29,0.03%,1.25,11.9,24.0,6b --- 0 out a5,7b 3 out a5,,COL,0.5,W,9,3
5,6,123,2019-08-16,ARI,SFG,8-8,,2,1.0,1,1,1,2,2,0,0,3.0,5,21,8,2,3,0,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.21,-0.015,0.14,-0.01%,-0.47,2.45,6.0,8t --- 0 out d4,8t 3 out d5,,ARI,3.0,L,9,10
6,7,124,2019-08-17,ARI,SFG,5-5,,0,1.0,1,0,0,0,2,0,0,2.57,4,18,12,1,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.34,0.02,0.18,0.01%,0.54,5.65,9.0,5t --- 0 out d4,5t 3 out d4,,ARI,1.0,L,6,11
7,8,126,2019-08-19,ARI,COL,7-7,H(1),1,1.0,0,0,0,0,0,0,0,2.25,3,9,4,0,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.26,0.098,0.56,0.03%,0.54,2.25,3.0,7t --- 0 out a1,7t 3 out a1,,ARI,0.0,W,5,3
8,9,127,2019-08-20,ARI,COL,8-8,H(2),0,1.0,0,0,0,0,1,0,0,2.0,2,13,9,0,3,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,1.58,0.146,0.81,0.05%,0.93,4.25,6.0,8t 1-- 0 out a2,8t 3 out a2,,ARI,0.0,W,8,7
9,10,130,2019-08-24,ARI,MIL,6-7,,3,0.2,0,1,1,1,1,0,0,2.79,3,16,8,3,2,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.45,0.006999999999999999,0.15,0.00%,0.09,0.9,2.0,6b --- 2 out d2,7b 1-- 1 out d2,,MIL,5.0,L,0,4
10,11,131,2019-08-25,ARI,MIL,6-6,,0,1.0,0,0,0,0,1,0,0,2.53,3,12,8,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.35,0.027000000000000003,0.08,0.00%,0.54,4.25,6.0,6b --- 0 out a5,6b 3 out a5,,MIL,0.0,W,5,2
11,12,133,2019-08-27,ARI,SFG,8-8,H(3),1,0.2,0,0,0,1,0,0,0,2.38,2,5,1,0,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,4.38,0.19699999999999998,1.75,0.05%,0.68,0.9,2.0,8b -2- 1 out a1,8b 3 out a1,,SFG,5.0,W,3,2
12,13,135,2019-08-30,ARI,LAD,7-7,,2,1.0,1,0,0,0,1,0,0,2.19,4,12,8,3,2,1,2,1,1,0,,2,1,0,0,0,4,0,0,0,0,0,0,1.66,0.049,0.87,0.02%,0.88,3.65,6.0,7t 1-3 0 out d1,7t 3 out d2,,ARI,1.0,W,5,4
13,14,136,2019-08-31,ARI,LAD,7-8,H(4),0,1.2,0,0,0,0,0,0,0,1.93,5,16,10,4,1,2,3,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.38,0.17800000000000002,0.84,0.07%,0.82,3.75,5.0,7t --- 1 out a1,8t 3 out a1,,ARI,0.0,W,6,5
