,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,66,2014-06-16,DET,KCR,7-8,,99,2.0,1,0,0,2,2,0,0,0.0,9,29,17,7,1,5,0,0,0,0,,2.0,0.0,0,0,0,7,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,2.28,7t 1-3 0 out d9,8t 3 out d9,,DET,1.5,L,8,11,,
1,2,67,2014-06-17,DET,KCR,8-8,,0,1.0,0,0,0,0,1,0,0,0.0,3,14,10,5,1,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.01,0.00%,0.47,8t --- 0 out d8,8t 3 out d8,,DET,0.0,L,4,11,,
2,3,71,2014-06-21,DET,CLE,8-8,H(1),3,1.0,0,0,0,0,0,0,0,0.0,3,5,3,0,0,3,0,0,0,0,,1.0,0.0,0,0,0,3,0,0,0,0,0,0,3.85,0.312,6.39,0.31%,1.1,8b -2- 0 out a1,8b 3 out a1,,CLE,0.0,W,5,4,,
3,4,72,2014-06-22,DET,CLE,7-7,,0,1.0,0,0,0,0,1,0,0,0.0,3,8,6,2,1,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.02,0.001,0.03,0.00%,0.48,7b --- 0 out a9,7b 3 out a9,,CLE,0.0,W,10,4,,
4,5,74,2014-06-25,DET,TEX,6-7,H(2),2,1.0,0,1,1,1,3,0,0,1.5,4,22,14,4,4,0,0,0,0,0,,1.0,0.0,0,0,0,3,0,0,0,0,0,0,1.3,0.052000000000000005,1.9,0.05%,0.48,6b 1-- 1 out a3,7b 1-- 1 out a3,,TEX,1.0,W,8,6,,
5,6,76,2014-06-27,DET,HOU,10-GF(11),L(0-1),1,1.1,2,1,1,0,1,1,0,2.45,5,22,14,5,1,2,2,1,1,0,,0.0,0.0,0,0,0,5,0,0,0,1,0,0,2.45,-0.24,3.46,-0.20%,-0.32,10b --- 0 out tie,11b end d 1,,HOU,1.818181818181818,L,3,4,,
6,7,78,2014-06-29,DET,HOU,8-GF(8),,1,1.0,2,1,1,1,0,0,0,3.24,6,19,7,0,0,2,3,2,0,0,,0.0,0.0,0,0,0,4,1,0,1,0,0,0,0.74,-0.057999999999999996,1.01,-0.05%,-0.54,8b --- 0 out d1,8b end d 2,,HOU,3.0,L,4,6,,
7,8,79,2014-06-30,DET,OAK,9-GF,W(1-1),0,1.0,0,0,0,0,1,0,0,2.89,3,14,10,2,3,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.13,0.01%,0.47,9t --- 0 out d3,9t end d 3,,DET,0.0,W,5,4,,
8,9,81,2014-07-02,DET,OAK,8-8,,1,1.0,0,0,0,0,2,0,0,2.61,3,11,9,2,4,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.06,0.005,0.09,0.00%,0.47,8t --- 0 out a6,8t 3 out a6,,DET,0.0,W,9,3,,
9,10,83,2014-07-04,DET,TBR,8-8,,1,1.0,1,0,0,1,1,0,0,2.38,5,20,10,4,1,2,1,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.34,0.013000000000000001,0.45,0.01%,0.47,8t --- 0 out d3,8t 3 out d3,,DET,2.0,L,3,6,,
