,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,1,2008-03-31,ANA,MIN,8-GF(8),,99,1.0,2,0,0,1,1,0,0,0.0,6,21,14,5,2,2,2,0,0,0,,0,0,0,0,0,5,1,0,1,0,0,0,0.93,0.032,0.95,0.02%,0.51,8b --- 0 out d1,8b end d 1,,MIN,3.0,L,2,3,,
1,2,2,2008-04-01,ANA,MIN,9-GF,,0,1.0,2,0,0,0,1,0,0,0.0,5,16,12,4,3,2,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.51,9b --- 0 out a8,9b end a 8,,MIN,2.0,W,9,1,,
2,3,5,2008-04-04,ANA,TEX,9-GF,,2,1.0,0,0,0,0,0,0,0,0.0,3,9,5,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.55,9t --- 0 out d11,9t end d11,,LAA,0.0,L,6,11,,
3,4,7,2008-04-06,ANA,TEX,6-7,,1,2.0,3,1,1,1,0,0,0,1.8,10,36,20,7,1,5,4,1,0,0,,0,0,0,0,0,9,1,0,1,0,0,0,0.52,-0.006999999999999999,0.66,-0.01%,0.09,6t --- 0 out d3,7t 3 out d4,,LAA,2.0,L,4,10,,
4,5,11,2008-04-11,ANA,SEA,6-7,,4,0.2,1,1,1,1,0,0,0,3.18,4,10,5,1,0,2,1,1,0,0,,2,0,0,0,0,2,1,0,0,0,0,0,1.09,-0.018000000000000002,1.38,-0.01%,0.07,6b 1-3 2 out d2,7b --3 1 out d1,,SEA,10.0,L,5,8,,
5,6,12,2008-04-12,ANA,SEA,6-7,,0,2.0,1,0,0,1,2,0,0,2.35,8,25,18,4,3,4,1,0,0,0,,1,0,0,0,0,6,0,0,1,0,0,0,0.36,0.052000000000000005,0.44,0.04%,1.65,6b -2- 0 out d3,7b 3 out d3,,SEA,1.0,L,3,8,,
6,7,16,2008-04-16,ANA,KCR,7-8,,3,2.0,2,0,0,2,2,0,0,1.86,9,48,28,5,5,2,3,0,0,0,,0,0,0,1,0,7,1,0,1,0,0,0,1.24,0.11699999999999999,1.47,0.08%,1.09,7t --- 0 out d1,8t 3 out d1,,LAA,2.0,L,2,3,,
7,8,20,2008-04-20,ANA,SEA,5-7,,3,2.1,0,0,0,0,1,0,0,1.5,7,23,13,4,1,5,1,0,0,0,,3,0,0,0,0,7,0,0,0,0,0,0,0.32,0.059000000000000004,0.46,0.05%,1.89,5t 123 2 out d4,7t 3 out d4,,LAA,0.0,L,2,4,,
8,9,21,2008-04-22,ANA,BOS,6-7,,1,1.1,3,1,1,0,1,1,0,2.03,7,26,16,3,1,3,3,2,0,0,,0,0,1,0,0,7,0,0,0,0,0,0,0.95,-0.1,1.15,-0.07%,-0.44,6b --- 0 out tie,7b 1-- 1 out d1,,BOS,2.727272727272727,L,6,7,,
9,10,25,2008-04-26,ANA,DET,6-7,L(0-1),3,2.0,4,3,1,2,2,0,0,2.35,13,34,23,9,0,4,5,1,1,0,,0,0,0,0,0,10,1,1,2,0,1,1,1.12,-0.313,1.39,-0.23%,-1.91,6b --- 0 out d3,7b 3 out d3,,DET,3.0,L,4,6,,
10,11,27,2008-04-28,ANA,OAK,7-7,,1,0.1,0,0,0,0,0,0,0,2.3,1,4,2,0,1,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.46,7t 12- 2 out d12,7t 3 out d12,,LAA,0.0,L,2,14,,
11,12,30,2008-05-01,ANA,OAK,5-5,,2,0.2,4,4,4,1,0,0,0,4.41,7,31,17,4,3,1,5,4,1,0,,2,2,0,0,0,6,0,0,0,0,0,0,0.9,-0.135,1.42,-0.13%,-3.63,5t 1-3 0 out d2,5t 1-3 2 out d7,,LAA,25.0,L,8,15,,
12,13,33,2008-05-04,ANA,BAL,6-6,H(1),2,0.1,0,0,0,1,0,0,0,4.32,2,7,3,2,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.06,-0.004,1.4,0.00%,-0.02,6t --- 0 out a2,6t 1-- 1 out a2,,LAA,10.0,W,6,5,,
13,14,36,2008-05-07,ANA,KCR,7-GF(8),,2,2.0,1,0,0,1,1,0,0,3.86,7,20,11,2,3,2,3,1,1,0,,0,0,0,0,0,6,0,0,0,1,0,0,0.02,0.002,0.03,0.00%,1.05,7b --- 0 out d6,8b end d 6,,KCR,1.0,L,4,9,,
14,15,38,2008-05-10,ANA,TBR,8-GF(8),,2,0.1,0,0,0,0,1,0,0,3.79,1,5,3,2,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.15,0.004,0.2,0.00%,0.11,8b --- 2 out d2,8b end d 2,,TBR,0.0,L,0,2,,
15,16,39,2008-05-11,ANA,TBR,7-GF(8),,0,2.0,3,0,0,0,1,0,0,3.43,8,27,17,3,4,5,2,0,1,0,,0,0,0,0,0,8,0,0,0,1,0,0,0.25,0.022000000000000002,0.33,0.02%,1.08,7b --- 0 out d3,8b end d 3,,TBR,1.5,L,5,8,,
16,17,65,2008-06-09,ANA,TBR,7-8,,28,2.0,5,3,3,0,1,0,0,4.3,11,33,22,6,3,8,2,1,0,0,,0,0,1,0,0,11,1,0,0,1,0,1,0.16,-0.045,0.2,-0.03%,-1.91,7t --- 0 out d4,8t 3 out d7,,LAA,2.5,L,4,13,,
17,18,69,2008-06-14,ANA,ATL,8-GF,,4,1.1,1,0,0,0,0,0,0,4.07,5,15,9,3,1,3,2,0,0,0,,3,2,0,0,0,5,0,0,0,0,0,0,0.11,-0.024,0.13,-0.02%,-0.65,8t 123 2 out d4,9t end d 6,,LAA,0.9090909090909092,L,4,9,,
18,19,80,2008-06-27,ANA,LAD,8-GF(8),,12,1.0,1,0,0,0,1,0,0,3.91,3,11,6,4,0,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.01,0.001,0.01,0.00%,0.5,8b --- 0 out d6,8b end d 6,,LAD,1.0,L,0,6,,
19,20,87,2008-07-05,ANA,TOR,8-GF,,7,2.0,0,0,0,0,2,0,0,3.62,6,21,14,3,2,4,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.06,0.009000000000000001,0.07,0.01%,1.09,8t --- 0 out d5,9t end d 4,,LAA,0.0,L,5,7,,
20,21,93,2008-07-11,ANA,OAK,5-GF(8),,5,4.0,3,0,0,0,2,0,0,3.16,15,53,37,11,3,9,4,1,0,0,,0,0,0,0,0,15,0,0,0,0,0,0,0.02,0.005,0.03,0.00%,2.0,5b --- 0 out d7,8b end d 7,,OAK,0.75,L,2,9,,
21,22,96,2008-07-18,ANA,BOS,9-GF,,6,1.0,0,0,0,0,0,0,0,3.06,3,11,6,2,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.55,9t --- 0 out a8,9t end a 8,,LAA,0.0,W,11,3,,
22,23,99,2008-07-21,ANA,CLE,9-GF,,2,1.0,0,0,0,0,1,0,0,2.97,3,7,5,1,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.12,0.01,0.07,0.00%,0.55,9t --- 0 out d3,9t end d 3,,LAA,0.0,L,2,5,,
23,24,101,2008-07-23,ANA,CLE,7-8,,1,1.1,3,4,4,0,1,1,2,3.89,9,30,18,3,4,2,4,0,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.29,-0.009000000000000001,0.18,0.00%,-1.87,7t --- 0 out a6,8t 12- 1 out a6,,LAA,2.727272727272727,W,14,11,,
24,25,104,2008-07-27,ANA,BAL,8-GF(8),,3,1.0,2,0,0,0,1,0,0,3.79,5,13,12,3,4,3,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.16,0.008,0.05,0.00%,0.54,8b --- 0 out d3,8b end d 3,,BAL,2.0,L,2,5,,
25,26,108,2008-07-31,ANA,NYY,9-9,,3,0.0,3,3,3,1,0,0,0,4.54,4,15,10,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.06,-0.008,0.01,0.00%,-2.85,9b --- 0 out a9,9b 123 0 out a8,,NYY,inf,W,12,6,,
26,27,110,2008-08-02,ANA,NYY,7-GF(8),,1,1.2,0,0,0,0,2,0,0,4.34,5,19,15,5,2,1,2,0,1,0,,1,0,0,0,0,5,0,0,0,0,0,0,0.02,0.002,0.0,0.00%,1.12,7b 1-- 1 out d6,8b end d 6,,NYY,0.0,L,2,8,,
27,28,140,2008-09-05,ANA,CHW,6-GF(8),,33,3.0,3,3,3,1,1,0,1,4.69,14,52,28,8,4,6,5,2,1,0,,0,0,0,0,0,12,0,0,0,0,0,0,0.03,-0.005,0.0,0.00%,-1.34,6b --- 0 out d7,8b end d 8,,CHW,1.3333333333333333,L,2,10,,
28,29,143,2008-09-08,ANA,NYY,9-GF,,2,1.0,0,0,0,0,2,0,0,4.57,3,14,9,3,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.55,9t --- 0 out a11,9t end a11,,LAA,0.0,W,12,1,,
29,30,150,2008-09-16,ANA,OAK,7-GF(8),,7,2.0,2,1,1,1,2,0,1,4.57,10,35,22,7,3,1,5,1,0,0,,3,1,0,0,0,8,0,0,0,0,0,0,0.06,0.002,0.0,0.00%,0.84,7b 123 0 out d5,8b end d 7,,OAK,1.5,L,1,8,,
30,31,3,2009-04-09,NYN,CIN,5-5,,99,0.2,1,0,0,0,0,0,1,0.0,4,13,7,3,0,1,2,0,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,1.23,-0.083,1.28,-0.05%,-1.09,5b 12- 1 out d2,5b 3 out d4,,CIN,5.0,L,6,8,,
31,32,4,2009-04-10,NYN,FLA,9-GF,,0,0.0,1,0,0,1,0,0,0,0.0,2,7,3,2,0,0,1,1,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,3.35,-0.435,4.13,-0.32%,-1.21,9b 1-- 2 out tie,9b end d 1,,FLA,inf,L,4,5,,
32,33,5,2009-04-11,NYN,FLA,8-9,,0,1.1,3,2,0,0,1,0,0,0.0,8,33,21,7,4,3,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,1,1,0.21,-0.006999999999999999,0.24,-0.01%,-0.9,8b --- 0 out a6,9b 12- 1 out a5,,FLA,2.727272727272727,W,8,4,,
33,34,9,2009-04-16,NYN,SDP,6-6,,4,1.0,0,0,0,0,1,0,0,0.0,3,13,10,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.31,0.023,0.3,0.01%,0.48,6t --- 0 out d3,6t 3 out d3,,NYM,0.0,L,5,6,,
34,35,14,2009-04-22,TEX,TOR,11-GF(11),,5,0.0,1,0,0,0,0,0,0,0.0,1,5,3,1,0,0,1,1,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,4.28,-0.28600000000000003,4.3,-0.17%,-1.27,11b 12- 1 out tie,11b end d 1,,TOR,inf,L,7,8,,
35,36,16,2009-04-24,TEX,BAL,7-7,,1,0.1,0,0,0,0,0,0,0,0.0,1,2,1,0,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.84,0.022000000000000002,0.77,0.01%,0.46,7b 12- 2 out d2,7b 3 out d2,,BAL,0.0,W,5,4,,
36,37,19,2009-04-27,TEX,BAL,8-8,H(1),2,0.1,0,0,0,0,0,0,0,0.0,1,3,2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.79,0.047,1.74,0.03%,0.26,8b --- 0 out a2,8b --- 1 out a2,,BAL,0.0,W,6,4,,
37,38,22,2009-05-01,TEX,CHW,7-8,,3,1.1,1,0,0,0,1,0,0,0.0,5,22,13,5,2,3,1,1,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,0.99,0.10800000000000001,1.04,0.07%,0.96,7t --3 2 out d1,8t 3 out d1,,TEX,0.9090909090909092,L,3,4,,
38,39,23,2009-05-02,TEX,CHW,7-8,H(2),0,1.1,0,0,0,0,1,0,1,0.0,4,12,7,2,3,1,1,1,0,0,,2,0,0,0,0,3,0,0,0,1,0,0,1.49,0.113,1.49,0.07%,1.21,7t -23 2 out a3,8t 3 out a3,,TEX,0.0,W,9,6,,
39,40,24,2009-05-03,TEX,CHW,8-8,,0,1.0,1,0,0,0,2,0,0,0.0,4,12,10,1,5,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.35,0.027999999999999997,0.35,0.02%,0.57,8t --- 0 out a4,8t 3 out a4,,TEX,1.0,W,5,1,,
40,41,26,2009-05-05,TEX,SEA,9-10,W(1-0),1,1.1,2,1,1,0,1,0,0,1.04,6,24,15,3,5,3,2,1,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,1.03,0.134,1.47,0.12%,-0.67,9b --- 0 out tie,10b -2- 1 out a5,,SEA,1.818181818181818,W,7,2,,
41,42,30,2009-05-09,TEX,CHW,8-GF(8),,3,0.2,0,0,0,0,1,0,0,0.96,2,10,7,0,2,0,1,0,0,0,,3,1,0,0,0,1,0,0,0,0,1,0,2.73,-0.048,3.39,-0.04%,0.65,8b 123 1 out tie,8b end d 1,,CHW,0.0,L,2,3,,
42,43,33,2009-05-13,TEX,SEA,8-9,,3,1.1,0,0,0,1,2,0,0,0.84,5,23,13,6,4,1,1,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,2.17,0.23,3.35,0.21%,0.91,8t -2- 2 out tie,9t 3 out tie,,TEX,0.9090909090909092,W,6,5,,
