,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,43,2016-05-24,,MIA,6-6,H(1),99,0.2,0,0,0,0,1,0,0,0.0,2,6,5,1,2,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.81,0.091,1.34,0.04%,0.49,6b 1-- 1 out a1,6b 3 out a1,,MIA,0.0,W,4,3
1,2,44,2016-05-25,,MIA,8-8,L(0-1),0,0.1,3,1,1,0,0,0,0,9.0,4,12,9,0,1,4,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.12,-0.322,1.66,-0.15%,-1.69,8t --- 0 out tie,8t 1-3 1 out d1,,TBR,30.0,L,3,4
2,3,46,2016-05-27,,NYY,9-GF,,1,1.0,0,0,0,0,1,0,0,4.5,3,7,5,1,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.03,0.00%,0.48,9t --- 0 out d4,9t end d 4,,TBR,0.0,L,1,4
3,4,50,2016-05-31,,KCR,5-5,,3,1.0,2,0,0,0,0,0,0,3.0,4,10,9,2,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,0.22,0.013999999999999999,0.13,0.01%,0.52,5b --- 0 out d4,5b 3 out d4,,KCR,2.0,L,5,10
4,5,51,2016-06-01,,KCR,8-GF(8),,0,1.0,0,0,0,0,2,0,0,2.25,3,10,8,4,1,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.05,0.00%,0.52,8b --- 0 out d3,8b end d 3,,KCR,0.0,L,3,6
5,6,54,2016-06-04,,MIN,8-9,,2,1.2,2,1,1,2,1,0,0,3.18,8,35,20,5,1,3,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.31,0.033,0.14,0.01%,0.57,8b --- 0 out a4,9b 12- 2 out a4,,MIN,3.333333333333333,W,7,4
6,7,56,2016-06-06,,ARI,7-7,H(2),1,0.2,1,1,1,0,1,0,1,4.26,4,20,13,3,4,0,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.36,0.006,0.74,0.00%,0.08,7b --- 0 out a3,7b 12- 2 out a3,,ARI,5.0,W,6,4
7,8,60,2016-06-11,,HOU,9-GF,,4,1.0,0,0,0,1,0,0,0,3.68,4,20,15,2,2,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.22,0.016,0.15,0.01%,0.48,9t --- 0 out d2,9t end d 2,,TBR,1.0,L,3,4
8,9,61,2016-06-12,,HOU,8-GF,,0,1.2,0,0,0,0,0,0,0,3.0,5,14,9,3,0,0,5,4,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,0.14,0.017,0.07,0.01%,0.99,8t 1-- 1 out a5,9t end a 5,,TBR,0.0,W,5,0
9,10,64,2016-06-16,,SEA,7-GF,,3,3.0,3,1,1,0,3,1,0,3.0,10,32,23,6,5,1,6,2,1,0,,0,0,0,1,0,9,1,0,0,0,0,0,0.52,-0.012,0.42,-0.01%,0.45,7t --- 0 out d2,9t end d 2,,TBR,1.0,L,4,6
10,11,67,2016-06-19,,SFG,8-8,,2,0.2,2,1,1,0,0,0,0,3.55,4,14,10,3,0,1,3,2,1,0,,2,2,0,0,0,4,1,0,0,0,0,0,1.01,-0.17300000000000001,0.53,-0.05%,-2.11,8t 12- 1 out d1,8t 3 out d4,,TBR,10.0,L,1,5
11,12,68,2016-06-20,,CLE,8-GF(8),,0,0.1,0,0,0,0,0,0,0,3.46,1,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.07,0.002,0.03,0.00%,0.12,8b --- 2 out d3,8b end d 3,,CLE,0.0,L,4,7
12,13,72,2016-06-25,,BAL,5-7,,4,2.0,5,3,3,2,3,0,0,4.8,13,37,22,4,6,1,7,5,2,0,,1,0,0,0,0,11,1,0,1,0,0,0,0.56,-0.036000000000000004,0.17,-0.01%,-0.51,5b 1-- 2 out d2,7b 123 2 out d3,1.0,BAL,3.5,L,0,5
13,14,83,2016-07-05,,LAA,6-7,,9,1.2,0,0,0,0,0,0,0,4.32,5,16,10,3,2,2,3,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,0.8,0.095,0.05,0.00%,1.37,6t 12- 1 out d2,7t 3 out d2,,TBR,0.0,L,5,13
14,15,84,2016-07-06,,LAA,5-5,,0,1.0,0,0,0,1,0,0,0,4.08,3,13,5,3,0,1,1,0,0,0,,3,0,0,0,0,2,0,0,0,1,0,0,0.2,0.013999999999999999,0.01,0.00%,2.31,5t 123 0 out d7,5t 3 out d7,,TBR,1.0,L,2,7
15,16,126,2016-08-25,,BOS,9-9,H(3),49,0.2,0,0,0,0,2,0,0,3.93,2,12,9,2,3,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.46,0.12300000000000001,0.0,0.00%,0.38,9t --- 0 out a1,9t --- 2 out a1,,TBR,0.0,W,2,1
