,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,1,2016-04-05,NYA,HOU,8-GF,,99,1.1,0,0,0,0,3,0,1,0.0,5,18,11,3,5,0,1,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.33,0.031,0.31,0.02%,0.86,8t -2- 2 out d3,9t end d 2,,NYY,0.0,L,3,5,,
1,2,4,2016-04-08,NYA,DET,6-6,,2,1.0,1,0,0,0,2,0,0,0.0,4,17,11,2,2,1,1,1,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.72,0.046,0.69,0.03%,1.51,6b 12- 0 out d3,6b 3 out d3,,DET,1.0,L,0,4,,
2,3,6,2016-04-12,NYA,TOR,6-6,W(1-0),3,1.0,0,0,0,1,0,0,0,0.0,4,16,8,3,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.07,0.076,1.12,0.05%,0.52,6b --- 0 out tie,6b 3 out tie,,TOR,1.0,W,3,2,,
3,4,8,2016-04-14,NYA,TOR,7-GF(8),,1,1.1,1,0,0,1,2,0,0,0.0,6,23,16,3,4,1,2,2,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,0.4,0.033,0.43,0.02%,0.85,7b -2- 2 out d2,8b end d 2,,TOR,1.818181818181818,L,2,4,,
4,5,10,2016-04-16,NYA,SEA,5-6,,1,1.1,0,0,0,0,2,0,0,0.0,4,21,16,2,2,0,2,0,2,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.63,0.068,0.58,0.04%,0.86,5t -2- 2 out d2,6t 3 out d2,,NYY,0.0,L,2,3,,
5,6,12,2016-04-19,NYA,OAK,10-GF(11),L(1-1),2,2.0,2,1,1,0,1,0,0,1.13,7,25,17,4,5,3,3,3,0,0,,0,0,0,1,0,7,1,0,0,0,0,0,2.26,-0.15,1.99,-0.08%,0.05,10t --- 0 out tie,11t end d 1,,NYY,1.0,L,2,3,,
6,7,14,2016-04-21,NYA,OAK,8-8,,1,1.0,1,2,2,1,1,1,0,3.0,5,17,9,3,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.64,-0.168,0.5,-0.08%,-1.48,8t --- 0 out d1,8t 3 out d3,,NYY,2.0,L,3,7,,
7,8,20,2016-04-27,NYA,TEX,7-8,,5,1.2,0,0,0,0,1,0,0,2.53,5,29,19,4,3,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.57,0.073,0.47,0.04%,0.97,7b --- 0 out d1,8b --- 2 out d1,,TEX,0.0,L,2,3,,
8,9,22,2016-04-30,NYA,BOS,7-7,,2,0.1,3,4,4,1,1,1,0,5.73,5,30,20,3,3,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.09,-0.025,0.07,-0.01%,-2.41,7b --- 0 out d4,7b 12- 1 out d6,,BOS,40.0,L,0,8,,
9,10,24,2016-05-03,NYA,BAL,8-GF(8),,2,1.0,0,0,0,0,2,0,0,5.25,3,11,8,4,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.06,0.00%,0.52,8b --- 0 out d3,8b end d 3,,BAL,0.0,L,1,4,,
