Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,86,2019-07-05,MIA,ATL,9-GF,L(0-3),2,0.1,2,1,1,2,0,0,0,4.32,5,10,7,1,1,1,2,2,0,0,,0,0,0,0,0,3,1,0,2,0,0,0,3.47,-0.352,.05,0.00%,-2.08,-3.65,-2.00,9b --- 0 out tie,9b end d 1,,ATL,40.0,L,0,1
12,90,2019-07-13,MIA,NYM,9-GF,,7,1.0,0,0,0,1,3,0,0,3.86,4,24,15,1,6,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.30,0.017,.00,0.00%,0.50,7.65,12.00,9t --- 0 out d2,9t end d 2,,MIA,1.0,L,2,4
13,93,2019-07-17,MIA,SDP,6-6,,3,1.0,1,0,0,1,1,0,0,3.48,5,19,10,3,2,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.70,0.024,.00,0.00%,0.50,3.05,6.00,6t --- 0 out d3,6t 3 out d3,,MIA,2.0,L,2,3
14,95,2019-07-19,MIA,LAD,7-7,,1,1.0,1,0,0,0,1,0,0,3.18,4,24,15,2,3,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.92,0.044,.00,0.00%,0.51,3.65,6.00,7b --- 0 out d1,7b 3 out d1,,LAD,1.0,L,1,2
15,98,2019-07-22,MIA,CHW,6-7,,2,2.0,2,2,2,0,3,2,0,4.05,8,27,21,5,5,1,4,0,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.01,-0.010,.00,0.00%,-0.93,5.30,9.00,6b --- 0 out d6,7b 3 out d8,,CHW,1.0,L,1,9
16,101,2019-07-26,MIA,ARI,9-GF,W(1-3),3,1.0,0,0,0,1,1,0,0,3.77,3,16,6,1,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.67,0.038,.00,0.00%,0.50,7.65,18.00,9t --- 0 out d1,9t end d 1,,MIA,1.0,W,3,2
17,103,2019-07-28,MIA,ARI,5-6,W(2-3),1,2.0,0,0,0,1,3,0,0,3.31,6,26,16,3,7,1,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.18,0.146,.00,0.00%,0.99,13.90,27.00,5t --- 0 out tie,6t 3 out a1,,MIA,0.5,W,5,1
18,105,2019-07-30,MIA,MIN,8-8,,1,1.0,0,0,0,1,2,0,0,3.12,4,24,13,2,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.09,0.051,.00,0.00%,0.50,5.65,9.00,8t --- 0 out d1,8t 3 out d1,,MIA,1.0,L,1,2
19,107,2019-08-01,MIA,MIN,10-10,,1,1.0,0,0,0,0,2,0,0,2.95,3,15,11,1,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.81,0.137,.00,0.00%,0.50,6.25,9.00,10t --- 0 out tie,10t 3 out tie,,MIA,0.0,W,5,4
20,108,2019-08-03,MIA,TBR,7-7,BS(1),1,1.0,1,1,1,2,2,1,0,3.26,6,29,15,4,4,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.63,-0.128,.00,0.00%,-0.46,2.45,6.00,7b --- 0 out a1,7b 3 out tie,,TBR,3.0,L,6,8
21,112,2019-08-06,MIA,NYM,7-7,,2,1.0,2,0,0,0,2,0,0,3.10,5,22,17,3,6,0,3,2,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,.05,0.003,.00,0.00%,0.49,5.05,9.00,7b --- 0 out d5,7b 3 out d5,,NYM,2.0,L,0,5
22,113,2019-08-07,MIA,NYM,7-7,,0,0.2,3,3,3,0,1,2,0,4.29,5,12,8,1,1,0,4,3,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,.29,-0.093,.00,0.00%,-2.61,-4.30,-4.00,7b --- 0 out d2,7b --- 2 out d5,,NYM,15.0,L,2,7
23,116,2019-08-10,MIA,ATL,9-9,,2,0.1,0,0,0,0,1,0,0,4.22,1,6,4,0,2,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.14,0.004,.00,0.00%,0.50,2.75,4.00,9t 1-3 2 out d4,9t 3 out d4,,MIA,0.0,W,7,6
24,117,2019-08-11,MIA,ATL,9-GF,,0,1.0,0,0,0,1,3,0,0,4.03,4,19,11,2,6,0,0,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,.75,0.038,.00,0.00%,0.50,7.65,12.00,9t --- 0 out d1,9t end d 1,,MIA,1.0,L,4,5
25,120,2019-08-15,MIA,LAD,6-6,,3,1.0,2,3,3,1,0,2,0,5.01,6,27,12,4,2,1,4,1,2,0,,0,0,0,0,0,5,0,0,0,0,0,0,.21,-0.033,.00,0.00%,-2.50,-5.55,-6.00,6t --- 0 out a7,6t 3 out a4,,MIA,3.0,W,13,7
26,123,2019-08-18,MIA,COL,8-8,,2,0.1,0,0,0,1,1,0,1,4.94,3,16,9,2,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.73,0.010,.00,0.00%,0.13,1.55,4.00,8b --- 2 out d1,8b 3 out d1,,COL,10.0,L,6,7
27,127,2019-08-23,MIA,PHI,9-9,,4,0.2,1,2,2,4,1,0,0,5.55,7,34,14,5,4,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,-2.27,-3.50,-1.00,9t --- 0 out a10,9t 123 2 out a8,,MIA,25.0,W,19,11
28,139,2019-09-05,MIA,PIT,6-6,H(3),12,1.0,1,0,0,0,3,0,0,5.33,5,22,13,3,4,2,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,1,2.03,0.055,.00,0.00%,0.51,7.65,12.00,6b --- 0 out a3,6b 3 out a3,,PIT,1.0,W,10,7
29,143,2019-09-09,MIA,MIL,7-7,,3,0.2,3,4,4,2,2,1,0,6.58,7,32,18,2,5,0,3,2,0,0,,0,0,0,0,0,5,1,1,1,0,0,0,.87,-0.270,.00,0.00%,-3.73,-5.50,-4.00,7t --- 0 out d1,7t 1-- 2 out d5,,MIA,25.0,L,3,8
30,152,2019-09-18,MIA,ARI,7-7,,8,0.2,1,0,0,0,2,0,0,6.41,3,16,10,5,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.44,0.014,.00,0.00%,0.29,4.90,8.00,7b --- 0 out d2,7b 1-- 2 out d2,,ARI,5.0,L,4,5
31,156,2019-09-23,MIA,NYM,8-8,,4,1.0,0,0,0,1,1,0,0,6.18,4,20,11,3,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.52,0.027,.00,0.00%,0.49,3.65,6.00,8b --- 0 out a4,8b 3 out a4,,NYM,1.0,W,8,4
32,159,2019-09-26,MIA,NYM,8-8,H(4),2,0.2,0,0,0,0,0,0,1,6.04,3,10,6,1,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.85,0.072,.00,0.00%,0.26,0.90,2.00,8b --- 0 out a1,8b 1-- 2 out a1,,NYM,0.0,W,4,2
33,160,2019-09-27,MIA,PHI,9-9,,0,0.1,0,0,0,0,1,0,0,5.97,1,7,4,1,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.36,0.067,.00,0.00%,0.25,2.75,4.00,9b 1-- 2 out tie,9b 3 out tie,,PHI,0.0,L,4,5
34,161,2019-09-28,MIA,PHI,4-4,,0,1.0,0,0,0,0,0,0,1,5.76,4,22,15,5,1,1,2,2,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,.10,0.007,.00,0.00%,0.54,1.65,3.00,4b --- 0 out d6,4b 3 out d6,,PHI,0.0,L,3,9
