Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,138,2017-09-05,DET,KCR,9-GF,,99,1.0,1,0,0,0,1,0,1,0.00,5,12,8,2,0,1,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,9t --- 0 out a11,9t end a11,,DET,1.0,W,13,2,,
2,146,2017-09-14,DET,CHW,8-8,,8,1.0,4,3,3,1,1,0,0,13.50,8,31,18,2,6,3,3,3,0,0,,0,0,0,0,0,6,0,0,0,0,1,0,.00,-0.001,.00,0.00%,-2.47,8t --- 0 out d9,8t 3 out d12,,DET,5.0,L,7,17,,
3,150,2017-09-18,DET,OAK,6-7,,3,2.0,3,0,0,1,1,0,1,6.75,10,36,26,4,6,4,3,2,1,0,,0,0,0,0,0,8,0,0,0,1,0,0,.24,0.018,.00,0.00%,1.07,6t --- 0 out d5,7t 3 out d5,,DET,2.0,L,3,8,,
4,153,2017-09-21,DET,MIN,6-6,,2,1.0,3,3,3,1,0,0,0,10.80,7,26,16,4,1,3,3,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.38,-0.107,.00,0.00%,-2.47,6t --- 0 out d3,6t 3 out d6,,DET,4.0,L,1,12,,
5,156,2017-09-24,DET,MIN,6-7,,2,1.1,1,1,1,0,1,1,0,9.95,5,17,14,2,1,3,1,1,0,0,,2,2,0,0,0,5,0,0,0,0,0,0,.09,-0.037,.00,0.00%,-1.84,6t -23 2 out d5,7t 3 out d8,,DET,0.9090909090909091,L,4,10,,
6,160,2017-09-29,DET,MIN,8-GF(8),,4,1.0,0,0,0,1,1,0,0,8.59,4,12,6,1,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.007,.00,0.00%,0.53,8b --- 0 out d3,8b end d 3,,MIN,1.0,L,3,6,,
7,89,2018-07-05,DET,TEX,9-GF,,99,1.0,0,0,0,1,0,0,0,0.00,4,12,7,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.009,.03,0.00%,0.53,9t --- 0 out d3,9t end d 3,,DET,1.0,L,5,7,1.65,3.00
8,92,2018-07-08,DET,TEX,9-GF,,2,1.0,2,0,0,0,1,0,0,0.00,5,17,12,6,0,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.16,0.009,.03,0.00%,0.53,9t --- 0 out d3,9t end d 3,,DET,2.0,L,0,3,3.05,6.00
9,94,2018-07-10,DET,TBR,8-GF(8),,1,1.0,1,0,0,0,0,0,0,0.00,4,14,8,1,0,2,2,0,2,0,,0,0,0,0,0,4,1,0,0,0,0,0,.02,0.001,.00,0.00%,0.50,8b --- 0 out d5,8b end d 5,,TBR,1.0,L,2,5,1.65,3.00
10,99,2018-07-20,DET,BOS,7-8,,9,1.1,1,0,0,0,0,0,0,0.00,5,18,14,1,0,4,1,1,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,1.43,0.104,.18,0.01%,0.98,7t 12- 2 out d1,8t 3 out d1,,DET,0.9090909090909091,L,0,1,2.40,4.00
11,102,2018-07-23,DET,KCR,5-6,,2,1.1,1,0,0,0,1,0,0,0.00,5,19,13,3,4,3,1,1,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,.40,0.028,.03,0.00%,0.75,5b 1-- 2 out d3,6b 3 out d3,,KCR,0.9090909090909091,W,5,4,4.40,7.00
12,105,2018-07-27,DET,CLE,9-GF,,3,1.0,1,1,1,0,0,1,0,1.35,4,10,6,0,1,0,4,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.05,-0.007,.01,0.00%,-0.47,9t --- 0 out d4,9t end d 5,,DET,1.0,L,3,8,-0.35,0.00
13,107,2018-07-29,DET,CLE,6-6,,1,1.0,1,0,0,0,0,0,0,1.17,4,11,6,0,0,1,3,3,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.25,0.017,.04,0.00%,0.53,6t --- 0 out d4,6t 3 out d4,,DET,1.0,L,1,8,1.65,3.00
14,110,2018-08-03,DET,OAK,10-11,,4,2.0,1,0,0,0,1,0,0,0.93,6,23,15,3,3,3,2,2,0,0,,0,0,0,0,0,6,1,0,0,1,0,0,2.20,0.273,.16,0.01%,0.99,10b --- 0 out tie,11b 3 out tie,,OAK,0.5,L,0,1,5.90,9.00
