,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,22,2002-04-24,ATL,ARI,8-8,W(1-0),99,1.0,0,0,0,1,1,0,0,0.0,4,19,10,3,3,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.1,0.052000000000000005,1.02,0.03%,0.51,8t --- 0 out d1,8t 3 out d1,,ATL,1.0,W,4,3
1,2,115,2002-08-09,ATL,HOU,7-7,,99,1.0,0,0,0,1,1,0,0,0.0,5,23,11,2,3,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.22,0.013999999999999999,0.0,0.00%,0.53,7b --- 0 out d3,7b 3 out d3,,HOU,1.0,W,6,5
2,3,117,2002-08-11,ATL,HOU,6-7,,1,2.0,2,1,1,1,2,1,0,2.25,8,37,22,6,5,2,3,0,2,0,,0,0,0,0,0,7,0,0,0,1,0,0,0.05,0.003,0.0,0.00%,0.05,6b --- 0 out a10,7b 3 out a9,,HOU,1.5,W,13,3
3,4,118,2002-08-13,ATL,SFG,7-7,,1,0.1,3,3,3,1,1,2,0,8.31,5,24,14,4,3,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.24,-0.08800000000000001,0.0,0.00%,-3.02,7t --- 0 out d3,7t 1-- 1 out d6,,ATL,40.0,L,2,7
4,5,122,2002-08-17,ATL,COL,7-7,,3,0.2,1,2,2,2,1,0,1,10.8,6,33,19,3,3,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.19,-0.022000000000000002,0.0,0.00%,-1.93,7t --- 0 out d5,7t 12- 2 out d7,,ATL,15.0,L,3,10
5,6,2,2003-04-02,MIL,STL,6-7,,99,2.0,2,0,0,0,1,0,0,0.0,8,31,20,6,1,4,3,0,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.02,0.002,0.02,0.00%,1.0,6b --- 0 out d7,7b 3 out d7,,STL,1.0,L,0,7
6,7,4,2003-04-04,MIL,SFG,7-7,H(1),1,1.0,1,0,0,0,1,0,0,0.0,4,20,12,4,2,0,3,1,2,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.73,0.096,1.31,0.04%,0.51,7t --- 0 out a1,7t 3 out a1,,MIL,1.0,L,5,7
7,8,8,2003-04-09,MIL,PIT,8-8,H(2),4,0.1,1,0,0,0,1,0,0,0.0,2,9,6,2,0,0,1,0,0,0,,2,2,2,0,0,2,0,1,0,0,0,0,2.53,-0.132,1.86,-0.06%,-1.44,8b 12- 1 out a3,8b --3 2 out a1,,PIT,10.0,W,3,2
8,9,11,2003-04-12,MIL,ARI,6-6,H(3),2,0.1,0,0,0,0,0,0,0,0.0,1,6,3,1,1,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.88,0.077,2.01,0.03%,0.47,6b 12- 2 out a1,6b 3 out a1,,ARI,0.0,W,3,2
9,10,13,2003-04-14,MIL,STL,5-6,,1,1.1,3,1,1,2,2,0,0,1.8,9,41,23,13,1,2,3,3,0,0,,1,1,0,0,0,7,0,0,1,0,0,1,0.97,-0.129,0.76,-0.06%,-1.17,5t -2- 2 out d2,6t 3 out d3,,MIL,4.545454545454545,L,5,7
10,11,15,2003-04-16,MIL,STL,4-5,,1,1.0,5,5,5,2,1,1,0,9.0,10,45,24,6,2,2,5,2,0,0,,1,1,0,0,0,7,2,0,0,0,1,0,0.03,-0.024,0.03,-0.01%,-4.7,4t 1-- 2 out d7,5t 12- 2 out d12,,MIL,7.0,L,2,15
11,12,18,2003-04-19,MIL,HOU,13-GF(14),W(1-0),2,2.0,3,0,0,1,2,0,0,6.75,8,35,18,6,3,5,0,0,0,0,,0,0,0,0,0,7,0,0,0,1,0,0,3.13,0.278,2.24,0.12%,1.02,13t --- 0 out tie,14t end tie,,MIL,2.0,W,3,2
12,13,21,2003-04-23,MIL,FLA,9-9,,3,1.0,1,0,0,0,0,0,0,6.0,4,16,8,3,0,2,2,1,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,3.26,0.139,2.34,0.06%,0.51,9b --- 0 out tie,9b 3 out tie,,FLA,1.0,L,4,5
13,14,23,2003-04-25,MIL,ATL,8-8,,1,1.0,1,0,0,0,0,0,0,5.4,4,10,6,2,0,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.05,0.004,0.03,0.00%,0.52,8b --- 0 out a7,8b 3 out a7,,ATL,1.0,W,12,5
14,15,28,2003-05-01,MIL,MON,7-7,,5,1.0,1,0,0,0,1,0,0,4.91,4,15,11,3,2,0,3,1,2,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.14,0.006999999999999999,0.07,0.00%,0.51,7t --- 0 out d5,7t 3 out d5,,MIL,1.0,L,0,5
15,16,30,2003-05-03,MIL,NYM,7-7,W(2-0),1,1.0,0,0,0,0,1,0,0,4.5,3,15,10,2,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.08800000000000001,0.38,0.02%,0.51,7t --- 0 out tie,7t 3 out tie,,MIL,0.0,W,3,2
16,17,31,2003-05-04,MIL,NYM,7-7,,0,1.0,1,0,0,0,0,0,0,4.15,4,15,9,3,1,4,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.32,0.055999999999999994,0.49,0.01%,0.51,7t --- 0 out d1,7t 3 out d1,,MIL,1.0,L,3,5
17,18,33,2003-05-06,MIL,CHC,7-7,,1,0.2,0,0,0,0,0,0,0,3.95,2,7,4,1,1,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.32,0.013999999999999999,0.14,0.00%,0.54,7b 1-- 1 out d3,7b 3 out d3,,CHC,0.0,W,9,6
18,19,36,2003-05-10,MIL,CIN,8-8,,3,0.1,2,1,1,1,0,1,0,4.5,4,14,7,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.25,-0.1,0.47,-0.02%,-1.41,8b --- 0 out a4,8b 12- 1 out a3,,CIN,30.0,W,9,3
19,20,38,2003-05-12,MIL,CHC,7-7,,1,1.0,1,1,1,0,0,1,0,4.8,4,18,11,1,3,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.03,-0.006,0.01,0.00%,-0.49,7t --- 0 out d6,7t 3 out d7,,MIL,1.0,L,5,11
20,21,39,2003-05-13,MIL,CHC,7-7,,0,0.2,1,0,0,1,1,0,1,4.6,5,19,9,1,3,1,1,0,0,0,,2,2,1,0,0,3,0,0,1,0,0,0,0.77,-0.054000000000000006,0.25,-0.01%,-0.59,7t -23 1 out d2,7t 3 out d4,,MIL,10.0,L,2,7
21,22,41,2003-05-15,MIL,CHC,12-12,,1,0.2,0,0,0,0,0,0,0,4.41,2,4,3,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.57,0.079,0.35,0.01%,0.27,12t --- 1 out tie,12t 3 out tie,,MIL,0.0,L,2,4
22,23,43,2003-05-17,MIL,CIN,8-8,,1,0.2,0,0,0,0,0,0,0,4.24,2,11,5,1,1,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.58,0.111,0.29,0.01%,0.95,8t --3 1 out d1,8t 3 out d1,,MIL,0.0,W,8,6
23,24,44,2003-05-18,MIL,CIN,7-7,BS(1),0,0.2,1,0,0,0,1,0,0,4.08,3,8,6,1,2,0,2,1,0,0,,2,1,0,0,0,3,0,0,0,0,0,0,3.31,-0.031,0.66,0.00%,-0.08,7t 12- 1 out a1,7t 3 out tie,,MIL,5.0,L,3,6
24,25,48,2003-05-23,MIL,LAD,7-7,BS(2),4,0.1,2,1,1,0,0,1,0,4.5,3,6,5,2,0,1,2,0,1,0,,2,2,0,0,0,3,0,0,0,0,0,0,1.52,-0.418,0.36,-0.06%,-2.31,7t 12- 1 out a1,7t 1-- 2 out d2,,MIL,20.0,L,4,6
25,26,73,2003-06-21,MIL,MIN,9-GF,,28,1.0,0,0,0,0,2,0,0,4.26,3,17,10,3,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.51,9t --- 0 out a7,9t end a 7,,MIL,0.0,W,8,1
26,27,75,2003-06-24,MIL,CHC,8-GF(8),,2,1.0,1,0,0,1,0,0,0,4.05,4,11,6,2,0,3,0,0,0,0,,0,0,0,0,0,3,1,0,0,1,0,0,0.0,0.0,0.0,0.00%,0.52,8b --- 0 out d8,8b end d 8,,CHC,2.0,L,1,9
27,28,85,2003-07-05,MIL,COL,6-6,,10,1.0,3,2,2,0,2,1,0,4.71,6,22,13,4,1,2,2,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.26,-0.049,0.02,0.00%,-1.49,6t --- 0 out d4,6t 3 out d6,,MIL,3.0,L,8,9
