,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,137,2016-09-05,SFN,COL,6-GF(8),,99,3.0,1,0,0,1,0,0,0,0.0,11,40,26,4,1,5,5,2,2,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,0,0.03,0.006999999999999999,0.05,0.01%,1.72,6b --- 0 out d6,8b end d 6,,COL,0.6666666666666666,L,0,6,,
1,2,152,2016-09-21,SFN,LAD,6-GF(8),,15,3.0,0,0,0,0,1,0,0,0.0,9,26,16,5,2,4,4,1,0,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0.02,0.004,0.04,0.01%,1.44,6b --- 0 out d6,8b end d 6,,LAD,0.0,L,3,9,,
2,3,156,2016-09-25,SFN,SDP,GS-3,,3,3.0,4,2,2,3,3,1,0,2.0,15,76,46,9,6,5,4,3,0,0,43.0,,,1,0,0,11,1,0,0,1,0,0,1.23,-0.078,2.34,-0.09%,-0.59,1b start tie,3b 3 out a1,,SDP,2.333333333333333,L,3,4,,
3,4,161,2016-10-01,SFN,LAD,GS-8,W(1-0),5,8.0,3,0,0,1,6,0,0,1.06,27,99,67,25,4,14,6,2,2,0,81.0,,,0,0,0,26,0,0,0,1,0,0,0.92,0.486,2.46,0.78%,3.8,1t start tie,8t 3 out a3,,SFG,0.5,W,3,0,,
4,5,1,2017-04-02,SFN,ARI,8-8,,99,0.2,0,0,0,0,0,0,0,0.0,1,5,3,1,0,1,0,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,1,0,0,2.79,0.17,2.97,0.11%,1.19,8b 12- 0 out tie,8b --3 2 out tie,,ARI,0.0,L,5,6,,
5,6,4,2017-04-06,SFN,ARI,8-GF(8),,3,1.0,2,3,3,2,0,0,0,16.2,7,25,15,7,0,2,3,1,1,0,,0.0,0.0,0,0,0,5,2,0,0,0,0,0,0.1,-0.027000000000000003,0.1,-0.02%,-2.44,8b --- 0 out d3,8b end d 6,,ARI,4.0,L,3,9,,
6,7,9,2017-04-11,SFN,ARI,7-7,,4,0.1,0,0,0,0,0,0,0,13.5,1,2,1,0,0,0,1,1,0,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0.35,0.01,0.34,0.01%,0.23,7t 1-- 2 out d3,7t 3 out d3,,SFG,0.0,L,3,4,,
7,8,11,2017-04-13,SFN,COL,9-GF,,1,1.0,0,0,0,0,1,0,0,9.0,3,8,6,0,2,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.23,0.018000000000000002,0.22,0.01%,0.51,9t --- 0 out d2,9t end d 2,,SFG,0.0,L,1,3,,
8,9,13,2017-04-15,SFN,COL,9-GF,,1,1.0,1,0,0,0,0,0,0,6.75,4,13,9,2,0,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.03,0.002,0.03,0.00%,0.51,9t --- 0 out d5,9t end d 5,,SFG,1.0,L,0,5,,
9,10,15,2017-04-18,SFN,KCR,8-8,,2,0.2,0,0,0,1,0,0,1,5.79,4,9,2,0,0,1,1,1,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2.63,0.02,1.92,0.01%,0.08,8b --- 0 out tie,8b 12- 2 out tie,,KCR,5.0,W,2,1,,
10,11,17,2017-04-21,SFN,COL,6-6,,2,1.0,0,0,0,0,1,0,0,4.76,3,10,7,3,0,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.46,0.037000000000000005,0.4,0.02%,0.6,6b --- 0 out d2,6b 3 out d2,,COL,0.0,L,5,6,,
11,12,21,2017-04-25,SFN,LAD,GS-5,L(0-1),3,5.0,4,2,2,1,2,0,0,4.22,19,75,47,16,6,10,6,4,2,0,52.0,,,0,0,0,17,0,0,0,1,0,0,1.07,0.01,0.73,0.00%,0.53,1t start tie,5t 3 out d1,,SFG,1.0,L,1,2,,
12,13,26,2017-04-30,SFN,SDP,GS-7,,4,7.0,3,0,0,2,1,0,0,2.55,27,98,59,18,3,11,13,4,1,0,70.0,,,1,0,0,25,1,0,0,0,0,1,1.14,0.433,0.69,0.16%,3.55,1t start tie,7t 3 out a2,,SFG,0.7142857142857143,L,2,5,,
13,14,31,2017-05-06,SFN,CIN,GS-3,L(0-2),5,3.0,11,10,8,1,0,2,0,5.66,22,75,49,11,3,9,12,7,2,0,0.0,,,1,0,0,19,3,1,0,0,1,1,0.76,-0.524,0.4,-0.17%,-8.43,1b start tie,3b 3 out d8,,CIN,4.0,L,2,14,,
14,15,36,2017-05-11,SFN,CIN,GS-7,,4,7.0,5,2,2,1,2,0,0,4.88,26,98,67,15,7,12,11,5,2,0,60.0,,,1,0,0,25,1,0,0,1,0,0,1.32,0.163,0.5,0.04%,1.55,1t start tie,7t 3 out tie,,SFG,0.8571428571428571,L,2,3,,
15,16,41,2017-05-16,SFN,LAD,GS-7,W(1-2),4,7.0,5,1,1,2,4,1,0,4.15,27,109,67,24,5,10,11,5,1,0,65.0,,,0,0,0,25,1,0,0,1,0,0,1.25,0.295,0.71,0.10%,2.55,1t start tie,7t 3 out a1,,SFG,1.0,W,2,1,,
16,17,46,2017-05-22,SFN,CHC,GS-8,W(2-2),5,7.0,8,3,3,0,3,1,0,4.1,27,99,72,20,9,12,12,7,0,0,52.0,,,0,1,0,27,0,2,0,0,0,0,0.67,0.196,0.34,0.06%,0.8,1b start a 1,8b --3 0 out a4,,CHC,1.1428571428571428,W,6,4,,
17,18,51,2017-05-27,SFN,ATL,GS-8,W(3-2),4,7.2,6,2,2,3,5,0,0,3.83,30,102,66,19,6,13,9,5,0,0,61.0,,,0,0,0,26,1,0,0,2,0,0,0.71,0.242,0.21,0.04%,1.82,1t start tie,8t 1-- 2 out a3,,SFG,1.25,W,6,3,,
18,19,56,2017-06-02,SFN,PHI,SHO,W(4-2),5,9.0,7,0,0,0,4,0,0,3.24,32,112,77,24,10,19,9,4,1,0,77.0,,,0,0,0,32,0,0,0,2,0,0,0.41,0.18,0.1,0.03%,4.56,1b start a 2,9b 3 out a10,,PHI,0.7777777777777778,W,10,0,,
19,20,61,2017-06-07,SFN,MIL,GS-6,L(4-3),4,6.0,9,5,5,0,3,1,0,3.64,27,104,73,12,9,12,12,7,1,0,37.0,,,0,0,0,26,4,1,0,0,1,0,1.0,-0.303,0.23,-0.04%,-1.87,1b start tie,6b 3 out d2,,MIL,1.5,L,3,6,,
20,21,66,2017-06-13,SFN,KCR,GS-6,L(4-4),5,5.2,10,7,7,1,4,0,0,4.24,27,86,57,15,4,9,13,7,1,0,24.0,,,0,0,0,26,2,0,1,1,0,0,1.36,-0.187,0.17,-0.02%,-1.74,1t start tie,6t 123 2 out d3,,SFG,2.1153846153846154,L,1,8,,
21,22,71,2017-06-18,SFN,COL,GS-7,,4,6.2,7,3,3,2,5,2,0,4.23,28,104,70,15,13,9,12,5,3,0,51.0,,,0,0,0,25,1,1,0,1,0,0,1.31,-0.073,0.05,0.00%,1.1,1b start tie,7b --- 2 out d1,,COL,1.4516129032258065,L,5,7,,
22,23,76,2017-06-23,SFN,NYM,GS-3,L(4-5),4,3.0,11,7,7,1,0,1,0,4.86,20,80,48,15,2,6,13,7,4,0,8.0,,,0,0,0,17,5,0,0,0,1,0,0.79,-0.461,0.01,0.00%,-5.48,1t start tie,3t 3 out d6,,SFG,4.0,L,4,11,,
23,24,81,2017-06-28,SFN,COL,GS-7,W(5-5),4,6.1,7,3,1,3,6,0,0,4.6,29,110,70,19,12,12,9,4,2,0,54.0,,,1,0,0,26,0,0,0,1,0,1,1.12,-0.054000000000000006,0.01,0.00%,0.02,1t start tie,7t 1-- 1 out a1,,SFG,1.639344262295082,W,5,3,,
24,25,86,2017-07-05,SFN,DET,GS-7,W(6-5),6,6.0,6,3,3,1,2,0,0,4.6,24,90,57,14,7,9,12,7,1,0,49.0,,,0,0,0,23,1,0,0,1,0,0,0.77,0.105,0.01,0.00%,0.81,1b start tie,7b 1-- 0 out a3,,DET,1.1666666666666667,W,5,4,,
25,26,95,2017-07-18,SFN,CLE,GS-7,,12,7.0,7,1,1,1,3,0,0,4.36,27,106,64,21,7,11,12,7,0,0,61.0,,,0,0,0,25,0,1,0,2,0,0,1.16,0.28300000000000003,0.0,0.00%,2.55,1t start tie,7t 3 out tie,,SFG,1.1428571428571428,W,2,1,,
26,27,100,2017-07-23,SFN,SDP,GS-7,L(6-6),4,7.0,8,5,5,1,7,1,0,4.5,30,99,63,19,9,7,15,8,2,0,47.0,,,0,0,0,29,3,0,0,1,0,1,0.66,-0.23199999999999998,0.0,0.00%,-1.45,1t start tie,7t 3 out d3,,SFG,1.2857142857142858,L,2,5,,
27,28,105,2017-07-29,SFN,LAD,GS-7,L(6-7),5,7.0,8,2,2,2,3,0,0,4.38,29,101,61,16,6,12,12,9,1,0,54.0,,,0,0,0,27,3,0,0,2,0,0,0.99,0.105,0.0,0.00%,1.47,1b start tie,7b 3 out d1,,LAD,1.4285714285714286,L,1,2,,
28,29,110,2017-08-03,SFN,OAK,GS-8,W(7-7),4,8.0,6,2,2,1,4,1,0,4.24,30,104,68,20,6,8,17,5,2,0,65.0,,,0,0,0,29,1,0,0,1,0,0,0.34,0.11199999999999999,0.0,0.00%,2.05,1t start tie,8t 3 out a9,,SFG,0.875,W,11,2,,
29,30,115,2017-08-08,SFN,CHC,GS-7,W(8-7),4,7.0,7,2,2,1,3,0,0,4.15,28,100,64,22,5,12,12,6,1,0,57.0,,,0,0,0,26,2,0,0,1,0,0,0.95,0.223,0.0,0.00%,1.55,1t start tie,7t 3 out a2,,SFG,1.1428571428571428,W,6,3,,
30,31,120,2017-08-14,SFN,MIA,GS-6,L(8-8),5,6.0,9,6,6,3,1,2,0,4.37,30,97,61,17,3,15,11,5,2,0,28.0,,,0,0,0,25,0,0,1,0,0,0,0.88,-0.449,0.0,0.00%,-3.21,1b start tie,6b 3 out d3,,MIA,2.0,L,3,8,,
31,32,125,2017-08-19,SFN,PHI,GS-6,L(8-9),4,5.1,8,6,6,2,3,1,0,4.59,26,96,63,15,7,10,11,8,0,0,29.0,,,0,0,0,23,2,0,0,1,1,1,1.2,-0.32899999999999996,0.0,0.00%,-2.49,1t start tie,6t 1-- 1 out d1,,SFG,1.9607843137254903,L,9,12,,
32,33,130,2017-08-25,SFN,ARI,GS-5,L(8-10),5,5.0,6,4,4,2,2,1,0,4.68,22,84,51,16,6,13,5,4,0,0,39.0,,,0,0,0,20,0,0,0,1,0,0,0.87,-0.187,0.0,0.00%,-1.21,1b start tie,5b 3 out d2,,ARI,1.6,L,3,4,,
33,34,135,2017-08-30,SFN,SDP,GS-6,L(8-11),4,5.2,5,3,3,2,1,2,0,4.68,23,99,54,19,3,10,10,3,1,0,46.0,,,0,1,0,21,1,0,0,0,0,0,0.67,0.018000000000000002,0.0,0.00%,0.59,1b start tie,6b --3 2 out d2,,SDP,1.346153846153846,L,0,5,,
34,35,141,2017-09-05,SFN,COL,GS-6,L(8-12),5,5.1,5,5,5,2,2,1,0,4.81,23,82,53,18,3,8,11,8,1,0,38.0,,,0,0,0,20,2,0,0,0,1,0,0.85,-0.11599999999999999,0.0,0.00%,-1.14,1b start tie,6b -2- 1 out d3,,COL,1.3725490196078431,L,6,9,,
35,36,146,2017-09-11,SFN,LAD,1-4,,5,3.1,6,4,4,3,0,0,0,4.93,19,62,38,9,3,7,9,5,2,0,,0.0,0.0,0,0,0,16,0,0,0,0,0,0,1.38,-0.259,0.0,0.00%,-2.72,1t --- 1 out tie,4t 1-3 2 out tie,,SFG,2.9032258064516134,W,8,6,,
36,37,156,2017-09-24,SFN,LAD,5-7,,12,3.0,2,0,0,1,0,0,0,4.84,11,47,28,9,2,4,6,3,1,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0.25,0.05,0.0,0.00%,1.49,5b --- 0 out d3,7b 3 out d3,,LAD,1.0,L,1,3,,
37,38,162,2017-10-01,SFN,SDP,6-7,,6,2.0,0,0,0,1,1,0,0,4.78,6,28,19,5,1,2,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,1,0,0,1.29,0.16399999999999998,0.0,0.00%,1.01,6t --- 0 out tie,7t 3 out tie,,SFG,0.5,W,5,4,,
38,39,1,2018-03-29,SFN,LAD,GS-5,W(1-0),99,5.0,3,0,0,3,3,0,0,0.0,19,81,48,21,2,9,4,3,0,0,61.0,,,1,0,0,16,0,0,0,2,0,0,1.15,0.282,1.29,0.19%,2.37,1b start tie,5b 3 out a1,,LAD,1.2,W,1,0,17.65,36.0
39,40,5,2018-04-03,SFN,SEA,GS-5,L(1-1),4,4.1,10,6,6,2,2,0,0,5.79,23,86,56,18,4,12,7,3,0,0,19.0,,,0,0,0,20,2,0,0,1,0,0,0.68,-0.341,0.63,-0.19%,-3.61,1t start tie,5t 12- 1 out d4,,SFG,2.9268292682926838,L,4,6,-5.45,1.0
40,41,8,2018-04-08,SFN,LAD,GS-6,,4,6.0,4,1,1,3,1,0,0,4.11,23,81,47,14,3,7,12,8,1,0,58.0,,,0,0,0,20,0,0,0,2,0,0,1.22,0.159,1.35,0.11%,1.7,1t start tie,6t 3 out d1,,SFG,1.1666666666666667,L,1,2,9.3,18.0
41,42,13,2018-04-13,SFN,SDP,GS-6,L(1-2),4,5.0,7,4,3,1,3,0,0,4.43,24,81,55,17,7,13,7,5,0,0,41.0,,,0,0,0,23,2,0,0,0,0,1,1.2,-0.135,1.2,-0.08%,-2.12,1b start tie,6b 1-- 0 out d4,,SDP,1.6,L,1,5,6.45,15.0
42,43,18,2018-04-19,SFN,ARI,GS-6,L(1-3),5,6.0,6,2,2,3,4,1,0,4.1,27,92,59,15,8,12,8,3,0,0,53.0,,,0,0,0,23,1,0,0,0,0,0,1.0,0.047,0.96,0.03%,1.05,1b start tie,6b 3 out d1,,ARI,1.5,L,1,3,12.1,24.0
43,44,23,2018-04-24,SFN,WSN,GS-5,,4,5.0,4,3,3,2,3,1,0,4.31,21,79,47,14,5,11,5,3,1,0,48.0,,,0,0,0,18,0,0,0,0,0,0,1.01,-0.061,0.85,-0.03%,-0.75,1t start tie,5t 3 out tie,,SFG,1.2,W,4,3,7.65,15.0
