,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2010-04-05,PHI,WSN,9-GF,,99,1.0,2,0,0,0,1,0,0,0.0,5,18,12,4,1,3,1,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.48,9b --- 0 out a10,9b end a10,,WSN,2.0,W,11,1
1,2,3,2010-04-08,PHI,WSN,8-GF(8),,2,0.1,1,0,0,0,0,0,0,0.0,2,3,3,1,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.39,0.006999999999999999,0.48,0.01%,0.1,8b --- 2 out d1,8b end d 1,,WSN,10.0,L,5,6
2,3,4,2010-04-09,PHI,HOU,6-7,,0,2.0,2,0,0,0,2,0,0,0.0,7,36,23,4,2,2,3,1,0,0,,2,0,0,0,0,7,0,0,0,1,0,0,0.17,0.033,0.17,0.02%,1.93,6b 12- 0 out a7,7b 3 out a8,,HOU,1.0,W,8,0
3,4,8,2010-04-14,PHI,WSN,9-GF,,4,1.0,0,0,0,0,0,0,0,0.0,3,7,6,1,0,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.02,0.00%,0.5,9t --- 0 out a7,9t end a 7,,PHI,0.0,W,14,7
4,5,10,2010-04-16,PHI,FLA,9-9,,1,0.1,5,4,4,0,0,0,0,7.71,6,27,17,7,2,5,1,0,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.39,-0.087,0.55,-0.07%,-3.69,9t --- 0 out a6,9t 1-3 1 out a3,,PHI,50.0,W,8,6
5,6,15,2010-04-22,PHI,ATL,9-GF,,5,1.0,3,0,0,0,0,0,0,6.35,5,12,8,3,0,2,3,2,0,0,,0,0,0,0,0,5,1,0,0,1,0,0,0.19,0.006999999999999999,0.26,0.01%,0.48,9b --- 0 out a5,9b end a 5,,ATL,3.0,W,8,3
6,7,16,2010-04-23,PHI,ARI,8-GF(8),,0,1.0,1,0,0,1,0,0,0,5.4,4,14,9,3,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.08,0.003,0.09,0.00%,0.51,8b --- 0 out d4,8b end d 4,,ARI,2.0,L,4,7
7,8,18,2010-04-25,PHI,ARI,8-GF(8),L(0-1),1,1.0,4,2,2,1,0,0,0,7.04,6,26,13,5,0,2,3,2,0,0,,0,0,0,0,0,5,2,0,1,1,0,0,1.56,-0.316,2.06,-0.25%,-1.49,8b --- 0 out tie,8b end d 2,,ARI,5.0,L,6,8
8,9,21,2010-04-28,PHI,SFG,9-9,,2,1.0,1,0,0,1,1,0,0,6.23,5,15,9,1,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,1,0,0,0,3.29,0.132,4.01,0.10%,0.47,9b --- 0 out tie,9b 3 out tie,,SFG,2.0,W,7,6
9,10,22,2010-04-30,PHI,NYM,7-8,,1,2.0,1,0,0,0,0,0,0,5.06,6,23,14,4,1,5,1,0,0,0,,1,1,0,0,0,6,0,0,0,1,0,0,0.05,0.002,0.07,0.00%,0.92,7t --3 0 out d6,8t 3 out d7,,PHI,0.5,L,1,9
10,11,32,2010-05-10,PHI,COL,7-7,,9,0.2,0,0,0,0,0,0,0,4.76,1,3,3,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,1,0,0,3.03,0.147,4.3,0.13%,0.97,7b 12- 1 out tie,7b 3 out tie,,COL,0.0,W,9,5
11,12,34,2010-05-14,PHI,MIL,7-7,H(1),3,0.2,0,0,0,0,1,0,0,4.5,2,7,5,1,1,1,0,0,0,0,,3,2,0,0,0,2,0,0,0,0,0,0,1.48,0.028999999999999998,2.02,0.02%,-0.44,7b 123 1 out a5,7b 3 out a3,,MIL,0.0,W,9,5
