Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,28,2012-05-05,SDP,MIA,9-GF,,99,1.0,1,1,1,1,2,1,0,9.00,5,23,13,6,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.15,-0.030,.06,-0.01%,-0.57,9t --- 0 out d2,9t end d 3,,SDP,2.0,L,1,4,,
2,29,2012-05-06,SDP,MIA,8-8,,0,0.1,0,0,0,1,0,0,0,6.75,2,8,4,1,0,1,0,0,0,0,,2,1,1,0,0,1,0,0,0,0,0,0,.22,-0.024,.08,-0.01%,-0.55,8t 1-3 2 out d3,8t 3 out d4,,SDP,10.0,L,3,6,,
3,31,2012-05-08,SDP,COL,6-6,H(1),1,0.2,1,0,0,2,0,0,0,4.50,4,15,7,2,0,0,2,2,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.51,0.006,.63,0.00%,0.03,6t --- 0 out a1,6t 12- 2 out a1,,SDP,15.0,W,3,1,,
4,33,2012-05-11,SDP,PHI,7-7,,2,1.0,2,2,2,2,0,0,0,9.00,6,17,8,3,0,1,3,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.42,-0.075,.15,-0.02%,-1.52,7b --- 0 out d2,7b 3 out d4,,PHI,4.0,L,3,7,,
5,36,2012-05-14,SDP,WSN,6-6,BL(0-1),2,0.1,2,2,2,1,0,0,0,13.50,4,10,5,1,1,2,1,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,2.41,-0.380,.81,-0.08%,-2.18,6b --- 0 out a1,6b -2- 1 out d1,,WSN,30.0,L,5,8,,
6,39,2012-05-17,SDP,LAD,9-GF,,2,1.0,0,1,0,0,1,0,0,10.38,4,19,12,2,1,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.00,0.000,.00,0.00%,-0.57,9t --- 0 out d7,9t end d 8,,SDP,0.0,L,1,8,,
7,40,2012-05-18,SDP,LAA,6-7,,0,2.0,2,0,0,1,3,0,0,7.11,9,38,25,8,4,4,1,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.23,0.027,.07,0.01%,0.86,6t --- 0 out d4,7t 3 out d3,,SDP,1.5,L,2,7,,
8,42,2012-05-20,SDP,LAA,12-GF(13),W(1-1),1,2.0,0,0,0,0,1,0,0,5.40,6,26,17,3,2,5,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.70,0.246,.41,0.04%,0.86,12t --- 0 out tie,13t end tie,,SDP,0.0,W,3,2,,
9,45,2012-05-23,SDP,STL,5-6,,2,1.1,0,0,0,0,2,0,0,4.66,4,12,9,5,2,2,0,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.53,0.053,.11,0.01%,0.88,5b 12- 2 out d2,6b 3 out d2,,STL,0.0,L,3,6,,
10,47,2012-05-25,SDP,NYM,8-GF(8),,1,1.0,0,0,0,0,0,0,0,4.22,3,10,7,1,1,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.45,8b --- 0 out d5,8b end d 5,,NYM,0.0,L,1,6,,
