,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,109,2019-08-01,SFN,PHI,5-5,,99,1.0,1,1,1,1,1,1,0,9.0,5,27,15,5,2,0,3,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.03,-0.004,0.03,0.00%,-0.46,1.05,3.0,5b --- 0 out d7,5b 3 out d8,,PHI,2.0,L,2,10
1,2,110,2019-08-02,SFN,COL,6-6,BS(1),0,1.0,1,1,1,1,1,1,0,9.0,4,13,7,1,3,1,1,0,0,0,,1,1,0,0,0,3,0,0,0,1,0,0,1.58,-0.147,1.2,-0.07%,-0.97,1.05,3.0,6b 1-- 0 out a2,6b 3 out tie,,COL,2.0,L,4,5
2,3,112,2019-08-04,SFN,COL,8-GF(8),,1,1.0,0,0,0,0,0,0,0,6.0,3,9,6,3,0,0,3,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.06,0.005,0.04,0.00%,0.62,2.25,3.0,8b --- 0 out d4,8b end d 4,,COL,0.0,L,2,6
3,4,113,2019-08-05,SFN,WSN,9-GF,,0,1.0,2,1,1,0,2,0,0,6.75,5,26,15,4,3,2,1,1,0,0,,0,0,2,0,0,5,0,0,0,0,0,0,0.13,-0.015,0.1,-0.01%,-0.5,3.05,6.0,9t --- 0 out d3,9t end d 4,,SFG,2.0,L,0,4
4,5,143,2019-09-08,SFN,LAD,5-6,,33,1.1,0,0,0,0,0,0,0,5.06,4,15,10,3,0,1,3,1,1,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.09,0.009000000000000001,0.0,0.00%,0.74,3.0,4.0,5b 1-- 2 out d5,6b 3 out d5,,LAD,0.0,L,0,5
5,6,146,2019-09-11,SFN,PIT,6-6,,2,0.2,1,1,1,1,1,0,0,6.0,4,20,10,3,3,1,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.77,-0.113,0.0,0.00%,-0.86,0.3,2.0,6t --- 0 out d1,6t --3 2 out d2,,SFG,10.0,L,3,6
6,7,151,2019-09-17,SFN,BOS,13-13,H(1),5,0.1,1,1,1,1,1,0,0,7.11,3,13,6,1,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,3.81,-0.13,0.0,0.00%,-0.41,-0.45,1.0,13b --- 0 out a1,13b 12- 1 out a1,,BOS,20.0,W,7,6
7,8,157,2019-09-24,SFN,COL,16-GF(16),,6,0.2,0,0,0,1,1,0,0,6.43,3,13,7,2,2,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.21,0.011000000000000001,0.0,0.00%,0.68,2.9,5.0,16t -2- 1 out d3,16t end d 3,,SFG,5.0,L,5,8
8,9,160,2019-09-27,SFN,LAD,5-6,,2,2.0,0,0,0,0,2,0,1,5.0,7,25,15,5,4,1,3,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.35,0.051,0.0,0.00%,0.99,7.9,12.0,5t --- 0 out d3,6t 3 out d3,,SFG,0.0,L,2,9
9,10,162,2019-09-29,SFN,LAD,2-3,,1,1.1,0,0,0,1,1,0,1,4.35,6,26,15,5,3,2,1,0,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.45,0.027999999999999997,0.0,0.00%,0.93,3.8,7.0,2t 12- 2 out d5,3t 3 out d5,,SFG,0.9090909090909092,L,0,9
