Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,46,2005-05-25,LAA,CHW,7-GF,,99,2.1,0,0,0,0,4,0,0,0.00,7,37,24,4,8,1,2,0,2,0,,1,0,0,0,0,7,0,0,0,0,0,0,.28,0.052,.36,0.04%,1.41,7t --3 2 out d3,9t end d 2,,LAA,0.0,L,2,4
2,51,2005-05-30,LAA,CHW,7-8,,4,2.0,1,0,0,1,2,0,0,0.00,8,38,24,7,5,2,3,0,2,0,,0,0,1,0,0,7,1,0,0,0,0,0,.71,0.082,.94,0.07%,1.09,7b --- 0 out d1,8b 3 out d1,,CHW,1.0,L,4,5
3,54,2005-06-03,LAA,BOS,8-GF(8),,3,0.1,0,0,0,0,1,0,0,0.00,1,6,4,1,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.21,0.006,.28,0.00%,0.34,8b -2- 2 out d3,8b end d 3,,BOS,0.0,L,4,7
4,55,2005-06-04,LAA,BOS,9-GF,,0,1.0,0,0,0,0,1,0,0,0.00,3,11,8,2,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.03,0.00%,0.55,9b --- 0 out a7,9b end a 7,,BOS,0.0,W,13,6
5,56,2005-06-05,LAA,BOS,7-7,,0,1.0,2,1,1,0,2,0,0,1.35,5,27,17,3,2,0,3,1,0,0,,2,2,0,0,0,4,1,0,0,0,1,0,1.65,-0.196,2.19,-0.16%,-1.44,7b 12- 0 out tie,7b 3 out d3,,BOS,2.0,L,3,6
6,58,2005-06-07,LAA,ATL,8-GF(8),,1,1.0,0,0,0,0,1,0,0,1.17,3,10,8,2,4,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.42,0.032,.54,0.03%,0.51,8b --- 0 out d1,8b end d 1,,ATL,0.0,L,2,3
7,60,2005-06-10,LAA,NYM,7-8,,2,2.0,0,0,0,0,1,0,0,0.93,6,22,15,5,2,2,3,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.22,0.033,.28,0.03%,0.98,7b --- 0 out a5,8b 3 out a5,,NYM,0.0,W,12,2
8,62,2005-06-12,LAA,NYM,6-6,,1,0.1,0,0,0,0,1,0,0,0.90,1,3,3,1,2,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.52,0.064,3.12,0.05%,0.43,6b 12- 2 out tie,6b 3 out tie,,NYM,0.0,W,4,3
9,64,2005-06-14,LAA,WSN,9-GF,,1,0.2,0,0,0,1,0,0,0,0.84,3,13,7,1,0,1,1,0,0,0,,1,1,0,0,1,2,0,0,1,0,0,1,.48,-0.026,.59,-0.02%,-0.31,9t -2- 1 out d2,9t end d 3,,LAA,5.0,L,3,6
10,66,2005-06-17,LAA,FLA,7-8,,2,2.0,1,0,0,1,2,0,0,0.71,8,39,26,8,4,2,3,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.05,0.111,1.38,0.09%,1.04,7t --- 0 out d1,8t 3 out d1,,LAA,1.0,W,3,2
11,71,2005-06-22,LAA,TEX,8-8,,4,1.0,1,0,0,0,1,0,0,0.66,4,13,10,5,0,0,3,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.12,0.006,.23,0.01%,0.52,8t --- 0 out a6,8t 3 out a6,,LAA,1.0,W,6,0
12,78,2005-06-30,LAA,TEX,5-5,,7,1.0,2,5,5,3,0,2,0,3.68,8,40,19,6,0,1,4,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.18,-0.070,.21,-0.05%,-4.44,5b --- 0 out d4,5b 3 out d9,,TEX,5.0,L,5,18
13,82,2005-07-04,LAA,MIN,6-8,,3,2.1,3,1,1,0,1,1,0,3.71,8,23,13,2,2,3,4,1,0,0,,1,0,0,2,0,8,0,0,0,0,0,0,.69,-0.004,.60,0.00%,0.37,6t -2- 2 out d2,8t 3 out d2,,LAA,1.4285714285714286,L,5,7
14,84,2005-07-06,LAA,MIN,7-7,W(1-0),1,0.1,0,0,0,0,0,0,0,3.63,1,2,1,0,0,0,1,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,1.90,0.049,1.70,0.03%,0.78,7t 123 2 out d2,7t 3 out d2,,LAA,0.0,W,7,6
15,86,2005-07-08,LAA,SEA,6-7,,1,1.2,3,3,3,2,4,1,0,4.74,10,34,21,6,8,2,2,1,0,0,,2,2,0,0,0,8,1,0,1,0,0,0,.41,-0.165,.32,-0.08%,-3.55,6t 12- 1 out d2,7t 3 out d4,,LAA,4.166666666666667,L,4,10
16,91,2005-07-16,LAA,MIN,8-GF(8),,7,1.0,1,0,0,0,1,0,0,4.50,4,20,13,6,1,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.75,0.034,.80,0.02%,0.54,8b --- 0 out d1,8b end d 1,,MIN,1.0,L,4,5
17,94,2005-07-19,LAA,OAK,8-8,,2,1.0,2,0,0,0,1,0,0,4.29,5,22,15,5,2,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.30,0.016,.31,0.01%,0.52,8t --- 0 out d3,8t 3 out d3,,LAA,2.0,L,1,3
18,99,2005-07-24,LAA,NYY,8-GF,,4,1.1,1,1,1,2,0,0,0,4.43,7,38,20,10,0,1,4,0,3,0,,1,0,0,0,0,5,1,0,0,0,0,0,.44,-0.019,.39,-0.01%,-0.25,8t 1-- 2 out d2,9t end d 3,,LAA,2.727272727272727,L,1,4
19,100,2005-07-26,LAA,TOR,7-GF(8),,1,1.2,1,1,1,1,1,1,0,4.50,7,26,18,5,2,2,3,1,1,0,,2,0,0,0,0,6,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.49,7b 12- 1 out d7,8b end d 8,,TOR,1.6666666666666667,L,0,8
20,102,2005-07-28,LAA,TOR,15-17,,1,3.0,1,0,0,1,1,0,0,4.00,11,35,23,7,4,4,5,1,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,2.56,0.435,3.08,0.31%,1.62,15b --- 0 out tie,17b 3 out tie,,TOR,0.6666666666666666,L,1,2
21,104,2005-07-30,LAA,NYY,8-8,,1,0.1,0,0,0,0,1,0,0,3.95,1,5,3,3,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.63,0.016,.84,0.01%,0.24,8b --- 0 out a4,8b --- 1 out a4,,NYY,0.0,L,7,8
22,105,2005-07-31,LAA,NYY,9-9,,0,1.0,0,0,0,1,0,0,0,3.81,5,22,14,5,2,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,1,2.75,0.141,4.26,0.13%,0.52,9b --- 0 out tie,9b 3 out tie,,NYY,1.0,L,7,8
23,107,2005-08-03,LAA,BAL,9-GF,,2,1.0,1,0,0,0,2,0,0,3.68,4,15,11,1,4,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.44,0.015,.66,0.01%,0.52,9t --- 0 out a4,9t end a 4,,LAA,1.0,W,8,4
24,111,2005-08-07,LAA,TBD,8-8,,3,1.0,0,0,0,0,0,0,0,3.56,3,8,6,3,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.03,0.00%,0.52,8t --- 0 out a8,8t 3 out a8,,LAA,0.0,W,10,4
25,112,2005-08-09,LAA,OAK,8-8,,1,1.0,3,2,2,1,1,1,0,4.02,7,26,16,5,3,1,4,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.09,0.000,.18,0.00%,-1.47,8b --- 0 out a9,8b 3 out a7,,OAK,4.0,W,9,2
26,120,2005-08-17,LAA,TOR,7-8,,7,1.1,2,1,1,0,1,0,0,4.13,6,31,19,6,1,2,3,1,1,0,,0,0,0,0,0,6,1,0,0,0,0,0,.50,-0.047,.76,-0.04%,-0.92,7t --- 0 out d2,8t --3 1 out d3,,LAA,1.8181818181818181,L,1,4
27,128,2005-08-26,LAA,TBD,8-GF(8),,8,1.0,2,0,0,0,0,0,0,4.01,5,21,15,6,1,2,3,3,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.06,0.003,.09,0.00%,0.52,8b --- 0 out d4,8b end d 4,,TBD,2.0,L,8,12
28,129,2005-08-27,LAA,TBD,7-7,,0,1.0,1,0,0,0,0,0,0,3.89,4,18,11,4,2,0,4,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.07,0.003,.12,0.00%,0.52,7b --- 0 out d5,7b 3 out d5,,TBD,1.0,L,3,6
29,12,2006-04-17,KCR,CHW,6-7,,99,1.2,1,1,1,2,3,0,0,5.40,8,34,19,5,3,0,3,1,1,0,,1,0,0,0,0,6,0,0,0,0,0,0,.02,0.000,.01,0.00%,0.16,6b 1-- 1 out d8,7b 3 out d9,,CHW,2.5,L,0,9
30,15,2006-04-21,KCR,CLE,8-8,,3,0.2,1,0,0,0,0,0,0,3.86,4,11,8,3,0,1,3,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,1,.35,0.001,.18,0.00%,0.02,8t --- 0 out d3,8t 1-3 2 out d3,,KCR,5.0,L,5,6
31,20,2006-04-27,KCR,MIN,8-8,,5,1.0,2,0,0,0,0,0,0,2.70,5,20,13,2,3,1,4,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.06,0.003,.03,0.00%,0.56,8t --- 0 out d6,8t 3 out d6,,KCR,2.0,L,3,7
32,22,2006-04-30,KCR,OAK,3-5,,2,2.2,0,0,0,0,1,0,0,1.50,7,22,14,6,1,3,3,0,0,0,,2,0,0,0,0,7,0,0,0,1,0,0,.46,0.119,.16,0.02%,2.36,3t 1-3 1 out d4,5t 3 out d3,,KCR,0.0,L,6,13
33,24,2006-05-02,KCR,DET,6-7,,1,1.1,2,1,1,0,0,1,0,2.45,6,28,19,6,1,2,4,0,0,0,,3,1,0,0,0,6,0,0,0,0,0,0,.78,-0.035,.24,-0.01%,-0.06,6b 123 1 out d1,7b 1-- 2 out d3,,DET,1.8181818181818181,L,1,4
34,26,2006-05-04,KCR,MIN,6-6,H(1),1,1.0,1,0,0,0,0,0,0,2.16,4,14,9,4,0,2,2,0,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,1.67,0.090,.30,0.01%,0.54,6b --- 0 out a1,6b 3 out a1,,MIN,1.0,W,1,0
35,28,2006-05-06,KCR,CHW,8-GF(8),,1,0.1,0,0,0,0,0,0,0,2.08,1,3,2,1,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.01,0.000,.00,0.00%,0.48,8b 12- 2 out d7,8b end d 7,,CHW,0.0,L,2,9
36,29,2006-05-07,KCR,CHW,8-GF(8),,0,0.1,0,0,0,0,0,0,0,2.00,1,4,2,0,1,0,1,0,1,0,,3,0,0,0,0,1,0,0,0,0,0,0,1.75,0.046,.43,0.01%,0.82,8b 123 2 out d1,8b end d 1,,CHW,0.0,L,2,3
37,31,2006-05-09,KCR,CLE,5-7,W(1-0),1,2.1,3,2,2,1,2,0,1,3.18,11,42,26,10,4,1,6,2,2,0,,1,0,0,0,0,9,1,0,0,0,0,0,1.62,-0.113,.32,-0.01%,-0.41,5t -2- 1 out tie,7t 1-- 2 out a4,,KCR,1.9047619047619047,W,10,7
38,33,2006-05-12,KCR,BAL,7-7,,2,1.0,2,0,0,0,1,0,0,2.92,5,19,13,3,1,2,2,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.52,0.092,.66,0.01%,0.55,7b --- 0 out tie,7b 3 out tie,,BAL,2.0,L,5,6
39,34,2006-05-13,KCR,BAL,8-GF(8),,0,0.2,0,0,0,1,1,0,0,2.77,3,18,11,4,1,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,8b 1-- 1 out d10,8b end d10,,BAL,5.0,L,1,11
40,39,2006-05-19,KCR,STL,5-7,,5,3.0,4,3,3,0,1,0,0,3.94,13,36,23,8,2,6,6,3,0,0,,1,1,0,0,0,12,1,1,0,0,0,0,.61,-0.276,.05,-0.01%,-1.93,5t 1-- 0 out tie,7t 3 out d3,,KCR,1.3333333333333333,L,6,9
41,42,2006-05-22,KCR,DET,9-GF,,2,1.0,1,0,0,0,1,0,0,3.71,4,18,14,3,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,9t --- 0 out d8,9t end d 8,,KCR,1.0,L,0,8
42,43,2006-05-23,KCR,DET,9-GF,,0,1.0,3,1,1,0,2,0,0,4.00,6,25,16,4,5,1,3,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.33,-0.034,.01,0.00%,-0.44,9t --- 0 out d2,9t end d 3,,KCR,3.0,L,5,8
43,46,2006-05-26,KCR,NYY,8-8,H(2),2,0.2,0,0,0,0,0,0,0,3.86,2,10,5,1,0,2,0,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,2.37,0.123,.02,0.00%,0.47,8b -23 1 out a3,8b 3 out a2,,NYY,0.0,W,7,6
44,48,2006-05-28,KCR,NYY,7-7,,1,1.0,0,0,0,0,1,0,0,3.66,3,13,10,3,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.62,0.049,.01,0.00%,0.56,7b --- 0 out d1,7b 3 out d1,,NYY,0.0,L,5,6
45,49,2006-05-29,KCR,OAK,7-8,H(3),0,1.1,0,0,0,1,0,0,0,3.43,5,18,11,4,0,0,4,1,1,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.40,0.147,.01,0.00%,0.87,7b -2- 2 out a2,8b 3 out a2,,OAK,0.9090909090909091,W,6,4
46,51,2006-05-31,KCR,OAK,7-GF(8),,1,1.1,2,2,2,1,0,1,0,4.03,7,22,11,4,0,1,5,2,1,0,,2,2,0,0,0,6,0,1,0,0,0,0,.09,-0.049,.00,0.00%,-3.01,7b 12- 2 out d3,8b end d 7,,OAK,2.727272727272727,L,0,7
47,52,2006-06-02,KCR,SEA,8-GF(8),,1,0.1,0,0,0,0,1,0,0,3.97,1,4,3,0,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.10,0.003,.00,0.00%,0.34,8b -2- 2 out d4,8b end d 4,,SEA,0.0,L,0,4
48,53,2006-06-03,KCR,SEA,6-6,,0,1.0,1,0,0,0,0,0,0,3.80,3,7,5,1,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.00,0.000,.00,0.00%,0.54,6b --- 0 out d10,6b 3 out d10,,SEA,1.0,L,1,12
49,55,2006-06-05,KCR,SEA,8-GF(8),,1,0.2,2,1,1,1,2,0,0,4.07,5,20,9,2,3,0,2,2,0,0,,1,1,0,0,0,4,1,0,1,0,0,0,.55,-0.088,.00,0.00%,-1.29,8b -2- 1 out d1,8b end d 3,,SEA,15.0,L,1,4
50,60,2006-06-10,KCR,TBD,7-8,,4,1.0,2,2,2,1,0,0,0,4.62,5,20,11,2,0,2,2,1,0,0,,2,0,0,0,0,3,0,0,0,1,1,0,.72,-0.067,.00,0.00%,-0.71,7t 12- 1 out d4,8t 1-3 1 out d3,,KCR,3.0,L,5,9
51,61,2006-06-11,KCR,TBD,8-GF,,0,1.2,3,2,2,0,0,1,0,5.00,8,26,19,4,0,3,5,1,1,0,,0,0,0,0,0,8,2,0,0,0,0,0,.06,-0.023,.00,0.00%,-1.14,8t --- 1 out d4,9t end d 6,,KCR,2.5,L,2,8
52,63,2006-06-13,KCR,LAA,7-GF(8),,1,1.2,0,0,0,0,2,0,0,4.71,5,21,15,5,1,1,2,2,0,0,,1,1,2,0,0,5,0,0,0,0,0,0,.34,-0.033,.00,0.00%,0.12,7b 1-- 1 out d2,8b end d 3,,LAA,0.0,L,1,4
53,66,2006-06-16,KCR,HOU,7-8,,2,1.0,2,0,0,0,0,0,0,4.55,5,13,10,0,0,1,4,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.41,0.006,.00,0.00%,0.15,7b --- 0 out a5,8b 1-- 0 out a5,,HOU,2.0,W,7,2
54,67,2006-06-17,KCR,HOU,8-GF(8),,0,0.1,1,1,1,1,0,0,0,4.80,3,11,6,1,0,0,2,0,1,0,,1,1,0,0,0,2,1,0,0,0,0,0,.10,-0.024,.00,0.00%,-1.66,8b -2- 2 out d3,8b end d 5,,HOU,20.0,L,2,7
55,69,2006-06-20,KCR,PIT,6-7,H(4),2,2.0,0,0,0,1,2,0,0,4.50,6,23,14,6,3,1,2,0,2,0,,0,0,0,0,0,5,0,0,0,1,0,0,.83,0.105,.00,0.00%,1.12,6t --- 0 out a3,7t 3 out a3,,KCR,0.5,W,10,6
56,71,2006-06-22,KCR,PIT,6-7,H(5),1,1.1,2,2,2,0,2,0,0,4.86,6,24,15,4,4,2,2,1,0,0,,2,0,0,0,0,6,2,0,0,0,0,0,1.22,0.006,.00,0.00%,-0.97,6t 12- 2 out a2,7t 3 out a2,,KCR,1.8181818181818181,W,15,7
57,74,2006-06-25,KCR,MIL,8-8,H(6),2,0.2,0,0,0,0,0,0,0,4.76,2,6,4,2,0,1,1,0,1,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.41,0.079,.00,0.00%,0.80,8t -2- 0 out a3,8t --3 2 out a3,,KCR,0.0,W,6,0
58,76,2006-06-28,KCR,CIN,8-GF(8),,2,1.0,1,0,0,0,2,0,0,4.63,4,12,10,3,2,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.56,8b --- 0 out d5,8b end d 5,,CIN,1.0,L,2,7
59,78,2006-06-30,KCR,STL,6-7,,1,2.0,0,0,0,1,0,0,0,4.38,6,29,20,6,2,1,4,0,1,0,,0,0,0,0,0,5,0,0,0,1,0,0,.72,0.096,.00,0.00%,1.07,6b --- 0 out d1,7b 3 out d1,,STL,0.5,W,7,5
60,79,2006-07-01,KCR,STL,7-7,BS(1),0,1.0,2,1,1,1,0,1,0,4.50,6,21,12,4,1,1,4,2,0,0,,0,0,0,0,0,5,1,0,1,0,0,0,1.70,-0.128,.00,0.00%,-0.47,7b --- 0 out a1,7b 3 out tie,,STL,3.0,W,8,7
61,82,2006-07-04,KCR,MIN,6-7,H(7),2,2.0,1,0,0,0,2,0,0,4.28,7,23,20,4,4,1,4,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.80,0.105,.00,0.00%,1.12,6t --- 0 out a3,7t 3 out a3,,KCR,0.5,W,7,2
62,84,2006-07-06,KCR,TOR,9-GF,,1,1.0,0,0,0,0,0,0,0,4.17,2,5,4,1,0,1,1,1,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,.44,0.036,.00,0.00%,0.96,9t 1-- 0 out a4,9t end a 4,,KCR,0.0,W,6,2
63,86,2006-07-08,KCR,TOR,7-7,L(1-1),1,1.0,3,2,2,0,0,1,0,4.50,6,25,17,7,0,1,5,3,0,0,,0,0,0,0,0,6,0,1,0,0,0,0,1.00,-0.264,.00,0.00%,-1.44,7t --- 0 out tie,7t 3 out d2,,KCR,3.0,L,5,7
64,88,2006-07-13,KCR,DET,8-GF(8),,4,1.0,2,0,0,0,3,0,0,4.40,5,24,16,2,7,0,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.38,0.017,.00,0.00%,0.55,8b --- 0 out d2,8b end d 2,,DET,2.0,L,4,6
65,90,2006-07-15,KCR,DET,7-7,,1,1.0,1,0,0,0,1,0,0,4.30,4,18,13,3,4,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,0.002,.00,0.00%,0.55,7b --- 0 out d6,7b 3 out d6,,DET,1.0,L,0,6
