,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,5,2013-04-06,BAL,MIN,4-7,,99,3.1,1,0,0,0,5,0,0,0.0,11,40,28,10,9,5,1,0,0,0,,2.0,0.0,0,0,0,11,0,0,0,0,0,0,0.91,0.235,0.95,0.15%,1.93,4t 12- 2 out d2,7t 3 out tie,,BAL,0.3225806451612903,L,5,6,,
1,2,12,2013-04-14,BAL,NYY,7-GF(8),,7,2.0,1,0,0,1,3,0,0,0.0,8,27,17,6,3,2,2,0,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.23,0.018000000000000002,0.26,0.01%,0.97,7b --- 0 out d3,8b end d 3,,NYY,1.0,L,0,3,,
2,3,14,2013-04-17,BAL,TBR,6-8,,2,2.1,4,2,2,1,3,0,0,2.35,12,45,26,5,5,3,5,1,1,0,,0.0,0.0,1,0,0,11,1,0,0,0,0,0,0.58,-0.07400000000000001,0.66,-0.05%,-1.03,6t --- 0 out d2,8t 1-- 1 out d4,,BAL,2.380952380952381,L,2,6,,
3,4,18,2013-04-21,BAL,LAD,5-7,,3,2.2,4,1,1,2,3,0,0,2.61,14,53,33,11,6,4,5,1,2,0,,2.0,2.0,1,0,0,12,1,0,0,0,0,0,1.49,-0.10800000000000001,1.58,-0.07%,-0.48,5t 1-3 0 out a1,7t -2- 2 out d2,,BAL,2.727272727272727,L,4,7,,
4,5,22,2013-04-25,BAL,OAK,9-GF,,3,1.0,2,0,0,0,0,0,0,2.38,5,16,12,3,1,1,4,2,1,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.0,0.001,0.0,0.00%,0.47,9b --- 0 out a8,9b end a 8,,OAK,2.0,W,10,2,,
5,6,28,2013-05-01,BAL,SEA,6-7,,5,1.1,0,0,0,0,3,0,0,2.13,4,14,10,6,2,1,0,0,0,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,0,0.02,0.002,0.02,0.00%,0.65,6b 1-- 2 out d6,7b 3 out d6,,SEA,0.0,L,3,8,,
6,7,35,2013-05-09,BAL,KCR,7-8,,7,1.0,3,2,2,0,1,1,0,3.29,6,15,10,2,1,3,2,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.43,-0.067,0.56,-0.05%,-0.89,7t --- 0 out d2,8t 1-- 0 out d3,,BAL,3.0,L,2,6,,
7,8,36,2013-05-10,BAL,MIN,5-7,,0,2.2,2,0,0,1,1,0,0,2.76,11,39,25,6,2,6,3,1,0,0,,2.0,1.0,0,0,0,10,1,0,1,0,0,0,0.84,0.046,1.09,0.04%,1.63,5b -23 0 out d5,7b -2- 2 out tie,,MIN,1.3636363636363635,W,9,6,,
8,9,40,2013-05-15,BAL,SDP,4-6,,4,2.0,4,1,1,1,1,0,0,2.95,11,35,20,5,4,5,4,3,0,0,,2.0,1.0,0,0,0,10,1,0,1,0,0,0,0.96,-0.023,1.14,-0.02%,-0.06,4t 12- 2 out d2,6t 1-3 2 out d2,,BAL,2.5,L,4,8,,
9,10,43,2013-05-19,BAL,TBR,7-9,,3,2.1,2,0,0,1,2,0,0,2.61,11,43,26,5,7,5,3,1,0,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,1,0.59,0.052000000000000005,0.71,0.04%,0.59,7t --- 0 out d2,9t 12- 1 out d2,,BAL,1.4285714285714286,L,1,3,,
10,11,47,2013-05-23,BAL,TOR,7-GF(8),,3,2.0,3,4,2,2,1,0,0,3.18,12,41,23,4,4,6,3,1,0,0,,1.0,0.0,0,0,0,9,0,0,0,0,1,1,0.14,-0.046,0.15,-0.03%,-2.63,7b 1-- 0 out d4,8b end d 6,,TOR,2.5,L,6,12,,
11,12,52,2013-05-28,BAL,WSN,5-6,,4,2.0,1,0,0,0,0,0,0,2.92,7,27,15,3,1,5,2,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.18,0.019,0.2,0.01%,0.91,5b --- 0 out d4,6b 3 out d4,,WSN,0.5,L,3,9,,
12,13,56,2013-06-01,BAL,DET,4-6,,3,3.0,5,5,5,2,2,2,0,4.23,16,69,41,11,6,5,7,2,2,0,,1.0,1.0,0,0,0,14,2,0,0,0,0,0,0.23,-0.147,0.28,-0.11%,-4.12,4t 1-- 0 out d3,6t 3 out d7,,BAL,2.333333333333333,L,3,10,,
13,14,62,2013-06-08,BAL,TBR,5-7,,6,2.2,4,1,1,1,2,0,0,4.15,13,47,32,9,3,7,3,1,1,0,,3.0,3.0,0,0,0,12,1,1,0,0,0,0,0.05,-0.034,0.07,-0.03%,-1.53,5b 123 1 out d4,7b 3 out d8,,TBR,2.2727272727272725,L,0,8,,
