,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2018-03-29,KCA,CHW,6-6,,99,1.0,0,0,0,0,1,0,0,0.0,3,13,7,2,2,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.21,0.016,0.21,0.01%,0.51,4.25,6.0,6t --- 0 out d4,6t 3 out d4,,KCR,0.0,L,7,14
1,2,3,2018-04-02,KCA,DET,6-6,,3,1.0,0,0,0,0,0,0,0,0.0,3,12,7,1,1,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.14,0.011000000000000001,0.13,0.01%,0.53,2.25,3.0,6b --- 0 out d4,6b 3 out d4,,DET,0.0,L,1,6
2,3,5,2018-04-06,KCA,CLE,6-7,,3,1.1,1,0,0,1,0,0,0,0.0,6,18,12,3,1,2,3,2,0,0,,1.0,0.0,1,0,0,5,1,0,1,0,0,0,1.26,0.08,1.25,0.05%,0.86,1.8,4.0,6b -2- 2 out d1,7b 3 out d1,,CLE,1.818181818181818,L,2,3
3,4,10,2018-04-11,KCA,SEA,6-7,,4,1.2,1,0,0,0,0,0,0,0.0,5,19,13,6,0,4,1,0,1,0,,2.0,0.0,0,0,0,5,0,0,0,1,0,0,1.98,0.21899999999999997,1.64,0.11%,1.44,3.15,5.0,6t 12- 1 out tie,7t 3 out tie,,KCR,0.8333333333333334,L,2,4
4,5,12,2018-04-13,KCA,LAA,7-7,H(1),1,1.0,2,1,1,1,2,0,0,1.5,6,23,15,5,2,1,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,2.2,-0.027000000000000003,1.64,-0.01%,-0.49,2.45,6.0,7t --- 0 out a2,7t 3 out a1,,KCR,3.0,L,4,5
5,6,15,2018-04-17,KCA,TOR,7-7,BS(1),3,0.1,3,1,1,0,1,0,0,2.84,4,16,11,2,3,2,1,1,0,0,,3.0,3.0,0,0,0,4,0,0,0,0,0,0,2.78,-0.444,1.63,-0.16%,-2.57,-1.05,1.0,7b 123 0 out a3,7b 12- 1 out d1,2.0,TOR,30.0,L,4,5
6,7,16,2018-04-18,KCA,TOR,7-7,,0,0.1,1,0,0,0,0,0,0,2.7,2,4,2,0,0,0,2,2,0,0,,2.0,2.0,0,0,0,2,0,1,0,0,0,0,0.27,-0.04,0.14,-0.01%,-1.5,0.15,1.0,7b 1-3 2 out d3,7b 3 out d5,,TOR,10.0,L,5,15
7,8,17,2018-04-20,KCA,DET,10-GF(10),L(0-1),1,0.1,1,1,1,0,0,1,0,3.86,2,8,6,2,1,1,1,1,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,2.06,-0.35700000000000004,1.16,-0.12%,-0.75,-1.85,-2.0,10b --- 0 out tie,10b end d 1,1.0,DET,10.0,L,2,3
8,9,22,2018-04-25,KCA,MIL,8-8,,4,0.2,0,0,0,0,0,0,0,3.52,3,10,5,2,0,2,1,0,0,0,,2.0,1.0,0,0,0,3,0,0,0,0,0,1,0.46,-0.006999999999999999,0.22,0.00%,0.2,1.5,2.0,8t 1-3 1 out d3,8t 3 out d4,,KCR,0.0,L,2,6
9,10,24,2018-04-27,KCA,CHW,8-8,,1,1.0,0,0,0,0,0,0,0,3.12,3,10,7,2,0,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.41,0.10800000000000001,0.57,0.03%,0.51,2.25,3.0,8t --- 0 out tie,8t 3 out tie,,KCR,0.0,L,4,7
10,11,26,2018-04-28,KCA,CHW,8-8,H(2),0,1.0,3,1,1,0,1,0,0,3.72,5,21,13,3,1,3,1,1,0,0,,0.0,0.0,1,0,0,5,0,0,0,1,0,0,1.85,0.01,0.64,0.00%,-0.49,0.45,3.0,8t --- 0 out a3,8t 3 out a2,2.0,KCR,3.0,W,5,2
11,12,29,2018-05-01,KCA,BOS,7-7,,2,0.2,0,0,0,0,1,0,0,3.48,2,10,5,2,2,1,0,0,0,0,,1.0,1.0,0,0,0,2,0,0,0,0,0,0,1.94,-0.11599999999999999,0.77,-0.03%,-0.29,3.5,5.0,7b -2- 1 out tie,7b 3 out d1,,BOS,0.0,W,7,6
12,13,30,2018-05-02,KCA,BOS,7-GF(8),,0,1.1,0,0,0,0,0,0,0,3.09,4,16,9,0,3,4,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.39,0.04,0.16,0.01%,0.64,3.0,4.0,7b --- 2 out d2,8b end d 1,,BOS,0.0,L,4,5
13,14,33,2018-05-05,KCA,DET,8-8,,2,1.0,1,0,0,0,0,0,0,2.84,4,17,11,4,1,4,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.41,0.028999999999999998,0.23,0.01%,0.51,1.65,3.0,8t --- 0 out d2,8t 3 out d2,,KCR,1.0,L,2,3
14,15,34,2018-05-06,KCA,DET,8-8,H(3),0,0.2,1,0,0,1,0,0,0,2.7,4,15,7,1,0,1,2,1,0,0,,1.0,1.0,0,0,0,3,0,0,0,0,0,0,1.78,0.022000000000000002,0.91,0.01%,-0.31,0.3,2.0,8t -2- 1 out a3,8t 3 out a2,,KCR,10.0,W,4,2
