Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,109,2019-07-31,HOU,CLE,8-GF(8),,99,1.0,0,0,0,0,0,0,0,0.00,3,17,9,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.58,2.25,3.00,8b --- 0 out d6,8b end d 6,,CLE,0.0,L,4,10
2,145,2019-09-09,HOU,OAK,7-8,,39,2.0,1,0,0,1,3,0,0,0.00,7,32,21,6,6,1,2,1,0,0,,0,0,0,0,0,6,1,0,0,1,0,0,.00,0.001,.00,0.00%,1.14,9.30,15.00,7t --- 0 out a12,8t 3 out a15,,HOU,1.0,W,15,0
3,147,2019-09-11,HOU,OAK,9-GF,,1,1.0,0,0,0,0,2,0,0,0.00,3,15,9,5,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.28,0.022,.03,0.00%,0.57,6.25,9.00,9t --- 0 out d2,9t end d 2,,HOU,0.0,L,3,5
4,150,2019-09-14,HOU,KCR,9-9,,2,0.2,2,0,0,0,1,0,0,0.00,4,18,12,3,5,0,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.30,0.004,.05,0.00%,0.09,2.30,5.00,9b --- 0 out a5,9b 12- 2 out a5,,KCR,10.0,W,6,1
5,155,2019-09-21,HOU,LAA,5-6,,6,2.0,1,1,1,2,4,0,0,1.35,9,37,23,6,10,1,2,1,0,0,,0,0,1,0,0,7,0,0,0,0,0,0,.80,-0.010,.06,0.00%,0.14,8.70,15.00,5t --- 0 out d2,6t 3 out d3,,HOU,1.5,L,4,8
6,159,2019-09-26,HOU,LAA,6-6,,4,0.2,0,0,0,0,0,0,0,1.23,2,6,3,1,0,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.83,0.106,.08,0.00%,0.71,1.50,2.00,6b -2- 1 out tie,6b 3 out tie,,LAA,0.0,L,3,4
7,162,2019-09-29,HOU,LAA,6-7,,2,1.1,0,0,0,0,3,0,0,1.04,4,21,13,5,4,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.27,0.028,.01,0.00%,0.66,9.00,13.00,6b --- 2 out a5,7b 3 out a5,,LAA,0.0,W,8,5
