,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,124,2019-08-17,SEA,TOR,4-5,H(1),99,1.0,2,1,1,0,0,1,0,9.0,5,24,14,6,0,4,1,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,0.87,-0.055,0.0,0.00%,-0.46,-0.95,0.0,4b 1-- 2 out a2,5b 1-- 2 out a1,,TOR,2.0,W,4,3
1,2,126,2019-08-19,SEA,TBR,8-8,,1,1.0,1,0,0,0,1,0,0,4.5,4,12,9,2,4,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.16,0.009000000000000001,0.0,0.00%,0.54,3.65,6.0,8b --- 0 out a6,8b 3 out a6,,TBR,1.0,W,9,3
2,3,128,2019-08-21,SEA,TBR,8-8,,1,1.0,1,0,0,0,1,0,0,3.0,4,10,7,2,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.26,0.016,0.0,0.00%,0.54,3.65,6.0,8b --- 0 out d2,8b 3 out d2,,TBR,1.0,L,6,7
3,4,130,2019-08-24,SEA,TOR,6-6,H(2),2,0.1,0,0,0,0,1,0,0,2.7,1,9,6,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.98,0.027999999999999997,0.0,0.00%,0.33,2.75,4.0,6t -2- 2 out a3,6t 3 out a3,,SEA,0.0,L,5,7
4,5,133,2019-08-27,SEA,NYY,9-GF,,2,1.0,0,1,0,2,1,0,1,2.08,7,26,13,6,0,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.02,-0.001,0.0,0.00%,-0.49,2.45,6.0,9t --- 0 out d6,9t end d 7,,SEA,2.0,L,0,7
5,6,135,2019-08-29,SEA,TEX,6-6,,1,1.0,1,0,0,0,0,0,0,1.69,4,19,11,2,0,1,3,1,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,1.52,0.08199999999999999,0.0,0.00%,0.61,1.65,3.0,6b --- 0 out tie,6b 3 out tie,,TEX,1.0,W,5,3
6,7,137,2019-08-31,SEA,TEX,7-7,H(3),1,1.0,0,0,0,0,1,0,0,1.42,3,6,5,3,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.45,0.11699999999999999,0.0,0.00%,0.61,4.25,6.0,7b --- 0 out a1,7b 3 out a1,,TEX,0.0,L,2,3
7,8,139,2019-09-02,SEA,CHC,7-7,BS(1),1,0.2,2,3,3,1,0,0,0,5.14,5,12,9,1,4,3,1,1,0,0,,2,2,0,0,0,4,0,1,1,1,0,0,2.2,-0.511,0.0,0.00%,-4.05,-6.3,-7.0,7b 12- 1 out a1,7b 3 out d4,,CHC,15.0,L,1,5
8,9,141,2019-09-05,SEA,HOU,7-7,H(4),2,0.1,0,0,0,0,0,0,0,4.91,1,3,2,1,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.17,0.031,0.0,0.00%,0.26,0.75,1.0,7b --- 0 out a3,7b --- 1 out a3,,HOU,0.0,L,9,11
9,10,142,2019-09-06,SEA,HOU,6-6,,0,0.1,0,0,0,0,0,0,0,4.7,1,4,2,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.64,0.017,0.0,0.00%,0.47,0.75,1.0,6b 12- 2 out d3,6b 3 out d3,,HOU,0.0,L,4,7
10,11,145,2019-09-10,SEA,CIN,7-7,,3,0.1,0,0,0,0,0,0,0,4.5,1,6,3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.51,0.013000000000000001,0.0,0.00%,0.11,0.75,1.0,7t --- 2 out d1,7t 3 out d1,,SEA,0.0,W,4,3
11,12,150,2019-09-15,SEA,CHW,8-8,,4,1.0,1,0,0,0,0,0,0,4.0,3,6,4,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.11,0.004,0.0,0.00%,0.51,1.65,3.0,8t --- 0 out d5,8t 3 out d5,,SEA,1.0,W,11,10
12,13,153,2019-09-19,SEA,PIT,7-7,,3,1.0,1,0,0,0,0,0,0,3.6,4,11,8,2,0,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.54,0.08800000000000001,0.0,0.00%,0.51,1.65,3.0,7b --- 0 out tie,7b 3 out tie,,PIT,1.0,W,6,5
13,14,155,2019-09-21,SEA,BAL,11-11,,1,1.0,0,0,0,0,0,0,0,3.27,3,15,9,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.88,0.147,0.0,0.00%,0.55,2.25,3.0,11b --- 0 out tie,11b 3 out tie,,BAL,0.0,W,7,6
14,15,158,2019-09-25,SEA,HOU,8-8,,3,1.0,0,0,0,0,1,0,0,3.0,3,8,6,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.39,0.03,0.0,0.00%,0.51,4.25,6.0,8t --- 0 out d2,8t 3 out d2,,SEA,0.0,L,0,3
15,16,160,2019-09-27,SEA,OAK,7-7,BS(2),1,0.0,1,1,1,0,0,1,0,3.75,1,6,3,0,1,0,1,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,2.3,-0.355,0.0,0.00%,-1.74,-2.6,-3.0,7t 1-- 1 out a1,7t --- 1 out d1,,SEA,inf,W,4,3
16,17,161,2019-09-28,SEA,OAK,9-9,,0,0.1,0,0,0,0,1,0,0,3.65,1,4,3,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.68,0.017,0.0,0.00%,0.24,2.75,4.0,9t --- 0 out d1,9t --- 1 out d1,,SEA,0.0,L,0,1
