,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,137,2005-09-04,ATL,CIN,12-GF(12),,99,0.2,0,0,0,0,1,0,0,0.0,2,6,4,0,1,0,1,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.27,12t --- 1 out d5,12t end d 5,,ATL,0.0,L,3,8
1,2,144,2005-09-12,ATL,PHI,8-GF(8),,7,1.0,0,0,0,0,1,0,0,0.0,3,17,10,3,2,0,2,0,2,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.01,0.00%,0.53,8b --- 0 out d3,8b end d 3,,PHI,0.0,L,1,4
2,3,146,2005-09-14,ATL,PHI,4-5,,1,2.0,4,3,3,2,1,0,0,7.36,11,42,24,7,3,3,5,2,1,0,,0.0,0.0,0,0,0,9,2,0,0,0,0,0,0.22,-0.045,0.08,-0.01%,-1.94,4b --- 0 out d5,5b 3 out d7,,PHI,3.0,L,4,12
3,4,150,2005-09-18,ATL,NYM,8-GF(8),,3,1.0,1,0,0,2,0,0,0,5.79,6,25,10,1,1,2,2,0,0,0,,0.0,0.0,1,0,0,4,0,0,1,0,0,0,0.15,0.006,0.03,0.00%,0.49,8b --- 0 out d3,8b end d 3,,NYM,3.0,L,1,4
4,5,157,2005-09-26,ATL,COL,9-GF,,7,1.0,1,0,0,1,1,0,0,4.76,5,19,10,4,0,3,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,1,0,0,0,1.09,0.039,0.01,0.00%,0.51,9t --- 0 out d1,9t end d 1,,ATL,2.0,L,5,6
5,6,159,2005-09-28,ATL,COL,6-6,BS(1),1,0.1,1,0,0,0,0,0,0,4.5,2,5,5,1,0,0,2,1,0,0,,2.0,2.0,0,0,0,2,1,0,0,0,0,0,2.33,-0.247,0.0,0.00%,-1.39,6t -23 2 out a1,6t 3 out d1,,ATL,10.0,L,5,10
6,7,161,2005-10-01,ATL,FLA,5-6,H(1),2,2.0,2,2,2,0,1,1,0,5.63,8,38,25,8,1,2,5,1,1,0,,0.0,0.0,0,0,0,8,1,0,0,0,0,0,0.74,-0.098,0.0,0.00%,-1.05,5b --- 0 out a3,6b 3 out a1,,FLA,1.0,L,4,6
7,8,134,2006-09-02,ATL,PHI,5-6,,99,2.0,5,5,5,3,1,0,1,22.5,15,58,32,8,2,6,4,2,0,0,,0.0,0.0,0,0,0,11,1,0,0,0,0,0,0.01,-0.006,0.01,0.00%,-3.87,5b --- 0 out d8,6b 3 out d13,2.0,PHI,4.0,L,4,16
8,9,32,2007-05-08,ATL,SDP,GS-6,,99,6.0,2,2,2,2,7,2,0,3.0,23,98,60,17,9,5,9,1,0,0,65.0,,,0,0,0,21,0,0,0,0,0,1,0.7,0.054000000000000006,0.91,0.04%,1.09,1t start tie,6t 3 out d2,,ATL,0.6666666666666666,W,3,2
9,10,37,2007-05-13,ATL,PIT,GS-4,L(0-1),4,3.2,7,5,5,3,2,0,0,6.52,21,74,38,11,2,9,7,3,1,0,26.0,,,1,0,0,15,1,0,0,1,0,0,0.96,-0.228,1.2,-0.17%,-3.19,1b start tie,4b 1-- 2 out d5,,PIT,3.125,L,2,13
