,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,15,2015-04-21,OAK,LAA,8-GF(8),,99,1.0,0,0,0,0,0,0,0,0.0,3,9,6,1,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.46,8b --- 0 out d13,8b end d13,,LAA,0.0,L,1,14
1,2,119,2015-08-16,OAK,BAL,8-GF(8),,99,1.0,1,0,0,1,1,0,0,0.0,5,17,10,0,5,0,3,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.5,8b --- 0 out d16,8b end d16,,BAL,2.0,L,2,18
