Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,107,2011-07-30,DET,LAA,GS-6,L(0-1),99,5.1,3,2,2,3,6,0,1,3.38,23,96,57,20,7,5,8,2,2,0,57,,,5,0,0,19,0,1,0,0,0,0,1.17,0.141,1.97,0.14%,1.53,1t start tie,6t 1-- 1 out tie,,DET,1.1764705882352942,L,1,5,,
2,137,2011-09-01,DET,KCR,GS-5,,32,4.1,7,6,6,0,2,1,0,7.45,20,81,52,13,9,8,10,4,2,0,27,,,2,0,0,20,1,0,0,0,0,0,1.12,-0.326,1.39,-0.24%,-2.37,1t start tie,5t 12- 1 out d1,,DET,1.707317073170732,L,8,11,,
3,156,2011-09-22,DET,BAL,GS-4,,20,3.0,7,5,4,1,0,2,0,8.53,17,64,36,8,4,8,8,3,0,0,26,,,0,0,0,15,0,0,0,1,1,1,.79,-0.263,.21,-0.04%,-3.81,1t start tie,4t 1-3 0 out d4,,DET,2.6666666666666665,L,5,6,,
4,69,2012-06-21,DET,STL,GS-5,,99,5.0,4,1,1,5,3,0,0,1.80,23,94,53,14,6,8,7,3,1,0,53,,,0,1,0,17,1,0,1,0,1,0,1.19,0.147,1.15,0.09%,1.60,1t start tie,5t 3 out tie,,DET,1.8,W,2,1,,
5,91,2012-07-17,DET,LAA,GS-2,L(0-1),25,2.0,6,7,7,2,1,3,0,10.29,15,52,31,8,5,7,5,1,1,0,15,,,0,0,0,13,1,0,0,0,0,0,.60,-0.405,.86,-0.35%,-5.96,1t start tie,2t 3 out d7,,DET,4.0,L,0,13,,
6,96,2012-07-22,DET,CHW,GS-6,W(1-1),4,5.1,7,3,3,0,3,1,0,8.03,23,81,57,15,10,10,10,2,1,0,45,,,0,0,0,23,0,0,0,0,0,0,.67,0.036,1.55,0.05%,-0.16,1t start tie,6t --- 1 out a3,,DET,1.3725490196078431,W,6,4,,
7,125,2012-08-22,MIA,ARI,GS-6,L(1-2),30,6.0,4,3,3,0,5,1,0,6.87,21,80,50,11,9,9,7,2,1,0,57,,,1,0,0,21,0,0,0,0,0,0,.73,-0.039,.00,0.00%,-0.06,1b start tie,6b 3 out d1,1,ARI,0.6666666666666666,L,2,3,,
8,131,2012-08-29,MIA,WSN,GS-5,L(1-3),6,5.0,6,5,5,0,6,2,0,7.33,21,80,58,18,7,5,10,3,1,0,41,,,0,0,0,21,0,1,0,0,0,0,.64,-0.241,.00,0.00%,-2.57,1t start tie,5t 3 out d5,,MIA,1.2,L,4,8,,
9,139,2012-09-07,MIA,WSN,GS-6,,8,6.0,4,2,2,1,3,1,0,6.44,23,81,47,13,8,8,11,5,0,0,58,,,0,0,0,22,0,1,0,0,0,0,.69,0.053,.00,0.00%,0.88,1b start a 2,6b 3 out a4,,WSN,0.8333333333333334,W,9,7,,
10,145,2012-09-14,MIA,CIN,GS-7,W(2-3),6,7.0,2,0,0,2,3,0,0,5.20,25,101,57,21,6,7,13,3,1,0,74,,,0,0,0,23,1,0,0,0,0,0,.89,0.331,.00,0.00%,3.40,1t start tie,7t 3 out a4,,MIA,0.5714285714285714,W,4,0,,
11,151,2012-09-21,MIA,NYM,GS-5,L(2-4),6,5.0,8,6,3,1,3,1,0,5.23,25,115,72,15,17,10,11,5,1,0,35,,,1,1,0,23,2,1,1,0,1,0,.45,-0.328,.00,0.00%,-3.74,1b start tie,5b 3 out d5,,NYM,1.8,L,3,7,,
12,156,2012-09-27,MIA,ATL,GS-6,L(2-5),5,6.0,6,4,2,3,5,0,0,4.94,27,99,59,14,9,11,8,4,1,0,50,,,0,0,0,23,2,0,0,1,0,1,1.32,-0.243,.00,0.00%,-1.09,1b start tie,6b 3 out d2,,ATL,1.5,L,2,6,,
13,161,2012-10-02,MIA,NYM,GS-8,,4,7.2,3,1,1,2,4,0,0,4.42,28,114,68,19,9,9,13,4,2,0,71,,,0,0,0,26,1,0,1,0,0,0,.98,0.409,.00,0.00%,3.57,1t start tie,8t -2- 2 out a3,,MIA,0.6944444444444444,W,4,3,,
