Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,74,2016-06-25,OAK,LAA,GS-6,W(1-0),99,5.2,7,3,3,2,3,3,0,4.76,26,108,71,18,11,8,13,5,1,0,44,,,0,0,0,24,1,0,0,0,0,0,1.09,-0.019,.18,0.00%,-0.33,1b start a 2,6b 1-- 2 out a4,,LAA,1.7307692307692306,W,7,3
2,79,2016-06-30,OAK,SFG,GS-4,L(1-1),4,3.0,8,8,8,3,1,2,0,11.42,20,73,46,7,8,0,16,7,1,0,9,,,0,0,0,17,4,0,0,0,0,0,.85,-0.453,.16,-0.05%,-6.16,1t start tie,4t -2- 0 out d6,,OAK,3.6666666666666665,L,6,12
3,94,2016-07-19,OAK,HOU,GS-7,,18,6.1,9,3,3,0,6,1,0,8.40,27,107,72,18,16,5,16,7,1,0,49,,,1,1,1,26,2,1,0,0,1,0,.87,-0.064,.09,0.00%,0.16,1t start tie,7t --- 1 out d3,,OAK,1.4754098360655739,W,4,3
4,104,2016-07-30,OAK,CLE,GS-4,L(1-2),10,3.1,10,5,5,1,1,3,0,9.33,20,61,43,10,2,3,15,8,1,0,20,,,0,0,0,19,1,0,0,1,0,0,1.01,-0.281,.10,-0.02%,-2.51,1b start a 1,4b -2- 1 out d2,,CLE,3.5483870967741935,L,3,6
5,109,2016-08-05,OAK,CHC,GS-3,L(1-3),5,3.0,9,7,7,0,3,2,1,10.97,19,84,56,19,7,4,11,6,0,0,16,,,0,0,0,18,2,0,0,0,0,0,.56,-0.385,.02,-0.01%,-5.54,1t start tie,3t 3 out d7,,OAK,3.0,L,2,7
6,146,2016-09-15,OAK,KCR,9-GF,,40,1.0,5,5,5,1,1,1,0,12.49,9,28,21,4,1,1,6,4,0,0,,0,0,0,0,0,7,1,0,0,0,1,0,.00,0.000,.00,0.00%,-4.48,9b --- 0 out a14,9b end a 9,,KCR,6.0,W,14,5
7,157,2016-09-27,OAK,LAA,7-GF(8),,11,2.0,0,0,0,0,2,0,0,11.47,7,24,16,5,2,4,1,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,1,.00,0.001,.00,0.00%,0.96,7b --- 0 out d7,8b end d 7,,LAA,0.0,L,1,8
8,5,2017-04-07,SEA,LAA,8-GF(8),,99,1.0,1,0,0,0,2,0,0,0.00,4,12,10,1,5,1,1,0,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,.05,0.003,.05,0.00%,0.51,8b --- 0 out d4,8b end d 4,,LAA,1.0,L,1,5
9,10,2017-04-12,SEA,HOU,8-8,,4,0.1,2,3,3,1,0,0,0,20.25,4,13,7,2,0,0,3,2,0,0,,0,0,0,0,0,2,0,0,1,0,1,0,.61,-0.075,.50,-0.04%,-1.41,8t --- 0 out d2,8t 12- 1 out d3,,SEA,30.0,L,5,10
10,26,2017-04-30,SEA,CLE,4-GF(8),,17,5.0,4,3,2,0,2,0,0,7.11,19,60,39,12,2,7,10,3,1,0,,0,0,0,0,0,19,1,0,0,1,0,1,.05,-0.003,.04,0.00%,-0.20,4b --- 0 out d8,8b end d 8,,CLE,0.8,L,4,12
11,29,2017-05-04,SEA,LAA,9-GF,,3,1.0,0,0,0,0,0,0,0,6.14,3,10,7,2,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,9t --- 0 out a8,9t end a 8,,SEA,0.0,W,11,3
12,32,2017-05-07,SEA,TEX,GS-4,,2,3.1,4,2,1,1,2,0,0,5.06,15,71,47,11,8,6,6,3,0,0,47,,,0,1,1,13,1,0,0,0,1,1,1.02,-0.075,.89,-0.04%,-0.52,1t start tie,4t 1-- 1 out d2,,SEA,1.6129032258064515,W,4,3
13,34,2017-05-10,SEA,PHI,9-GF,,2,1.0,2,2,2,0,0,2,0,6.17,5,13,10,2,3,2,3,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.04,0.001,.04,0.00%,-1.49,9b --- 0 out a7,9b end a 5,,PHI,2.0,W,11,6
14,37,2017-05-13,SEA,TOR,4-5,,2,1.1,1,0,0,0,1,0,0,5.54,6,25,14,5,1,1,4,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,1,.97,0.079,.79,0.04%,0.65,4b --- 2 out d1,5b 3 out tie,,TOR,0.9090909090909091,L,2,7
15,40,2017-05-16,SEA,OAK,7-7,,2,1.0,0,0,0,0,1,0,0,5.14,3,12,8,2,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,0.021,.21,0.01%,0.50,7t --- 0 out d3,7t 3 out d3,,SEA,0.0,L,6,9
16,44,2017-05-20,SEA,CHW,4-8,,3,4.1,7,5,5,0,0,2,0,6.38,20,69,50,7,3,9,11,5,1,0,,2,2,0,0,0,20,2,0,0,0,0,0,.01,-0.011,.01,-0.01%,-4.50,4t 1-3 2 out d8,8t 3 out d14,,SEA,1.707317073170732,L,1,16
17,81,2017-07-01,SDP,LAD,GS-5,L(0-1),41,4.2,9,4,4,2,3,2,1,6.65,24,92,60,11,9,8,10,5,0,0,31,,,0,0,0,21,2,0,1,1,0,0,1.15,-0.173,.05,-0.01%,-1.86,1t start tie,5t -2- 2 out d4,,SDP,2.619047619047619,L,0,8
