Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,81,2013-06-30,LAD,PHI,8-8,,99,1.0,0,0,0,0,1,0,0,0.00,3,16,10,2,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.24,0.018,.14,0.01%,0.43,8t --- 0 out a4,8t 3 out a4,,LAD,0.0,W,6,1
2,83,2013-07-03,LAD,COL,7-7,H(1),2,0.1,2,2,1,1,0,0,0,6.75,4,17,8,4,0,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.14,-0.242,2.30,-0.16%,-2.02,7b --- 0 out a3,7b 1-- 1 out a1,,COL,30.0,W,10,8
3,85,2013-07-05,LAD,SFG,7-8,,1,1.1,3,0,0,0,1,0,0,3.38,7,25,15,3,3,2,4,3,0,0,,1,1,0,0,0,7,0,0,0,0,0,0,.04,0.001,.04,0.00%,-0.30,7b -2- 2 out a9,8b 3 out a8,,SFG,2.727272727272727,W,10,2
4,88,2013-07-08,LAD,ARI,9-GF,,2,1.0,2,1,1,0,0,0,0,4.91,5,20,15,5,1,2,3,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.03,0.002,.04,0.00%,-0.55,9b --- 0 out a6,9b end a 5,,ARI,2.0,W,6,1
5,90,2013-07-10,LAD,ARI,8-8,,1,1.0,0,0,0,0,0,0,0,3.86,3,12,11,3,1,0,3,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.37,0.027,.67,0.03%,0.45,8b --- 0 out d1,8b 3 out d1,,ARI,0.0,W,7,5
6,92,2013-07-12,LAD,COL,8-GF,,1,1.2,0,0,0,2,2,0,1,2.84,8,36,17,6,3,1,2,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.26,0.017,.43,0.02%,0.89,8t 1-- 1 out d3,9t end d 3,,LAD,1.6666666666666667,L,0,3
7,95,2013-07-19,LAD,WSN,6-7,,6,1.0,1,0,0,0,0,0,0,2.45,3,8,4,1,0,2,1,0,0,0,,2,0,0,0,0,3,0,0,0,1,0,0,1.82,0.123,2.29,0.09%,0.83,6b 12- 1 out tie,7b 1-- 1 out tie,,WSN,1.0,W,3,2
8,96,2013-07-20,LAD,WSN,7-7,,0,0.1,2,0,0,0,0,0,0,2.35,3,9,5,1,0,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.97,-0.059,2.83,-0.05%,-0.41,7b --- 0 out tie,7b 12- 1 out tie,,WSN,20.0,W,3,1
9,98,2013-07-22,LAD,TOR,6-6,,1,0.2,1,0,0,0,0,0,0,2.16,3,6,4,1,0,2,1,0,1,0,,2,2,0,0,0,3,0,0,0,0,0,0,.32,-0.002,.48,0.00%,-1.09,6b 12- 1 out a8,6b 3 out a6,,TOR,5.0,W,14,5
10,2,2014-03-23,LAD,ARI,9-9,,99,0.1,1,3,3,2,0,0,0,81.00,4,18,7,4,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.33,-0.013,.36,-0.01%,-2.03,9b --- 0 out a6,9b 1-- 1 out a4,,ARI,30.0,W,7,5
11,6,2014-04-04,LAD,SFG,3-4,,11,2.0,0,0,0,0,3,0,0,11.57,6,18,14,2,6,0,3,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.03,0.004,.04,0.00%,0.85,3t --- 0 out d8,4t 3 out d8,,LAD,0.0,L,4,8
12,7,2014-04-05,LAD,SFG,5-5,,0,0.2,1,1,1,0,2,1,0,12.00,3,15,10,1,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.14,-0.033,.18,-0.03%,-0.78,5t --- 1 out d4,5t 3 out d5,,LAD,5.0,L,2,7
13,20,2014-04-21,LAD,PHI,8-GF,,15,2.0,2,2,2,0,2,1,0,10.80,8,25,20,7,2,2,4,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.02,-0.001,.02,0.00%,-1.15,8t --- 0 out d5,9t end d 7,,LAD,1.0,L,0,7
14,30,2014-05-02,LAD,MIA,7-GF(8),,10,1.1,3,2,2,1,1,0,1,11.37,9,25,14,4,3,4,2,1,0,0,,1,1,0,0,0,7,0,1,0,0,0,0,.10,-0.046,.13,-0.03%,-2.35,7b 1-- 2 out d3,8b end d 4,,MIA,3.6363636363636362,L,3,6
15,9,2015-04-15,TBR,TOR,5-6,,99,1.1,0,0,0,1,0,0,0,0.00,4,17,9,4,1,3,0,0,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,.02,0.001,.02,0.00%,0.82,5b -2- 2 out d10,6b 3 out d8,,TOR,0.9090909090909091,L,7,12
16,12,2015-04-18,TBR,NYY,8-GF,,2,2.0,1,0,0,0,2,0,0,0.00,6,23,18,6,2,3,1,1,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.00,0.000,.00,0.00%,0.93,8t --- 0 out d9,9t end d 9,,TBR,0.5,L,0,9
17,14,2015-04-21,TBR,BOS,9-GF,,2,1.0,1,0,0,0,1,0,0,0.00,4,17,12,5,1,1,2,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.91,0.034,.95,0.02%,0.47,9t --- 0 out d1,9t end d 1,,TBR,1.0,L,0,1
18,17,2015-04-24,TBR,TOR,5-6,W(1-0),2,1.1,0,0,0,1,2,0,0,0.00,5,15,9,2,3,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.16,0.018,.17,0.01%,0.56,5t --- 2 out a2,6t 3 out a7,,TBR,0.9090909090909091,W,12,3
19,82,2016-07-03,SDP,NYY,9-GF,,99,0.2,0,0,0,0,0,0,0,0.00,2,7,6,2,1,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.03,0.001,.00,0.00%,0.50,9t 1-- 1 out d5,9t end d 5,,SDP,0.0,L,3,6
20,83,2016-07-04,SDP,ARI,7-7,H(1),0,0.1,0,0,0,0,0,0,0,0.00,1,5,3,0,0,0,1,1,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.62,0.110,.33,0.01%,0.62,7b -23 2 out a2,7b 3 out a2,,ARI,0.0,W,8,4
21,85,2016-07-06,SDP,ARI,5-6,W(1-0),1,1.1,0,0,0,0,1,0,0,0.00,4,17,11,2,1,0,3,3,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,1.77,0.182,.17,0.01%,1.32,5b 123 2 out a2,6b 3 out a2,,ARI,0.0,W,13,6
22,87,2016-07-08,SDP,LAD,7-7,,1,1.0,2,1,1,1,1,1,0,2.70,6,27,16,3,5,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.11,-0.022,.02,0.00%,-0.52,7b --- 0 out d3,7b 3 out d4,,LAD,3.0,L,6,10
23,93,2016-07-18,SDP,STL,7-7,,9,1.0,3,3,3,0,1,2,0,8.31,6,23,15,5,1,1,4,4,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.04,-0.024,.00,0.00%,-2.52,7b --- 0 out d4,7b 3 out d7,,STL,3.0,L,2,10
24,94,2016-07-20,SDP,STL,7-GF(8),,1,2.0,1,0,0,0,2,0,0,5.68,6,22,17,2,3,2,2,1,0,0,,0,0,0,1,0,6,0,0,0,0,0,0,.28,0.036,.03,0.00%,0.97,7b --- 0 out d2,8b end d 2,1,STL,0.5,L,2,4
25,98,2016-07-23,SDP,WSN,7-7,,2,1.0,0,0,0,0,1,0,0,4.91,3,13,9,4,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.089,.05,0.00%,0.51,7b --- 0 out tie,7b 3 out tie,,WSN,0.0,L,2,3
26,100,2016-07-25,SDP,TOR,7-7,,1,1.0,2,0,0,0,0,0,0,4.32,4,9,6,2,0,1,3,2,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.33,0.013,.01,0.00%,0.52,7b --- 0 out d3,7b 3 out d3,,TOR,2.0,L,2,4
27,101,2016-07-26,SDP,TOR,9-9,,0,1.0,0,0,0,0,0,0,1,3.86,3,10,6,1,2,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,2.80,0.141,.10,0.00%,0.52,9b --- 0 out tie,9b 3 out tie,,TOR,0.0,L,6,7
28,102,2016-07-27,SDP,TOR,8-8,,0,1.0,0,0,0,0,2,0,0,3.48,3,12,9,4,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.39,0.030,.01,0.00%,0.52,8b --- 0 out a4,8b 3 out a4,,TOR,0.0,W,8,4
29,104,2016-07-30,SDP,CIN,7-7,,2,1.0,0,0,0,0,0,0,0,3.18,3,8,5,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.14,0.085,.02,0.00%,0.47,7t --- 0 out tie,7t 3 out tie,,SDP,0.0,W,2,1
30,105,2016-07-31,SDP,CIN,6-6,,0,1.0,2,0,0,0,0,0,0,2.92,5,15,12,2,0,4,1,0,1,0,,2,1,0,0,0,5,0,0,0,0,0,0,2.28,0.005,.06,0.00%,0.45,6t 12- 0 out d1,6t 3 out d2,,SDP,2.0,L,2,3
31,106,2016-08-01,SDP,MIL,7-7,,0,1.0,0,0,0,1,1,0,0,2.70,4,21,12,5,1,0,2,0,1,0,,0,0,1,0,0,3,0,0,0,0,0,0,.57,0.026,.01,0.00%,0.47,7t --- 0 out a4,7t 3 out a4,,SDP,1.0,W,7,3
32,109,2016-08-05,SDP,PHI,8-8,,3,1.0,1,1,1,1,0,0,0,3.14,5,17,10,2,0,1,3,1,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,1.08,-0.091,.02,0.00%,-0.53,8t --- 0 out d1,8t 3 out d2,,SDP,2.0,L,4,5
33,111,2016-08-07,SDP,PHI,8-9,,1,1.1,1,0,0,1,0,0,1,2.87,7,27,15,5,1,2,3,2,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,.75,-0.013,.02,0.00%,-0.60,8t --- 0 out d1,9t 123 1 out d1,,SDP,1.8181818181818181,L,5,6
34,116,2016-08-13,SDP,NYM,7-7,,5,1.0,1,1,1,1,1,0,0,3.24,5,22,14,2,1,2,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,1,0,2.11,-0.169,.03,0.00%,-0.53,7b --- 0 out tie,7b 3 out d1,,NYM,2.0,L,2,3
35,117,2016-08-14,SDP,NYM,8-8,,0,0.1,1,3,3,2,0,0,0,4.76,4,18,7,2,2,0,2,1,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,.21,-0.036,.00,0.00%,-1.41,8b --- 0 out d2,8b 12- 1 out d3,,NYM,30.0,L,1,5
36,120,2016-08-17,SDP,TBR,7-7,,2,0.1,0,0,0,0,0,0,0,4.67,1,4,2,1,0,0,1,0,1,0,,2,0,1,0,0,1,0,0,0,0,0,0,.79,0.019,.00,0.00%,0.43,7b 12- 2 out d2,7b 3 out d2,,TBR,0.0,L,0,2
37,121,2016-08-18,SDP,ARI,6-6,BS(1),0,1.0,2,2,2,0,0,1,0,5.40,5,22,14,2,1,2,3,0,0,0,,0,0,0,0,0,5,0,1,0,0,0,0,1.27,-0.218,.00,0.00%,-1.53,6t --- 0 out a2,6t 3 out tie,,SDP,2.0,W,9,8
38,123,2016-08-20,SDP,ARI,7-8,,1,2.0,0,0,0,1,0,0,0,4.87,6,20,11,2,2,2,3,1,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,.94,0.100,.00,0.00%,0.94,7t --- 0 out d1,8t 3 out d1,,SDP,0.5,L,1,2
39,125,2016-08-22,SDP,CHC,8-GF,,1,2.0,1,0,0,0,0,0,0,4.43,6,23,17,3,0,3,3,0,1,0,,0,0,0,0,0,6,0,0,0,1,0,0,.09,0.010,.00,0.00%,0.94,8t --- 0 out d4,9t end d 4,,SDP,0.5,L,1,5
40,128,2016-08-26,SDP,MIA,7-7,,3,0.2,2,1,1,1,1,0,0,4.70,5,23,16,6,1,2,1,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.70,-0.068,.00,0.00%,-1.11,7b --- 0 out a4,7b -23 2 out a3,,MIA,15.0,L,6,7
41,129,2016-08-27,SDP,MIA,8-8,,0,0.0,1,0,0,0,0,0,0,4.70,1,2,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.45,-0.099,.00,0.00%,-0.37,8b --- 0 out a1,8b 1-- 0 out a1,,MIA,inf,W,1,0
42,132,2016-08-31,SDP,ATL,4-6,,3,2.0,1,2,2,1,1,0,1,5.04,8,26,13,5,1,2,3,2,0,0,,3,0,0,0,0,6,0,0,0,1,0,0,1.18,0.158,.00,0.00%,1.82,4b 123 0 out d1,6b 12- 0 out d1,,ATL,1.0,L,1,8
43,135,2016-09-03,SDP,LAD,8-GF(8),,2,1.0,0,0,0,1,1,0,0,4.85,3,14,6,2,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.07,0.003,.00,0.00%,0.48,8b --- 0 out d4,8b end d 4,,LAD,1.0,L,1,5
44,138,2016-09-06,SDP,BOS,5-6,,2,2.0,0,0,0,1,4,0,0,4.50,7,28,16,8,3,1,1,1,0,0,,2,1,1,0,0,6,0,0,1,0,0,0,.62,0.014,.00,0.00%,0.92,5t 12- 0 out d3,6t 3 out d4,,SDP,0.5,L,1,5
45,142,2016-09-10,SDP,COL,8-8,,3,0.2,1,3,0,1,0,0,0,4.40,5,21,10,1,1,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.14,-0.006,.00,0.00%,-0.95,8t --- 0 out a6,8t 12- 2 out a5,,SDP,10.0,W,6,3
46,144,2016-09-12,SDP,SFG,7-7,,1,0.1,1,0,0,0,0,0,0,4.34,2,9,5,2,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.53,-0.002,.00,0.00%,-0.03,7b --- 0 out a4,7b 1-- 1 out a4,,SFG,10.0,W,4,0
47,145,2016-09-13,SDP,SFG,6-7,,0,1.1,1,1,1,0,0,1,0,4.45,5,21,16,3,3,1,4,0,2,0,,2,0,0,0,0,5,0,0,0,0,0,0,.40,-0.013,.00,0.00%,-0.04,6b 1-3 2 out d2,7b 3 out d3,,SFG,0.9090909090909091,W,6,4
48,149,2016-09-18,SDP,COL,4-5,,4,0.2,3,1,1,1,0,0,1,4.65,7,29,15,4,3,4,1,1,0,0,,3,2,0,0,0,5,0,0,0,0,0,0,.60,-0.142,.00,0.00%,-3.26,4b 123 2 out d2,5b 123 1 out d5,,COL,20.0,L,3,6
49,155,2016-09-24,SDP,SFG,4-4,,5,1.0,3,3,3,1,0,0,0,5.34,8,27,16,2,0,3,4,3,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,.68,-0.124,.00,0.00%,-2.53,4t --- 0 out d3,4t 3 out d6,,SDP,4.0,L,6,9
50,157,2016-09-27,SDP,LAD,9-GF,,2,1.0,1,0,0,1,2,0,0,5.18,5,19,13,3,4,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.08,0.002,.00,0.00%,0.47,9t --- 0 out a6,9t end a 6,,SDP,2.0,W,7,1
51,159,2016-09-29,SDP,LAD,9-GF,,1,1.0,2,1,1,1,1,0,0,5.29,6,26,14,2,3,1,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.02,-0.001,.00,0.00%,-0.53,9t --- 0 out d6,9t end d 7,,SDP,3.0,L,4,9
52,161,2016-10-01,SDP,ARI,5-6,,1,1.2,1,0,0,0,0,0,0,5.05,4,10,8,2,0,3,1,0,0,0,,1,0,0,0,0,4,0,0,0,2,0,0,.19,0.015,.00,0.00%,1.08,5b 1-- 1 out d5,6b 3 out d5,,ARI,0.8333333333333334,L,5,9
