,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,61,2018-06-06,LAN,PIT,GS-2,,99,1.2,2,4,4,3,3,0,2,21.6,11,57,32,13,5,2,1,1,0,0,35.0,,,0,0,0,6,1,0,0,0,0,0,1.5,-0.23399999999999999,1.59,-0.15%,-2.49,-2.45,2.0,1b start tie,2b 12- 2 out d3,,PIT,4.166666666666667,L,9,11
1,2,66,2018-06-12,LAN,TEX,GS-4,,5,4.0,5,2,2,2,3,0,0,9.53,18,65,40,13,6,6,7,5,0,0,45.0,,,0,0,0,16,0,0,0,1,0,0,1.33,0.019,1.44,0.01%,-0.11,6.8,15.0,1t start tie,4t 3 out a2,,LAD,1.75,W,12,5
2,3,70,2018-06-17,LAN,SFG,GS-5,L(0-1),4,5.0,2,4,3,1,6,2,0,7.59,19,84,58,15,14,5,7,3,1,0,54.0,,,0,0,0,18,0,0,0,0,0,1,0.57,-0.225,0.83,-0.20%,-1.64,15.45,24.0,1t start tie,5t 3 out d3,,LAD,0.6,L,1,4
3,4,75,2018-06-23,LAN,NYM,4-7,W(1-1),5,4.0,3,0,0,1,6,0,0,5.52,16,65,47,16,8,4,5,2,1,0,,0.0,0.0,1,0,0,15,0,1,0,0,0,0,2.07,0.322,2.72,0.25%,1.78,22.6,42.0,4b --- 0 out a1,7b 3 out a1,,NYM,1.0,W,8,3
4,5,80,2018-06-28,LAN,CHC,8-GF,,4,2.0,2,1,1,0,3,0,1,5.4,9,34,22,7,5,3,2,2,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0.01,-0.001,0.01,0.00%,-0.05,6.7,12.0,8t --- 0 out d7,9t end d 8,,LAD,1.0,L,5,11
5,6,84,2018-07-02,LAN,PIT,7-GF,S(1),3,3.0,3,0,0,0,1,0,0,4.58,11,52,36,7,5,7,3,2,1,0,,0.0,0.0,0,0,0,11,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,1.42,6.95,12.0,7t --- 0 out a16,9t end a16,,LAD,1.0,W,17,1
6,7,90,2018-07-09,LAN,SDP,8-GF,,6,2.0,3,2,1,0,3,1,0,4.57,10,35,25,7,5,2,5,2,0,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,1,0.03,0.002,0.04,0.00%,-1.1,6.7,12.0,8b --- 0 out a8,9b end a 6,,SDP,1.5,W,8,2
7,8,94,2018-07-13,LAN,LAA,6-7,W(2-1),3,2.0,0,0,0,0,3,0,0,4.18,6,21,17,6,1,2,1,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.71,0.105,1.14,0.10%,0.95,14.5,27.0,6t --- 0 out d1,7t 3 out d1,,LAD,0.0,W,3,2
8,9,99,2018-07-22,LAN,MIL,7-GF,S(2),8,3.0,1,0,0,1,4,0,0,3.71,11,50,35,14,4,5,1,0,0,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0.01,0.003,0.03,0.00%,1.48,13.55,21.0,7b --- 0 out a9,9b end a 9,,MIL,0.6666666666666666,W,11,2
9,10,102,2018-07-25,LAN,PHI,6-7,,2,2.0,0,0,0,0,4,0,0,3.45,6,28,20,7,2,1,1,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.19,0.028999999999999998,0.34,0.03%,0.99,12.5,18.0,6b --- 0 out d3,7b 3 out d3,,PHI,0.0,L,3,7
10,11,105,2018-07-28,LAN,ATL,7-8,H(1),2,2.0,2,1,1,0,1,1,0,3.52,8,32,25,6,1,3,4,3,0,0,,0.0,0.0,0,0,0,8,0,0,0,1,0,1,1.58,0.075,2.81,0.08%,-0.03,3.3,6.0,7b --- 0 out a3,8b 3 out a2,,ATL,1.0,W,5,1
11,12,108,2018-07-31,LAN,MIL,9-GF,,2,1.0,0,0,0,0,2,0,0,3.41,4,19,13,2,2,1,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.51,0.035,0.95,0.04%,0.47,6.25,9.0,9t --- 0 out d1,9t end d 1,,LAD,0.0,L,0,1
12,13,116,2018-08-09,LAN,COL,7-8,W(3-1),8,1.2,2,0,0,1,0,0,0,3.24,7,28,15,3,4,2,4,3,0,0,,0.0,0.0,0,0,0,6,1,0,0,1,0,0,1.76,0.13,3.94,0.18%,0.87,5.95,17.0,7b --- 1 out d2,8b 3 out tie,,COL,2.5,W,8,5
13,14,118,2018-08-11,LAN,COL,8-8,H(2),1,1.0,0,0,0,0,1,0,0,3.15,3,15,11,3,1,0,2,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.26,0.1,3.01,0.14%,0.57,4.25,6.0,8b --- 0 out a2,8b 3 out a2,,COL,0.0,L,2,3
14,15,121,2018-08-14,LAN,SFG,7-7,,2,0.2,0,0,0,0,1,0,0,3.09,2,10,6,2,2,0,1,1,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.59,0.028999999999999998,1.11,0.03%,0.25,3.5,5.0,7t --- 1 out d1,7t 3 out d1,,LAD,0.0,L,1,2
15,16,122,2018-08-15,LAN,SFG,8-8,BS(1),0,0.2,2,3,3,1,1,1,0,3.79,5,23,13,5,1,0,3,1,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.77,-0.35600000000000004,2.99,-0.36%,-2.63,-4.3,-4.0,8t --- 0 out a3,8t --- 2 out tie,,LAD,15.0,W,4,3
16,17,124,2018-08-18,LAN,SEA,9-10,L(3-2),2,1.0,3,1,1,0,0,0,0,3.93,6,19,16,3,1,4,2,1,0,0,,1.0,0.0,0,0,0,6,0,0,0,0,0,0,3.32,0.06,5.95,0.07%,0.1,-1.55,0.0,9b 1-- 1 out tie,10b 12- 1 out tie,,SEA,3.0,L,4,5
17,18,127,2018-08-21,LAN,STL,9-GF,,2,1.0,0,0,0,0,3,0,0,3.82,3,14,12,4,2,0,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.16,0.01%,0.47,8.25,12.0,9t --- 0 out d3,9t end d 3,,LAD,0.0,L,2,5
18,19,130,2018-08-25,LAN,SDP,11-GF(12),W(4-2),3,2.0,2,0,0,0,3,0,0,3.63,8,28,20,5,7,4,1,1,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,2.5,0.264,3.35,0.21%,0.95,13.3,27.0,11t --- 0 out tie,12t end tie,,LAD,1.0,W,5,4
19,20,132,2018-08-28,LAN,TEX,5-6,W(5-2),2,1.1,0,0,0,0,2,0,0,3.51,4,15,10,6,1,2,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.57,0.059000000000000004,0.97,0.06%,0.82,11.0,22.0,5b --- 0 out a4,6b --- 1 out a5,,TEX,0.0,W,8,4
20,21,134,2018-08-30,LAN,ARI,8-8,,1,1.0,3,0,0,0,2,0,0,3.43,6,26,20,6,2,1,3,3,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.85,0.026000000000000002,2.32,0.04%,0.47,4.45,9.0,8t --- 0 out d2,8t 3 out d2,,LAD,3.0,L,1,3
21,22,137,2018-09-02,LAN,ARI,8-9,,2,1.0,2,1,1,2,1,1,0,3.56,6,21,14,4,3,2,1,0,0,0,,0.0,0.0,0,0,0,4,0,0,1,1,0,0,2.9,-0.24100000000000002,9.34,-0.46%,-0.53,-0.15,3.0,8t --- 0 out tie,9t --- 0 out d1,,LAD,4.0,W,3,2
22,23,141,2018-09-07,LAN,COL,7-7,H(3),4,0.2,2,0,0,0,1,0,0,3.5,4,15,10,2,2,1,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.57,0.012,4.98,0.02%,0.09,2.3,5.0,7b --- 0 out a2,7b 12- 2 out a2,,COL,10.0,W,4,2
23,24,143,2018-09-09,LAN,COL,7-8,H(4),1,1.0,2,1,1,0,0,1,0,3.63,4,20,12,2,0,0,4,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.47,-0.022000000000000002,5.08,-0.05%,-0.43,-0.95,0.0,7b --- 0 out a3,8b --- 0 out a2,,COL,2.0,W,9,6
24,25,146,2018-09-12,LAN,CIN,5-5,W(6-2),2,1.0,1,0,0,0,3,0,0,3.55,4,18,13,3,6,0,1,1,0,0,,0.0,0.0,0,0,0,4,0,1,0,0,0,0,0.38,0.026000000000000002,0.91,0.04%,0.49,11.65,24.0,5b --- 0 out a5,5b 3 out a5,,CIN,1.0,W,8,1
25,26,147,2018-09-13,LAN,STL,8-8,,0,0.2,0,0,0,0,0,0,0,3.5,2,8,6,3,0,0,2,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.23,0.011000000000000001,0.69,0.02%,0.25,1.5,2.0,8b --- 1 out a4,8b 3 out a4,,STL,0.0,W,9,7
26,27,153,2018-09-19,LAN,COL,7-7,W(7-2),5,0.2,0,0,0,0,1,0,0,3.45,2,5,5,2,2,1,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.95,0.047,5.01,0.15%,0.25,7.5,17.0,7t --- 1 out tie,7t 3 out tie,,LAD,0.0,W,5,2
27,28,157,2018-09-24,LAN,ARI,7-7,H(5),4,1.0,0,0,0,0,1,0,0,3.38,3,12,8,3,1,0,2,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.42,0.109,4.96,0.23%,0.51,4.25,6.0,7b --- 0 out a1,7b 3 out a1,,ARI,0.0,W,7,4
28,29,159,2018-09-26,LAN,ARI,7-7,,1,1.0,1,1,1,0,0,1,0,3.49,4,11,7,1,1,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.06,-0.012,0.24,-0.03%,-0.49,-0.35,0.0,7b --- 0 out d4,7b 3 out d5,,ARI,1.0,L,2,7
29,30,2,2019-03-29,LAN,ARI,10-10,,99,1.0,0,0,0,0,2,0,0,0.0,3,14,9,4,1,0,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.82,0.139,1.96,0.09%,0.51,6.25,9.0,10t --- 0 out tie,10t 3 out tie,,LAD,0.0,L,4,5
30,31,4,2019-03-31,LAN,ARI,7-7,,1,1.0,2,0,0,0,1,0,0,0.0,5,17,12,3,1,2,2,2,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.63,0.035,0.7,0.02%,0.51,3.05,6.0,7t --- 0 out d2,7t 3 out d2,,LAD,2.0,W,8,7
31,32,6,2019-04-02,LAN,SFG,8-8,,1,1.0,1,0,0,0,2,0,0,0.0,4,20,14,1,1,1,1,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.31,0.024,0.35,0.02%,0.51,5.65,9.0,8t --- 0 out a4,8t 3 out a4,,LAD,1.0,W,6,5
32,33,7,2019-04-03,LAN,SFG,8-8,H(1),0,1.0,0,0,0,0,0,0,0,0.0,3,6,6,1,0,0,3,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.59,0.121,1.93,0.09%,0.51,2.25,3.0,8t --- 0 out a1,8t 3 out a1,,LAD,0.0,W,5,3
33,34,9,2019-04-06,LAN,COL,8-8,,2,0.0,0,0,0,1,0,0,0,0.0,1,4,0,0,0,0,0,0,0,0,,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1.37,-0.06,1.69,-0.04%,-0.63,-0.6,0.0,8b 1-- 0 out a4,8b 12- 0 out a4,,COL,inf,W,7,2
34,35,10,2019-04-07,LAN,COL,6-7,,0,1.0,1,0,0,0,1,0,1,0.0,4,13,8,1,4,0,2,0,0,0,,2.0,2.0,0,0,0,2,0,0,0,0,1,0,0.31,0.011000000000000001,0.39,0.01%,-0.41,3.05,6.0,6b 1-3 1 out a8,7b --- 1 out a6,,COL,1.0,W,12,6
