Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,49,2011-05-24,TEX,CHW,7-7,,99,0.2,1,1,1,0,1,0,0,13.50,3,9,7,1,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.77,0.032,.98,0.02%,0.30,7t --- 0 out d1,7t 1-- 2 out d1,,TEX,5.0,L,6,8
2,51,2011-05-27,TEX,KCR,12-13,,2,1.1,1,0,0,0,1,0,0,4.50,5,17,12,3,1,3,1,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,3.14,0.271,4.02,0.21%,0.93,12t --3 2 out tie,13t 3 out tie,,TEX,0.9090909090909091,L,7,12
3,52,2011-05-28,TEX,KCR,7-GF,S(1),0,3.0,2,1,0,0,1,0,0,1.80,12,37,26,8,3,7,4,2,0,0,,0,0,0,0,0,12,0,0,0,0,0,1,.04,0.001,.04,0.00%,0.64,7t --- 0 out a10,9t end a 9,,TEX,0.6666666666666666,W,10,1
4,58,2011-06-03,TEX,CLE,9-GF,,5,1.0,1,1,1,0,2,1,0,3.00,4,21,13,8,0,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.53,9b --- 0 out a10,9b end a 9,,CLE,1.0,W,11,2
5,61,2011-06-06,TEX,DET,7-8,,2,1.1,1,0,0,0,1,0,0,2.45,6,25,16,4,1,2,3,1,0,0,,2,1,0,0,0,6,0,0,0,0,0,1,.10,-0.010,.14,-0.01%,0.08,7t 1-3 2 out d5,8t 3 out d6,,TEX,0.9090909090909091,L,7,13
6,62,2011-06-07,TEX,DET,9-GF,,0,1.0,2,1,1,0,0,0,0,3.24,5,20,11,4,0,1,4,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.02,-0.001,.03,0.00%,-0.45,9t --- 0 out d6,9t end d 7,,TEX,2.0,L,1,8
7,65,2011-06-10,TEX,MIN,8-8,,2,1.0,0,0,0,0,2,0,0,2.89,3,11,8,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.09,0.007,.12,0.01%,0.50,8b --- 0 out a6,8b 3 out a6,,MIN,0.0,W,9,3
8,66,2011-06-11,TEX,MIN,7-7,,0,1.0,1,0,0,0,0,0,0,2.61,4,16,11,4,0,2,2,0,1,0,,1,1,0,0,0,4,1,0,0,0,0,0,.01,0.000,.02,0.00%,0.12,7b -2- 0 out d7,7b 3 out d8,,MIN,1.0,L,1,8
9,67,2011-06-12,TEX,MIN,7-7,,0,0.1,0,0,0,0,0,0,0,2.53,1,2,2,1,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.05,0.001,.07,0.00%,0.43,7b 12- 2 out d6,7b 3 out d6,,MIN,0.0,L,1,6
10,68,2011-06-14,TEX,NYY,5-6,,1,1.2,3,3,3,0,1,2,0,4.38,8,38,24,10,1,3,4,1,1,0,,1,0,1,0,0,8,0,0,0,0,0,0,.10,-0.011,.14,-0.01%,-1.76,5b -2- 1 out d5,6b 3 out d8,,NYY,2.5,L,4,12
11,71,2011-06-17,TEX,ATL,8-8,H(1),2,0.2,0,0,0,0,0,0,0,4.15,1,5,3,1,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,1.29,0.050,1.85,0.04%,0.49,8b 1-- 1 out a3,8b 3 out a3,,ATL,0.0,W,6,2
12,72,2011-06-18,TEX,ATL,7-8,H(2),0,1.0,0,0,0,0,3,0,0,3.86,3,20,12,5,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.58,0.118,2.23,0.10%,0.46,7b --- 1 out a1,8b --- 1 out a1,,ATL,0.0,W,5,4
13,73,2011-06-19,TEX,ATL,7-7,,0,0.1,0,0,0,0,0,0,0,3.77,1,4,3,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.84,0.024,1.18,0.02%,0.58,7b -23 2 out d2,7b 3 out d2,,ATL,0.0,L,2,4
14,75,2011-06-21,TEX,HOU,11-GF(11),W(1-0),1,1.0,0,0,0,1,0,0,0,3.52,4,19,12,5,1,0,3,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.44,0.147,3.54,0.13%,0.55,11t --- 0 out tie,11t end tie,,TEX,1.0,W,5,4
15,79,2011-06-26,TEX,NYM,7-7,,4,1.0,0,0,0,0,2,0,0,3.31,3,13,11,2,3,0,1,1,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,.29,0.023,.41,0.02%,0.94,7t 1-- 0 out d4,7t 3 out d4,,TEX,0.0,L,5,8
16,80,2011-06-28,TEX,HOU,9-9,,1,0.2,3,1,1,0,0,0,0,3.71,5,28,19,4,2,3,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.10,-0.006,.14,-0.01%,-1.02,9b --- 0 out a5,9b 1-3 2 out a4,,HOU,15.0,W,7,3
17,83,2011-07-01,TEX,FLA,7-8,,2,1.0,1,0,0,0,3,0,0,3.50,4,18,14,4,3,0,1,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.12,0.007,.18,0.01%,0.67,7t 12- 2 out a7,8t -2- 2 out a7,,TEX,1.0,W,15,5
18,88,2011-07-06,TEX,BAL,8-8,,4,1.0,3,2,2,0,0,0,1,4.26,7,20,14,5,1,1,5,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.03,0.000,.05,0.00%,-1.45,8t --- 0 out a9,8t 3 out a7,,TEX,3.0,W,13,5
19,98,2011-07-20,TEX,LAA,7-GF(8),,13,2.0,0,0,0,1,3,0,0,3.86,8,27,16,4,6,4,0,0,0,0,,0,0,0,0,0,7,0,0,1,0,0,1,.69,0.067,1.23,0.07%,0.92,7b --- 0 out d1,8b end d 1,,LAA,0.5,L,8,9
20,101,2011-07-23,TEX,TOR,7-8,,2,1.1,0,0,0,0,2,0,0,3.63,3,18,12,4,2,0,1,0,1,0,,1,0,0,1,0,3,0,0,0,0,0,0,.80,0.086,1.06,0.07%,0.80,7t 1-- 2 out d1,8t 3 out d1,,TEX,0.0,W,5,4
21,104,2011-07-26,TEX,MIN,7-7,H(3),2,1.0,0,0,0,1,1,0,0,3.47,4,13,7,3,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.09,0.099,2.72,0.08%,0.55,7t --- 0 out a1,7t 3 out a1,,TEX,1.0,L,8,9
22,105,2011-07-27,TEX,MIN,9-GF,,0,0.1,0,0,0,1,1,0,0,3.42,2,13,8,4,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.03,0.001,.04,0.00%,0.46,9t 12- 2 out d6,9t end d 6,,TEX,10.0,L,2,7
23,106,2011-07-28,TEX,MIN,8-8,H(4),0,0.1,0,0,0,0,1,0,0,3.38,1,8,6,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.89,0.071,4.40,0.07%,0.32,8t 1-- 1 out a1,8t 1-- 2 out a1,,TEX,0.0,W,4,1
24,109,2011-07-31,TEX,TOR,4-5,,2,1.1,0,0,0,0,2,0,0,3.20,4,15,12,5,3,2,0,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.05,0.005,.08,0.01%,0.85,4b -2- 2 out d7,5b 3 out d7,,TOR,0.0,L,3,7
25,110,2011-08-02,TEX,DET,5-6,,1,2.0,2,0,0,1,3,0,0,2.96,8,31,17,4,6,2,2,1,0,0,,3,2,1,0,0,7,0,0,1,1,0,0,.64,0.004,1.01,0.00%,0.87,5b 123 0 out d1,6b 3 out d3,,DET,1.5,L,5,6
26,113,2011-08-05,TEX,CLE,6-7,,2,2.0,1,0,0,0,2,0,1,2.76,7,29,21,7,3,0,4,3,0,0,,0,0,0,1,0,6,0,0,0,0,0,0,.43,0.057,.67,0.05%,1.09,6t --- 0 out d4,7t 3 out d2,,TEX,0.5,W,8,7
27,114,2011-08-06,TEX,CLE,9-GF,,0,0.1,2,1,1,0,0,1,0,3.03,3,7,6,2,0,1,2,0,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,.43,-0.138,.70,-0.13%,-1.66,9t -2- 2 out d1,9t end d 3,,TEX,20.0,L,5,7
28,117,2011-08-09,TEX,SEA,3-5,,2,2.1,1,0,0,1,2,0,0,2.81,9,36,23,12,2,3,3,1,0,0,,1,0,0,0,0,8,1,0,0,0,0,0,.54,0.084,.90,0.08%,1.44,3t -2- 2 out d3,5t 3 out d3,,TEX,0.9523809523809523,W,7,6
29,119,2011-08-12,TEX,OAK,7-7,,2,1.0,0,0,0,0,2,0,0,2.73,3,19,13,6,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.07,0.00%,0.49,7b --- 0 out a8,7b 3 out a8,,OAK,0.0,W,9,1
30,121,2011-08-14,TEX,OAK,6-7,,1,1.1,0,0,0,0,2,0,0,2.62,4,16,13,6,1,0,2,0,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,1.50,0.151,2.25,0.14%,0.92,6b 12- 2 out tie,7b 3 out tie,,OAK,0.0,W,7,6
31,126,2011-08-19,TEX,CHW,5-7,W(2-0),4,2.2,0,0,0,1,1,0,0,2.43,9,35,21,9,2,3,4,0,3,0,,2,0,0,0,0,8,0,0,0,0,0,0,1.11,0.231,1.01,0.13%,2.01,5b 12- 1 out tie,7b 3 out a3,,CHW,0.45454545454545453,W,7,4
32,130,2011-08-23,TEX,BOS,9-GF,,3,1.0,0,0,0,0,1,0,0,2.37,3,9,7,3,1,0,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.55,9t --- 0 out d7,9t end d 7,,TEX,0.0,L,5,11
33,131,2011-08-24,TEX,BOS,6-6,,0,1.0,2,2,2,0,0,1,0,2.77,5,18,13,6,1,2,3,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.06,-0.019,.08,-0.02%,-1.45,6t --- 0 out d6,6t 3 out d8,,TEX,2.0,L,2,13
34,133,2011-08-26,TEX,LAA,7-8,,1,1.1,4,4,4,0,0,1,0,3.57,8,29,22,8,2,2,6,3,1,0,,1,0,0,0,0,8,0,0,0,0,0,0,.02,-0.002,.09,0.00%,-3.21,7t 1-- 2 out a10,8t 3 out a6,,TEX,3.6363636363636362,W,11,7
35,137,2011-08-31,TEX,TBR,3-4,,4,1.1,0,0,0,1,0,0,0,3.46,5,26,16,6,0,2,2,0,1,0,,2,0,1,0,0,4,0,0,0,0,0,0,.60,0.064,.95,0.06%,1.08,3t 1-3 2 out d3,4t 3 out d3,,TEX,0.9090909090909091,L,1,4
36,140,2011-09-03,TEX,BOS,4-4,,2,0.1,2,4,4,2,0,1,0,4.29,5,21,8,3,0,0,3,1,0,0,,1,1,0,0,0,3,0,0,2,0,0,0,2.22,-0.374,2.93,-0.30%,-4.56,4b 1-- 1 out tie,4b --- 2 out d5,,BOS,40.0,L,7,12
37,146,2011-09-10,TEX,OAK,6-6,,6,0.0,3,2,2,0,0,1,0,4.71,3,9,6,1,2,1,2,1,0,0,,3,3,0,0,0,3,1,0,0,0,0,0,1.50,-0.416,3.09,-0.51%,-4.54,6t 123 2 out tie,6t -2- 2 out d5,,TEX,inf,L,7,8
38,158,2011-09-24,TEX,SEA,7-7,,13,1.0,0,0,0,0,2,0,0,4.60,3,12,8,3,4,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.41,0.032,.11,0.01%,0.55,7t --- 0 out a4,7t 3 out a4,,TEX,0.0,W,7,3
39,161,2011-09-27,TEX,LAA,8-8,,2,1.0,1,0,0,1,1,0,0,4.50,5,20,10,3,2,1,2,0,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.19,0.003,.05,0.00%,0.46,8b --- 0 out a7,8b 3 out a7,,LAA,2.0,W,10,3
40,43,2012-05-21,TEX,SEA,6-7,,99,2.0,1,1,1,1,2,0,0,4.50,8,37,27,7,0,1,4,1,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,.05,-0.001,.08,0.00%,-0.09,6b --- 0 out d5,7b 3 out d6,,SEA,1.0,L,1,6
41,46,2012-05-25,TEX,TOR,9-GF,,3,1.0,0,0,0,0,1,0,0,3.00,3,9,7,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.54,9t --- 0 out a11,9t end a11,,TEX,0.0,W,14,3
42,47,2012-05-26,TEX,TOR,13-GF(13),W(1-0),0,0.1,0,0,0,0,0,0,0,2.70,2,9,7,1,1,1,1,1,0,0,,1,1,0,0,0,2,0,0,0,0,0,1,.69,-0.083,.85,-0.06%,-0.66,13t -2- 2 out d1,13t end d 2,,TEX,0.0,W,8,7
