,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,139,2019-09-05,MIA,PIT,4-4,W(1-0),99,1.0,0,0,0,0,1,0,1,0.0,4,15,9,1,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.33,0.024,0.0,0.00%,0.51,7.65,18.0,4b --- 0 out d3,4b 3 out d3,,PIT,0.0,W,10,7
1,2,141,2019-09-07,MIA,KCR,7-7,,1,0.2,0,0,0,0,1,0,0,0.0,2,5,5,0,1,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.18,0.009000000000000001,0.0,0.00%,0.68,3.5,5.0,7t -2- 1 out d5,7t 3 out d5,,MIA,0.0,L,2,7
2,3,143,2019-09-09,MIA,MIL,4-5,,1,1.2,2,1,1,0,1,0,1,2.7,8,31,20,6,4,4,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.88,-0.039,0.0,0.00%,-0.33,1.95,5.0,4t --- 0 out d2,5t -2- 2 out d3,,MIA,1.6666666666666667,L,3,8
3,4,148,2019-09-14,MIA,SFG,7-7,BS(1),4,0.0,1,0,0,0,0,0,0,2.7,1,4,2,1,0,0,1,1,0,0,,2,2,0,0,0,1,0,1,0,0,0,0,3.08,-0.319,0.0,0.00%,-1.54,-0.6,0.0,7b -23 1 out a2,7b --3 1 out tie,,SFG,inf,W,4,2
4,5,153,2019-09-20,MIA,WSN,8-8,,5,0.1,0,0,0,0,1,0,0,2.45,1,8,5,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.49,0.012,0.0,0.00%,0.24,2.75,4.0,8t --- 0 out d2,8t --- 1 out d2,,MIA,0.0,L,4,6
5,6,154,2019-09-21,MIA,WSN,5-5,,0,0.1,0,0,0,0,1,0,0,2.25,1,3,3,1,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.02,0.046,0.0,0.00%,0.47,2.75,4.0,5t 12- 1 out d1,5t 12- 2 out d1,,MIA,0.0,L,4,10
6,7,156,2019-09-23,MIA,NYM,7-7,H(1),1,0.1,0,0,0,0,1,0,0,2.08,1,6,4,1,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.14,0.028999999999999998,0.0,0.00%,0.43,2.75,4.0,7b 12- 2 out a4,7b 3 out a4,,NYM,0.0,W,8,4
7,8,157,2019-09-24,MIA,NYM,10-10,,0,1.0,0,0,0,1,2,0,0,1.69,4,21,11,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.91,0.135,0.0,0.00%,0.49,5.65,9.0,10b --- 0 out tie,10b 3 out tie,,NYM,1.0,L,4,5
8,9,160,2019-09-27,MIA,PHI,8-8,,2,0.2,1,0,0,1,1,0,0,1.5,4,8,5,1,1,0,2,2,0,0,,0,0,0,0,0,3,1,0,1,0,0,0,2.19,0.064,0.0,0.00%,0.29,2.3,5.0,8b --- 1 out tie,8b 3 out tie,,PHI,10.0,L,4,5
9,10,162,2019-09-29,MIA,PHI,7-7,H(2),1,0.1,2,2,2,0,1,1,0,4.26,3,11,6,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.68,-0.188,0.0,0.00%,-1.75,-2.45,-2.0,7b --- 0 out a3,7b --- 1 out a1,,PHI,20.0,W,4,3
