Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,125,2018-08-21,CHW,MIN,GS-2,,99,2.0,3,0,0,0,4,0,1,0.00,10,52,35,8,6,1,4,1,0,0,54,,,0,0,0,9,0,0,0,0,0,0,1.20,0.099,.00,0.00%,1.00,10.10,18.00,1t start tie,2t 3 out tie,,CHW,1.5,L,2,5
2,130,2018-08-26,CHW,DET,GS-6,W(1-0),4,6.0,7,1,1,0,4,0,2,1.13,26,86,61,14,9,7,13,7,1,0,58,,,0,0,0,24,2,0,0,1,0,0,1.14,0.223,.00,0.00%,2.16,18.10,39.00,1b start tie,6b 3 out a4,,DET,1.1666666666666667,W,7,2
3,135,2018-08-31,CHW,BOS,GS-3,,4,3.0,1,0,0,1,1,0,2,0.82,12,36,22,8,1,2,6,1,4,0,57,,,0,1,0,9,1,0,0,0,0,0,.92,0.135,.00,0.00%,1.50,6.35,12.00,1t start tie,3t 3 out a3,,CHW,0.6666666666666666,W,6,1
4,140,2018-09-05,CHW,DET,GS-4,L(1-1),4,3.1,9,7,7,1,6,4,0,5.02,20,82,55,13,10,3,10,6,1,0,19,,,1,0,0,19,2,0,0,0,0,0,.72,-0.292,.00,0.00%,-4.68,-0.50,7.00,1t start tie,4t -2- 1 out d6,,CHW,3.225806451612903,L,2,10
