Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,51,2019-05-24,TOR,SDP,GS-6,,4,6.0,4,3,3,3,10,2,0,4.42,25,112,62,24,14,5,7,1,2,0,59,,,0,0,0,22,0,0,0,0,0,0,.81,-0.001,.21,0.00%,0.22,23.30,39.00,1t start tie,6t 3 out tie,,TOR,1.1666666666666667,L,3,6
12,56,2019-05-29,TOR,TBR,GS-5,,4,4.2,7,3,3,3,5,0,0,4.53,24,97,58,18,9,5,11,7,1,0,40,,,0,0,0,21,2,0,0,0,0,0,1.53,-0.158,.24,-0.02%,-0.84,8.50,20.00,1b start a 2,5b 1-3 2 out d1,,TBR,2.380952380952381,L,3,4
13,61,2019-06-05,TOR,NYY,GS-5,,6,5.0,5,4,4,3,4,1,0,4.73,23,92,55,21,9,7,9,6,0,0,42,,,0,0,0,20,0,0,0,0,0,0,1.30,-0.205,.12,-0.01%,-1.32,6.45,15.00,1t start tie,5t 3 out d1,,TOR,1.6,W,11,7
14,66,2019-06-11,TOR,BAL,GS-5,L(1-5),5,5.0,7,3,3,3,4,0,0,4.78,25,96,59,13,11,5,13,5,2,0,42,,,0,0,0,22,5,0,0,0,0,0,1.15,-0.092,.04,0.00%,-0.27,7.25,18.00,1b start a 1,5b 3 out d2,,BAL,2.0,L,2,4
15,71,2019-06-16,TOR,HOU,GS-7,W(2-5),4,6.2,6,0,0,3,7,0,0,4.36,27,102,61,24,11,4,13,5,2,0,66,,,0,0,0,24,0,0,0,2,0,0,.73,0.279,.02,0.00%,3.51,27.60,53.00,1b start a 2,7b 12- 2 out a11,,HOU,1.4516129032258065,W,12,0
16,76,2019-06-21,TOR,BOS,GS-7,,4,6.1,8,2,2,1,7,0,0,4.25,28,102,65,21,9,5,15,7,3,0,55,,,0,0,0,26,0,1,0,0,1,0,1.16,0.251,.02,0.00%,2.06,18.85,34.00,1b start a 2,7b --3 1 out a4,,BOS,1.4754098360655739,L,5,7
17,81,2019-06-26,TOR,NYY,GS-4,,4,3.1,7,5,5,2,4,2,0,4.60,19,88,51,12,7,1,12,6,1,0,28,,,0,0,0,17,1,0,0,0,0,0,1.25,-0.271,.01,0.00%,-3.12,0.10,7.00,1b start a 3,4b --- 1 out tie,,NYY,2.903225806451613,L,7,8
18,86,2019-07-02,TOR,BOS,GS-3,L(2-6),5,2.2,11,7,7,1,1,1,0,5.18,20,64,43,8,7,5,13,8,2,0,8,,,1,0,0,19,3,0,0,0,0,0,.71,-0.410,.00,0.00%,-5.91,-13.20,-10.00,1t start tie,3t 1-3 2 out d6,,TOR,5.454545454545454,L,6,10
19,91,2019-07-07,TOR,BAL,GS-6,W(3-6),4,6.0,3,0,0,0,5,0,0,4.85,21,89,63,15,11,4,12,5,2,0,71,,,0,0,0,21,1,0,0,0,0,0,.85,0.312,.00,0.00%,3.22,25.70,45.00,1t start tie,6t 3 out a3,,TOR,0.5,W,6,1
20,95,2019-07-15,TOR,BOS,GS-2,L(3-7),7,1.1,5,5,5,3,0,1,0,5.25,12,48,26,11,1,1,8,5,2,0,21,,,0,0,0,9,1,0,0,0,0,0,1.01,-0.345,.00,0.00%,-4.83,-11.80,-11.00,1b start tie,2b 12- 1 out d3,,BOS,7.2727272727272725,L,8,10
21,100,2019-07-20,TOR,DET,GS-4,,4,3.0,3,4,4,1,3,1,0,5.45,14,53,35,9,4,3,7,2,1,0,39,,,0,0,0,13,1,0,0,0,0,1,.74,-0.183,.00,0.00%,-1.71,2.35,6.00,1b start a 1,4b 1-- 0 out d2,,DET,1.3333333333333333,W,7,5
22,111,2019-08-01,TOR,BAL,GS-6,W(4-7),11,6.0,5,1,1,0,2,0,1,5.23,23,87,58,14,6,10,10,3,2,0,60,,,0,0,0,22,0,0,0,1,0,0,1.13,0.213,.00,0.00%,2.28,15.90,33.00,1b start tie,6b 3 out a7,,BAL,0.8333333333333334,W,11,2
23,116,2019-08-06,TOR,TBR,GS-4,,4,3.2,8,6,6,1,2,3,0,5.55,21,92,59,16,7,4,14,4,3,0,22,,,0,0,0,20,0,0,0,0,0,0,.81,-0.312,.00,0.00%,-3.97,-5.15,-1.00,1b start tie,4b --- 2 out tie,,TBR,2.8125,L,6,7
24,121,2019-08-11,TOR,NYY,GS-6,L(4-8),4,6.0,3,1,1,1,6,0,1,5.34,22,89,53,13,9,6,8,3,2,0,67,,,0,0,0,20,2,0,0,1,0,0,1.06,0.199,.00,0.00%,2.22,20.50,33.00,1t start tie,6t 3 out d1,,TOR,0.6666666666666666,L,0,1
25,126,2019-08-17,TOR,SEA,GS-6,,5,6.0,5,3,3,4,3,1,0,5.30,25,86,50,15,6,7,11,8,1,0,49,,,0,1,0,19,1,0,0,1,2,0,1.10,-0.030,.00,0.00%,0.22,8.10,18.00,1t start tie,6t 3 out d1,,TOR,1.5,L,3,4
26,131,2019-08-23,TOR,SEA,GS-5,,5,4.0,9,4,3,1,4,2,0,5.34,21,80,50,15,4,4,12,9,2,0,33,,,1,0,0,20,1,1,0,1,0,0,1.24,-0.287,.00,0.00%,-2.33,5.00,15.00,1b start a 2,5b 1-- 0 out d1,,SEA,2.5,L,4,7
27,136,2019-08-30,TOR,HOU,GS-5,L(4-9),6,5.0,6,4,3,0,6,1,0,5.34,22,82,57,8,10,5,11,5,1,0,47,,,0,0,0,22,1,0,0,0,0,1,1.10,-0.213,.00,0.00%,-1.32,13.65,24.00,1t start tie,5t 3 out d3,,TOR,1.2,L,4,7
28,141,2019-09-05,TOR,TBR,GS-5,,5,4.2,4,3,1,3,4,0,2,5.23,23,92,53,13,6,6,8,3,0,0,49,,,0,0,0,17,3,0,0,1,1,1,1.38,-0.148,.00,0.00%,-1.12,11.10,23.00,1b start a 1,5b 123 2 out d2,,TBR,1.6666666666666665,L,4,6
29,146,2019-09-11,TOR,BOS,3-7,W(5-9),5,5.0,0,0,0,1,7,0,0,5.04,16,75,50,11,13,4,4,2,0,0,,0,0,0,0,0,15,0,0,0,0,0,0,.51,0.189,.00,0.00%,2.68,28.65,48.00,3t --- 0 out tie,7t 3 out a8,,TOR,0.2,W,8,0
30,151,2019-09-17,TOR,BAL,2-6,,5,5.0,3,1,1,1,4,0,0,4.93,20,83,51,12,8,7,8,4,2,0,,0,0,0,0,0,17,0,0,0,0,1,1,1.21,0.177,.00,0.00%,1.74,14.85,24.00,2b --- 0 out d1,6b 3 out tie,,BAL,0.8,W,8,5
31,156,2019-09-22,TOR,NYY,2-6,,4,5.0,5,4,4,0,3,1,0,5.00,20,79,50,12,11,9,8,2,4,0,,0,0,0,0,0,19,0,0,0,0,1,0,.13,-0.060,.00,0.00%,-1.29,6.25,12.00,2b --- 0 out d4,6b 3 out d8,,NYY,1.0,L,3,8
32,161,2019-09-28,TOR,TBR,GS-5,W(6-9),5,5.0,1,0,0,4,8,0,0,4.84,20,103,62,19,10,3,5,2,2,0,69,,,1,0,0,16,0,0,0,0,0,0,.92,0.238,.00,0.00%,2.68,28.25,51.00,1t start tie,5t 3 out a3,,TOR,1.0,W,4,1
