,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,135,2018-08-31,,BOS,9-GF,,99,1.0,0,0,0,0,0,0,0,0.0,3,6,4,1,0,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.0,0.00%,0.5,2.25,3.0,9t --- 0 out a5,9t end a 5,,CHW,0.0,W,6,1
1,2,138,2018-09-03,,DET,8-9,,2,1.1,0,0,0,0,2,0,0,0.0,4,14,11,3,3,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.64,0.166,0.0,0.00%,0.74,7.0,10.0,8t --- 0 out tie,9t --- 1 out tie,,CHW,0.0,W,4,2
2,3,142,2018-09-08,,LAA,8-8,,4,1.0,1,0,0,0,0,0,0,0.0,3,11,5,1,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.26,0.015,0.0,0.00%,0.5,1.65,3.0,8t --- 0 out d3,8t 3 out d3,,CHW,1.0,L,3,12
3,4,143,2018-09-09,,LAA,7-7,L(0-1),0,0.2,1,1,1,1,1,0,0,2.25,4,18,9,0,3,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.34,0.013000000000000001,0.0,0.00%,0.06,0.3,2.0,7t --- 0 out tie,7t 12- 2 out tie,,CHW,10.0,L,0,1
4,5,146,2018-09-12,,KCR,8-8,,2,1.0,0,0,0,0,0,0,0,1.8,3,10,6,2,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.42,0.10800000000000001,0.0,0.00%,0.51,2.25,3.0,8b --- 0 out tie,8b 3 out tie,,KCR,0.0,W,4,2
5,6,147,2018-09-14,,BAL,7-7,H(1),1,0.2,1,1,0,1,1,0,0,1.59,5,26,17,2,3,2,1,0,0,0,,3,3,0,0,0,3,0,0,0,0,1,1,3.52,-0.153,0.0,0.00%,-2.43,2.3,5.0,7b 123 1 out a5,7b 3 out a1,,BAL,10.0,W,8,6
6,7,151,2018-09-19,,CLE,9-GF,BS(1),4,0.0,1,2,2,0,0,1,1,4.76,2,7,3,0,1,0,1,0,0,0,,2,2,0,0,0,1,0,0,0,0,0,0,7.96,-0.6579999999999999,0.0,0.00%,-3.34,-5.2,-6.0,9b 12- 1 out a1,9b end d 3,,CLE,inf,L,1,4
7,8,154,2018-09-22,,CHC,8-8,,2,1.0,0,0,0,0,1,0,0,4.05,3,12,8,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.38,0.027999999999999997,0.0,0.00%,0.5,4.25,6.0,8t --- 0 out d2,8t 3 out d2,,CHW,0.0,L,3,8
8,9,156,2018-09-24,,CLE,7-7,L(0-2),1,1.0,2,1,1,0,0,1,0,4.7,5,12,9,2,0,0,5,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.93,-0.14,0.0,0.00%,-0.5,-0.95,0.0,7t --- 0 out tie,7t 3 out d1,,CHW,2.0,L,0,4
9,10,157,2018-09-25,,CLE,9-GF,W(1-2),0,0.1,0,0,0,0,0,0,0,4.5,1,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.16,0.004,0.0,0.00%,0.1,4.75,13.0,9t --- 2 out d2,9t end d 2,,CHW,0.0,W,5,4
