,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,48,2007-05-25,PHI,ATL,8-8,,99,1.0,0,0,0,0,0,0,0,0.0,3,10,6,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.38,0.028999999999999998,0.38,0.02%,0.52,8b --- 0 out a4,8b 3 out a4,,ATL,0.0,W,8,3,,
1,2,49,2007-05-26,PHI,ATL,7-8,H(1),0,1.1,1,0,0,0,0,0,0,0.0,4,8,6,2,0,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,1.64,0.128,1.8,0.08%,0.76,7b --- 0 out a2,8b --- 1 out a2,,ATL,0.9090909090909092,W,6,4,,
2,3,54,2007-06-01,PHI,SFG,4-4,,5,1.0,2,3,3,0,2,1,1,8.1,7,26,17,2,3,1,3,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.25,-0.061,0.21,-0.03%,-2.45,4t --- 0 out d5,4t 3 out d8,,PHI,2.0,L,0,13,,
3,4,56,2007-06-03,PHI,SFG,6-7,,1,1.0,1,0,0,1,1,0,0,6.23,5,22,12,3,3,2,1,1,0,0,,2,2,0,0,0,3,0,0,1,0,0,0,0.95,-0.066,0.74,-0.03%,-0.51,6t 1-3 1 out d2,7t --- 1 out d4,,PHI,2.0,W,9,8,,
4,5,57,2007-06-04,PHI,SFG,6-6,,0,1.0,0,0,0,0,1,0,0,5.06,3,9,7,1,0,1,1,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,0.44,0.038,0.37,0.02%,1.18,6t -2- 0 out d4,6t 3 out d4,,PHI,0.0,L,1,8,,
5,6,60,2007-06-07,PHI,NYM,9-9,W(1-0),2,1.0,1,0,0,1,1,0,0,4.26,5,24,13,4,2,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.44,0.14,2.84,0.10%,0.52,9b --- 0 out tie,9b 3 out tie,,NYM,2.0,W,6,3,,
6,7,61,2007-06-08,PHI,KCR,7-7,,0,0.2,1,0,0,0,0,0,0,3.86,3,15,11,2,0,2,1,0,1,0,,2,1,0,0,0,3,0,0,0,0,0,0,0.3,0.0,0.33,0.00%,0.46,7b -23 1 out d3,7b 3 out d4,,KCR,5.0,L,4,8,,
7,8,64,2007-06-11,PHI,CHW,8-8,H(2),2,1.0,0,0,0,0,1,0,0,3.38,3,14,9,2,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.6,0.047,0.63,0.03%,0.55,8t --- 0 out a3,8t 3 out a3,,PHI,0.0,W,3,0,,
8,9,66,2007-06-13,PHI,CHW,8-8,,1,0.1,2,1,1,0,0,0,0,4.32,3,15,8,3,1,1,2,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.64,-0.028999999999999998,0.79,-0.02%,-1.43,8t --- 0 out a5,8t --3 1 out a4,,PHI,20.0,W,8,4,,
9,10,69,2007-06-17,PHI,DET,7-7,H(3),3,0.1,0,0,0,0,0,0,0,4.15,1,5,3,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.67,0.053,4.67,0.04%,0.33,7t 12- 1 out a1,7t -23 2 out a1,,PHI,0.0,L,4,7,,
