Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,144,2017-09-12,MIN,SDP,9-GF,,99,1.0,0,0,0,1,1,0,0,0.00,4,13,8,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,9t --- 0 out a16,9t end a16,,MIN,1.0,W,16,0,,
2,148,2017-09-16,MIN,TOR,9-GF,,3,1.0,1,1,1,1,0,1,0,4.50,5,18,10,3,2,0,4,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,-0.007,.06,-0.01%,-0.47,9t --- 0 out d4,9t end d 5,,MIN,2.0,L,2,7,,
3,151,2017-09-19,MIN,NYY,8-GF(8),,2,1.0,1,0,0,0,1,0,0,3.00,4,14,11,3,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.10,0.008,.16,0.01%,0.55,8b --- 0 out d3,8b end d 3,,NYY,1.0,L,2,5,,
4,155,2017-09-23,MIN,DET,9-GF,,3,1.0,1,1,1,0,0,1,0,4.50,4,19,13,4,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,0.002,.04,0.00%,-0.47,9b --- 0 out a7,9b end a 6,,DET,1.0,W,10,4,,
5,157,2017-09-26,MIN,CLE,5-6,,2,0.1,1,1,1,0,0,0,0,6.23,2,3,2,0,0,0,2,2,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.22,-0.017,.05,0.00%,-0.15,5b 1-- 2 out tie,6b 1-- 0 out tie,,CLE,10.0,W,8,6,,
6,158,2017-09-27,MIN,CLE,7-7,,0,0.1,1,0,0,0,1,0,0,5.79,2,16,11,1,2,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.19,0.000,.00,0.00%,-0.02,7b 1-- 0 out d4,7b 12- 1 out d4,,CLE,10.0,L,2,4,,
7,162,2017-10-01,MIN,DET,8-GF,S(1),3,1.2,0,0,0,0,2,0,0,4.26,5,22,14,2,5,2,1,1,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,.90,0.111,.00,0.00%,1.47,8t 12- 1 out a3,9t end a 4,,MIN,0.0,W,5,1,,
8,2,2018-03-31,MIN,BAL,9-GF,,99,1.0,2,2,2,1,2,1,0,18.00,6,22,12,4,3,1,2,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.18,0.003,.16,0.00%,-1.50,9b --- 0 out a6,9b end a 4,,BAL,3.0,W,6,2,0.45,3.00
9,7,2018-04-07,MIN,SEA,5-6,,6,1.1,0,0,0,1,1,0,0,7.71,5,30,16,2,6,1,2,0,2,0,,1,0,0,0,0,4,0,0,0,0,0,0,.18,0.015,.20,0.01%,0.75,5t 1-- 2 out d5,6t 3 out d5,,MIN,0.9090909090909091,L,4,11,4.40,7.00
10,11,2018-04-12,MIN,CHW,9-GF,,4,1.0,0,0,0,0,1,0,0,5.40,4,12,10,5,1,1,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,1,.20,0.015,.24,0.01%,0.52,9t --- 0 out a4,9t end a 4,,MIN,0.0,W,4,0,4.25,6.00
