,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,2,2009-04-07,SDN,LAD,7-7,H(1),99,1.0,0,0,0,2,1,0,0,0.0,5,27,10,5,2,0,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.21,0.065,2.3,0.04%,0.45,7t --- 0 out a2,7t 3 out a2,,SDP,2.0,W,4,2
1,2,4,2009-04-09,SDN,LAD,7-7,,1,1.0,1,0,0,1,1,0,1,0.0,6,29,14,6,2,2,1,0,1,0,,0,0,1,0,0,4,0,0,1,0,0,0,0.75,0.03,0.76,0.02%,0.45,7t --- 0 out d2,7t 3 out d2,,SDP,2.0,W,4,3
2,3,5,2009-04-10,SDN,SFG,9-GF,,0,1.0,1,1,0,0,0,0,0,0.0,5,22,12,4,1,2,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,1,0.2,0.005,0.21,0.00%,-0.55,9t --- 0 out a5,9t end a 4,,SDP,1.0,W,7,3
3,4,8,2009-04-13,SDN,NYM,6-7,H(2),2,2.0,2,0,0,1,2,0,0,0.0,9,34,22,5,6,1,5,1,2,0,,0,0,0,0,0,8,0,0,0,0,0,0,2.24,0.193,2.51,0.13%,0.97,6b --- 0 out a1,7b 3 out a1,,NYM,1.5,W,6,5
4,5,10,2009-04-16,SDN,NYM,7-7,H(3),2,1.0,1,0,0,0,0,0,0,0.0,4,14,10,3,1,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.98,0.052000000000000005,1.11,0.04%,0.48,7b --- 0 out a3,7b 3 out a3,,NYM,1.0,W,6,5
5,6,12,2009-04-18,SDN,PHI,7-7,,1,1.0,1,0,0,0,1,0,0,0.0,4,7,7,1,2,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.83,0.08800000000000001,2.17,0.06%,0.5,7b --- 0 out tie,7b 3 out tie,,PHI,1.0,W,8,5
6,7,13,2009-04-19,SDN,PHI,9-GF,BL(0-1),0,0.0,2,2,2,0,0,1,0,2.57,2,8,3,0,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,4.44,-0.799,5.47,-0.59%,-2.0,9b --- 0 out a1,9b end d 1,,PHI,inf,L,4,5
7,8,15,2009-04-22,SDN,SFG,10-GF(10),L(0-2),2,0.2,2,1,1,1,1,0,0,3.52,5,17,9,1,4,2,1,0,0,0,,0,0,1,0,0,4,1,0,1,0,0,0,3.07,-0.361,3.91,-0.28%,-1.1,10b --- 0 out tie,10b end d 1,,SFG,15.0,L,0,1
8,9,16,2009-04-24,SDN,PIT,10-GF(11),W(1-2),1,2.0,1,0,0,0,1,0,0,2.79,7,23,12,4,1,2,4,1,2,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.8,0.253,2.1,0.18%,0.9,10t --- 0 out tie,11t end tie,,SDP,0.5,W,4,3
9,10,19,2009-04-27,SDN,COL,4-5,,2,2.0,4,2,2,1,1,0,0,3.86,10,35,22,5,5,2,6,1,2,0,,2,2,0,0,0,9,1,0,0,1,0,0,0.55,-0.126,0.66,-0.09%,-1.53,4b 1-3 0 out d1,5b 3 out d5,,COL,2.5,L,7,12
10,11,21,2009-04-29,SDN,COL,8-GF(8),,1,1.0,0,0,0,0,1,0,0,3.55,3,16,10,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.21,0.017,0.25,0.01%,0.56,8b --- 0 out d2,8b end d 2,,COL,0.0,L,5,7
11,12,24,2009-05-02,SDN,LAD,8-8,,2,1.0,0,0,0,0,1,0,0,3.29,3,14,7,1,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.39,0.10300000000000001,1.64,0.07%,0.47,8b --- 0 out tie,8b 3 out tie,,LAD,0.0,L,1,2
12,13,26,2009-05-04,SDN,COL,6-7,HL(1-3),1,1.1,1,3,3,3,1,0,0,4.8,7,32,13,3,1,0,3,1,0,0,,0,0,0,1,0,4,1,0,0,0,0,0,2.13,-0.11900000000000001,1.85,-0.06%,-0.61,6t --- 0 out a1,7t 123 1 out a1,,SDP,3.636363636363636,L,6,9
13,14,29,2009-05-07,SDN,ARI,7-7,,2,0.1,0,0,0,2,0,0,0,4.7,3,12,4,3,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.08,-0.063,1.55,-0.03%,-0.41,7t --- 0 out tie,7t 12- 1 out tie,,SDP,20.0,W,4,3
14,15,32,2009-05-10,SDN,HOU,6-6,,2,1.0,1,0,0,0,2,0,0,4.41,4,19,11,3,2,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.07,0.005,0.05,0.00%,0.49,6b --- 0 out d5,6b 3 out d5,,HOU,1.0,L,5,12
15,16,33,2009-05-12,SDN,CHC,7-7,,1,1.0,2,1,1,2,0,1,0,4.67,7,29,16,6,1,3,2,0,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,0.62,-0.073,0.41,-0.03%,-0.47,7b --- 0 out d1,7b 3 out d2,,CHC,4.0,L,2,6
16,17,58,2009-06-09,SDN,LAD,6-6,,27,1.0,2,0,0,1,0,0,0,4.42,6,22,12,3,0,3,2,0,0,0,,0,0,0,0,0,5,0,0,1,0,0,0,0.85,0.027000000000000003,0.66,0.01%,0.47,6b --- 0 out d2,6b 3 out d2,,LAD,3.0,L,4,6
17,18,60,2009-06-12,SDN,LAA,4-5,,2,2.0,5,2,2,1,1,0,0,4.87,9,37,21,9,4,1,6,0,1,0,,1,1,0,1,0,8,2,0,0,0,0,0,0.37,-0.06,0.24,-0.02%,-1.3,4b -2- 0 out d3,5b 3 out d6,,LAA,3.0,L,6,11
18,19,62,2009-06-14,SDN,LAA,3-5,,1,2.0,2,1,1,0,1,1,1,4.84,9,31,17,4,5,3,4,1,1,0,,1,0,0,0,0,8,1,0,0,0,0,0,0.16,0.004,0.08,0.00%,-0.08,3b 1-- 1 out d5,5b -2- 1 out d6,,LAA,1.0,L,0,6
