,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,3,2012-04-08,NYA,TBR,8-GF(8),,99,0.2,0,0,0,0,1,0,0,0.0,2,6,4,2,1,1,0,0,0,0,,2.0,0.0,0,0,0,2,0,0,0,0,0,0,0.19,0.01,0.19,0.01%,0.88,8b 12- 1 out d3,8b end d 3,,TBR,0.0,L,0,3,,
1,2,5,2012-04-10,NYA,BAL,5-7,,1,2.1,0,0,0,0,4,0,0,0.0,7,32,22,14,2,2,1,0,1,0,,1.0,0.0,0,0,0,7,0,0,0,0,0,0,0.97,0.174,0.95,0.10%,1.24,5b 1-- 2 out d3,7b 3 out tie,,BAL,0.0,W,5,4,,
2,3,8,2012-04-14,NYA,LAA,4-9,,3,5.1,1,1,1,2,4,1,0,1.08,19,78,49,14,5,5,8,4,1,0,,0.0,0.0,0,0,0,17,0,0,0,0,0,0,0.07,0.005,0.07,0.00%,1.74,4t --- 1 out d6,9t --- 2 out d6,,NYY,0.5882352941176471,L,1,7,,
3,4,15,2012-04-21,NYA,BOS,3-6,,6,4.0,6,3,3,1,2,1,1,2.92,19,66,40,9,6,7,8,1,0,0,,1.0,1.0,0,0,0,16,1,0,0,1,1,0,0.13,-0.033,0.15,-0.02%,-1.55,3b 1-- 0 out d5,6b 3 out d8,,BOS,1.75,W,15,9,,
4,5,18,2012-04-25,NYA,TEX,4-6,,3,2.1,5,3,3,3,1,2,0,4.3,15,53,31,8,3,4,7,4,0,0,,0.0,0.0,0,0,0,10,0,0,2,0,0,0,0.53,-0.09300000000000001,0.58,-0.06%,-2.33,4b --- 0 out d2,6b 12- 1 out d5,,TEX,3.809523809523809,L,3,7,,
5,6,20,2012-04-28,NYA,DET,4-6,,2,3.0,0,0,0,1,2,0,0,3.57,9,32,18,6,3,4,2,0,0,0,,0.0,0.0,0,0,0,8,0,0,0,1,0,0,0.19,0.035,0.2,0.02%,1.55,4t --- 0 out d5,6t 3 out d5,,NYY,0.3333333333333333,L,5,7,,
6,7,25,2012-05-03,NYA,KCR,GS-4,L(0-1),4,4.0,6,2,2,0,5,1,0,3.74,18,85,55,21,5,9,4,1,0,0,47.0,,,0,0,0,18,1,0,0,0,0,0,1.1,-0.036000000000000004,1.05,-0.02%,0.02,1b start tie,4b 3 out d1,,KCR,1.5,L,3,4,,
7,8,30,2012-05-09,NYA,TBR,GS-5,,5,4.2,3,0,0,4,3,0,0,3.08,21,89,54,21,7,5,9,3,2,0,57.0,,,0,0,0,17,2,0,0,0,0,0,1.28,0.187,1.62,0.14%,1.8,1t start tie,5t 123 2 out a1,,NYY,1.6666666666666663,L,1,4,,
8,9,35,2012-05-14,NYA,BAL,6-7,W(1-1),4,1.0,3,0,0,0,1,0,0,2.96,6,26,16,8,1,2,3,1,0,0,,1.0,0.0,0,0,0,6,0,0,0,0,0,0,1.4,0.043,1.79,0.03%,0.3,6b 1-- 2 out tie,7b 12- 2 out a2,,BAL,3.0,W,8,5,,
9,10,40,2012-05-19,NYA,CIN,8-GF,,4,2.0,1,1,0,1,3,0,0,2.76,8,40,25,8,3,3,1,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,1,0,0.48,-0.040999999999999995,0.47,-0.02%,0.03,8t --- 0 out d2,9t end d 3,,NYY,1.0,L,5,6,,
10,11,44,2012-05-23,NYA,KCR,8-GF,,3,2.0,2,1,1,0,2,0,0,2.87,8,40,24,11,3,4,2,1,0,0,,1.0,0.0,0,0,0,8,2,0,0,0,0,0,0.12,0.016,0.11,0.01%,0.42,8t 1-- 0 out a6,9t end a 5,,NYY,1.0,W,8,3,,
11,12,48,2012-05-28,NYA,LAA,6-8,,4,2.0,2,0,0,1,1,0,0,2.7,9,33,21,6,2,2,5,2,0,0,,3.0,2.0,0,0,0,8,1,0,0,0,0,0,1.79,0.025,2.12,0.02%,-0.42,6b 123 2 out d1,8b --- 2 out tie,,LAA,1.5,L,8,9,,
12,13,52,2012-06-02,NYA,DET,9-9,L(1-2),4,0.1,2,1,1,0,0,0,0,2.94,3,9,6,1,0,1,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,2.35,-0.184,2.87,-0.14%,-0.69,9b --- 0 out tie,9b 1-3 1 out tie,,DET,20.0,L,3,4,,
13,14,76,2012-06-29,NYA,CHW,3-6,L(1-3),26,3.1,4,2,2,1,5,1,0,3.16,15,64,41,13,6,4,5,2,0,0,,2.0,0.0,0,0,0,14,0,0,0,0,0,0,0.89,-0.08900000000000001,1.16,-0.07%,0.03,3t 12- 1 out d2,6t 12- 2 out d2,,NYY,1.6129032258064515,L,7,14,,
14,15,81,2012-07-04,NYA,TBR,GS-5,,4,4.1,2,1,1,3,8,0,2,3.05,19,81,47,20,8,1,5,3,0,0,60.0,,,1,0,0,13,0,0,0,0,0,0,1.06,0.042,1.72,0.04%,0.7,1b start tie,5b -2- 1 out d1,,TBR,1.2195121951219514,W,4,3,,
15,16,92,2012-07-19,NYA,OAK,6-GF(8),,14,2.1,0,0,0,0,4,0,0,2.89,7,27,19,12,2,1,2,0,1,0,,1.0,0.0,0,0,0,7,0,0,0,0,0,0,0.26,0.047,0.18,0.02%,1.16,6b 1-- 2 out d2,8b end d 2,,OAK,0.0,L,3,4,,
16,17,95,2012-07-22,NYA,OAK,10-11,,2,1.2,0,0,0,0,3,0,0,2.78,5,19,12,4,3,1,1,0,1,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,1.85,0.23,1.85,0.14%,0.85,10b --- 0 out tie,11b --- 2 out tie,,OAK,0.0,L,4,5,,
17,18,98,2012-07-25,NYA,SEA,6-7,W(2-3),2,1.1,0,0,0,0,2,0,0,2.7,4,20,14,4,3,0,2,0,1,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,0,0.74,0.075,0.75,0.05%,0.8,6b --3 2 out d1,7b 3 out d1,,SEA,0.0,W,5,2,,
18,19,100,2012-07-28,NYA,BOS,7-8,,2,2.0,1,0,0,0,3,0,0,2.59,7,33,22,8,4,1,3,3,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.5,0.066,0.41,0.03%,1.03,7t --- 0 out d2,8t 3 out d2,,NYY,0.5,L,6,8,,
19,20,102,2012-07-30,NYA,BAL,7-9,,1,1.2,1,0,0,1,1,0,0,2.5,7,36,20,7,0,4,1,0,0,0,,1.0,1.0,0,0,0,6,0,0,0,0,0,0,0.81,0.004,1.02,0.00%,0.09,7t -2- 2 out d2,9t --- 1 out d1,,NYY,1.6666666666666667,L,4,5,,
20,21,108,2012-08-06,NYA,DET,8-GF(8),,6,1.0,0,0,0,1,1,0,0,2.45,3,11,4,2,1,1,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0.04,0.001,0.04,0.00%,0.52,8b --- 0 out d5,8b end d 5,,DET,1.0,L,2,7,,
21,22,111,2012-08-09,NYA,DET,8-8,H(1),2,0.2,1,0,0,0,0,0,0,2.42,3,12,6,3,0,1,2,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,2.8,0.045,3.72,0.04%,0.19,8b --- 0 out a1,8b -2- 2 out a1,,DET,5.0,W,4,3,,
22,23,115,2012-08-13,NYA,TEX,GS-5,W(3-3),3,5.0,6,2,2,1,3,1,1,2.53,21,78,51,16,4,6,10,2,3,0,49.0,,,0,0,2,19,1,0,0,0,0,0,0.92,0.027000000000000003,1.03,0.02%,0.58,1t start tie,5t 3 out a3,,NYY,1.4,W,8,2,,
23,24,120,2012-08-18,NYA,BOS,GS-7,L(3-4),4,6.2,7,3,3,0,7,1,0,2.69,27,95,63,23,7,12,8,4,0,0,55.0,,,2,0,0,27,1,0,0,0,0,0,0.72,-0.052000000000000005,0.6,-0.03%,0.28,1t start tie,7t -2- 2 out d2,,NYY,1.1290322580645158,L,1,4,,
24,25,128,2012-08-27,NYA,TOR,GS-7,,8,6.1,5,4,4,1,7,2,0,2.96,25,88,60,17,10,9,8,4,0,0,53.0,,,0,0,0,24,0,0,0,0,0,0,0.9,0.031,1.19,0.02%,0.07,1t start tie,7t 1-- 1 out a3,,NYY,0.9836065573770492,L,7,8,,
25,26,132,2012-09-01,NYA,BAL,GS-5,,4,4.2,3,3,3,6,3,1,1,3.13,21,98,50,14,4,4,7,2,0,0,43.0,,,0,0,1,13,0,0,0,2,0,0,0.85,-0.11699999999999999,2.27,-0.19%,-0.87,1t start tie,5t 12- 2 out d2,,NYY,2.142857142857143,W,4,3,,
26,27,137,2012-09-06,NYA,BAL,GS-4,,4,4.0,6,5,5,2,3,2,0,3.55,20,73,44,16,6,3,12,4,1,0,31.0,,,0,0,0,18,0,0,0,0,0,0,0.57,-0.297,1.77,-0.56%,-2.98,1b start tie,4b 3 out d4,,BAL,2.0,L,6,10,,
27,28,142,2012-09-12,NYA,BOS,GS-6,W(4-4),5,5.2,5,1,1,1,5,0,0,3.42,21,93,59,24,5,9,6,2,2,0,59.0,,,0,0,0,20,1,1,0,2,0,0,1.05,0.231,2.74,0.36%,1.86,1b start tie,6b 1-- 2 out a2,,BOS,1.1538461538461535,W,5,4,,
28,29,146,2012-09-16,NYA,TBR,7-7,H(2),3,0.2,1,0,0,1,1,0,0,3.39,4,12,7,5,0,0,2,0,0,0,,0.0,0.0,0,0,0,3,1,0,0,0,0,0,1.36,0.037000000000000005,3.87,0.06%,0.27,7t --- 1 out a2,7t 3 out a2,,NYY,10.0,W,6,4,,
29,30,148,2012-09-19,NYA,TOR,GS-7,,2,6.2,3,1,1,3,6,0,0,3.24,26,110,65,21,8,6,11,3,1,0,67.0,,,0,1,0,23,0,0,0,0,0,1,1.15,0.21899999999999997,2.68,0.31%,1.83,1t start tie,7t 123 2 out tie,2.0,NYY,0.9677419354838708,W,2,1,,
30,31,152,2012-09-23,NYA,OAK,7-8,,3,1.0,1,0,0,1,0,0,0,3.21,6,27,17,5,0,4,1,0,1,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,1,1.2,0.031,2.39,0.04%,0.25,7t --- 1 out d1,8t 1-- 1 out d1,,NYY,2.0,L,4,5,,
31,32,157,2012-09-28,NYA,TOR,6-7,,4,1.2,1,2,2,1,1,1,0,3.34,7,26,16,4,1,1,4,0,1,0,,2.0,1.0,0,0,0,6,0,0,0,0,0,0,0.33,0.006,0.8,0.01%,-1.3,6b 1-3 1 out a6,7b 3 out a4,,TOR,1.6666666666666667,W,11,4,,
32,33,161,2012-10-02,NYA,BOS,GS-6,,3,5.1,3,2,2,2,4,0,1,3.34,22,86,50,15,8,6,9,3,1,0,56.0,,,0,0,0,18,1,0,0,0,1,0,0.82,0.044000000000000004,2.17,0.07%,0.56,1t start tie,6t 1-- 1 out d1,,NYY,0.9803921568627452,W,4,3,,
33,34,1,2013-04-01,NYA,BOS,6-7,,99,1.1,1,1,1,2,0,0,0,6.75,7,33,19,4,1,2,3,1,0,0,,0.0,0.0,0,0,0,5,0,1,0,0,0,0,0.8,-0.01,0.86,-0.01%,-0.2,6t --- 0 out d2,7t 1-3 1 out d2,,NYY,2.727272727272727,L,2,8,,
34,35,5,2013-04-06,NYA,DET,5-7,,4,2.2,6,2,2,1,2,0,0,6.75,14,52,29,7,3,6,5,4,0,0,,2.0,1.0,0,0,0,13,0,0,0,0,0,0,0.74,-0.147,0.61,-0.07%,-0.8,5b 1-3 1 out d3,7b 3 out d3,,DET,3.1818181818181817,L,4,8,,
35,36,10,2013-04-13,NYA,BAL,4-7,,6,4.0,1,0,0,0,6,0,1,3.38,13,51,34,14,6,3,3,2,0,0,,1.0,0.0,0,0,0,12,0,0,0,0,0,0,0.53,0.14400000000000002,0.61,0.10%,2.56,4t -2- 0 out d3,7t 3 out d2,,NYY,0.25,L,3,5,,
36,37,14,2013-04-18,NYA,ARI,11-GF(12),L(0-1),4,2.0,4,4,3,1,2,0,1,5.4,13,49,36,10,2,2,6,2,0,0,,0.0,0.0,0,0,0,10,3,0,0,0,0,0,3.14,-0.349,3.24,-0.22%,-3.03,11t --- 0 out tie,12t end d 4,,NYY,2.5,L,2,6,,
