,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,77,2017-06-23,ANA,BOS,4-6,,99,2.2,2,2,2,1,1,1,0,6.75,10,38,24,6,1,7,1,0,0,0,,2,0,0,0,0,9,0,0,0,0,0,0,0.27,0.021,0.2,0.01%,0.35,4b 1-3 1 out d4,6b 3 out d6,,BOS,1.3636363636363635,L,4,9,,
1,2,90,2017-07-07,ANA,TEX,4-5,,13,2.0,0,0,0,1,1,0,0,3.86,7,32,20,6,3,3,2,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.04,0.005,0.03,0.00%,1.16,4b --- 0 out d8,5b 3 out d8,,TEX,0.5,L,0,10,,
2,3,108,2017-08-02,ANA,PHI,9-GF,,25,1.0,0,0,0,0,1,0,0,3.18,3,5,5,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.51,9t --- 0 out a7,9t end a 7,,LAA,0.0,W,7,0,,
3,4,111,2017-08-05,ANA,OAK,6-GF,,2,3.1,1,0,0,1,2,0,0,2.0,12,45,32,5,3,3,6,1,0,0,,2,0,0,0,0,11,0,0,0,0,0,0,0.08,0.022000000000000002,0.06,0.01%,2.04,6t 1-3 2 out d5,9t end d 5,,LAA,0.6451612903225806,L,0,5,,
4,5,117,2017-08-11,ANA,SEA,6-7,,5,2.0,2,0,0,0,1,0,0,1.64,7,24,13,3,2,2,4,2,0,0,,1,1,0,0,0,7,0,0,0,1,0,0,0.88,0.08,0.77,0.04%,0.63,6b -2- 0 out d3,7b 3 out tie,,SEA,1.0,W,6,5,,
5,6,120,2017-08-15,ANA,WSN,7-7,,3,1.0,0,0,0,0,1,0,0,1.5,3,8,7,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.18,0.013999999999999999,0.2,0.01%,0.54,7b --- 0 out d3,7b 3 out d3,,WSN,0.0,L,1,3,,
6,7,123,2017-08-19,ANA,BAL,6-7,,3,1.1,1,0,0,0,2,0,0,1.35,5,26,16,6,4,1,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.75,0.042,0.79,0.03%,0.62,6b --- 2 out a4,7b 3 out a4,,BAL,0.9090909090909092,W,5,1,,
7,8,125,2017-08-21,ANA,TEX,6-6,,1,0.2,1,0,0,0,0,0,0,1.29,3,9,6,1,1,0,3,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.28,0.009000000000000001,0.34,0.01%,0.27,6t --- 1 out d4,6t 3 out d4,,LAA,5.0,L,3,5,,
8,9,127,2017-08-23,ANA,TEX,10-GF(10),L(0-1),1,1.0,3,3,3,2,1,0,0,3.0,8,29,17,4,3,3,2,2,0,0,,0,0,0,0,0,5,0,0,1,0,1,0,2.82,-0.45799999999999996,3.53,-0.34%,-2.49,10t --- 0 out tie,10t end d 3,,LAA,5.0,L,5,7,,
9,10,137,2017-09-03,ANA,TEX,8-8,,10,0.2,1,0,0,0,0,0,0,2.87,3,6,5,2,0,2,1,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0.09,0.001,0.11,0.00%,0.18,8b --- 0 out d4,8b --3 2 out d4,,TEX,5.0,L,6,7,,
10,11,138,2017-09-04,ANA,OAK,5-5,,0,0.0,2,1,1,0,0,0,0,3.45,2,10,6,0,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.4,-0.11699999999999999,1.44,-0.07%,-1.0,5b --- 0 out a3,5b 12- 0 out a3,,OAK,inf,W,11,9,,
11,12,139,2017-09-05,ANA,OAK,10-GF(10),S(1),0,1.0,2,0,0,1,1,0,0,3.24,6,29,16,4,4,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,5.39,0.2,6.43,0.14%,0.5,10b --- 0 out a1,10b end a 1,,OAK,3.0,W,8,7,,
12,13,145,2017-09-13,ANA,HOU,9-GF,,7,1.0,1,0,0,0,1,0,0,3.06,3,13,10,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.01,0.0,0.01,0.00%,0.51,9t --- 0 out a8,9t end a 8,,LAA,1.0,W,9,1,,
13,14,149,2017-09-17,ANA,TEX,9-GF,,3,1.0,0,0,0,0,2,0,0,2.89,3,8,7,2,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.24,0.018000000000000002,0.33,0.02%,0.51,9t --- 0 out d2,9t end d 2,,LAA,0.0,L,2,4,,
14,15,151,2017-09-20,ANA,CLE,8-8,,2,0.2,1,1,1,0,0,0,0,3.26,3,19,14,4,1,1,2,1,1,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.7,0.015,0.9,0.01%,0.19,8t --- 0 out d1,8t -2- 2 out d1,,LAA,5.0,L,5,6,,
15,16,154,2017-09-23,ANA,HOU,4-5,,2,1.2,3,4,4,0,2,1,2,4.71,9,31,17,6,2,2,3,1,0,0,,0,0,0,1,0,7,1,0,0,0,0,0,0.82,-0.21899999999999997,0.31,-0.05%,-3.24,4b --- 1 out d1,5b 3 out d5,,HOU,2.5,L,2,6,,
16,17,159,2017-09-28,ANA,CHW,6-6,H(1),4,1.0,0,0,0,0,1,0,1,4.5,3,15,10,1,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.4,0.075,0.0,0.00%,0.51,6b --- 0 out a2,6b 3 out a2,,CHW,0.0,L,4,5,,
17,18,160,2017-09-29,ANA,SEA,7-7,,0,0.1,1,0,0,0,0,0,0,4.43,2,9,6,0,1,1,1,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0.32,-0.008,0.0,0.00%,-0.18,7t --- 0 out d3,7t -2- 1 out d3,,LAA,10.0,W,6,5,,
18,19,12,2018-04-10,ANA,TEX,8-GF,,99,2.0,0,0,0,0,2,0,0,0.0,6,25,14,4,3,0,4,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.001,0.0,0.00%,1.13,8b --- 0 out a10,9b end a10,,TEX,0.0,W,11,1,8.5,12.0
