Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,59,2015-06-09,MIL,PIT,GS-7,W(1-0),99,7.0,3,1,1,1,5,1,1,1.29,26,92,61,15,6,11,8,3,1,0,71,,,1,0,0,24,2,0,0,0,0,0,1.06,0.302,.11,0.02%,2.22,1b start tie,7b 3 out a2,,PIT,0.5714285714285714,W,4,1
2,64,2015-06-14,MIL,WSN,GS-5,L(1-1),4,5.0,7,2,2,2,5,0,1,2.25,24,105,67,27,7,10,6,3,2,0,48,,,1,1,0,20,0,0,0,0,1,0,1.15,-0.017,.11,0.00%,0.32,1t start tie,5t 3 out d2,,MIL,1.8,L,0,4
3,69,2015-06-19,MIL,COL,GS-6,W(2-1),4,6.0,8,4,4,1,4,0,0,3.50,26,100,64,14,4,12,9,7,0,0,43,,,2,1,0,25,1,2,0,0,0,0,.96,0.052,.03,0.00%,-0.71,1b start a 3,6b 3 out a2,,COL,1.5,W,9,5
4,74,2015-06-25,MIL,NYM,GS-5,,5,5.0,4,0,0,2,5,0,1,2.74,19,91,53,22,8,4,7,4,1,0,62,,,0,2,0,16,0,0,0,0,0,0,1.19,0.272,.03,0.00%,2.32,1t start tie,5t 3 out tie,,MIL,1.2,L,0,2
5,79,2015-06-30,MIL,PHI,GS-6,,4,6.0,5,3,2,2,4,1,2,2.79,27,103,61,16,9,13,6,4,1,0,54,,,3,0,1,23,0,0,0,0,0,1,1.40,-0.103,.05,0.00%,-0.30,1b start a 2,6b 3 out d1,,PHI,1.1666666666666667,W,4,3
6,84,2015-07-05,MIL,CIN,GS-8,W(3-1),4,8.0,4,1,1,2,4,0,0,2.43,29,104,65,12,11,9,14,10,2,0,72,,,1,0,0,27,2,0,0,1,0,0,.75,0.325,.08,0.02%,2.71,1b start a 1,8b 3 out a5,,CIN,0.75,W,6,1
7,89,2015-07-11,MIL,LAD,CG,W(4-1),5,9.0,3,1,1,2,7,0,0,2.15,29,100,62,17,10,13,7,3,1,0,82,,,0,0,0,26,1,0,0,2,1,0,.63,0.292,.04,0.01%,2.97,1b start tie,9b 3 out a6,,LAD,0.5555555555555556,W,7,1
8,93,2015-07-19,MIL,PIT,GS-7,W(5-1),7,7.0,5,1,1,3,5,0,0,2.04,27,102,67,25,8,9,10,4,3,0,65,,,0,0,0,24,1,1,0,2,0,0,1.06,0.212,.10,0.01%,2.25,1t start tie,7t 3 out d1,,MIL,1.1428571428571428,W,6,1
9,98,2015-07-25,MIL,ARI,GS-6,L(5-2),5,6.0,4,2,2,4,7,0,1,2.14,25,107,58,27,6,5,8,5,0,0,59,,,1,1,1,20,2,0,0,1,0,0,.72,0.004,.05,0.00%,0.93,1b start tie,6b 3 out d2,,ARI,1.3333333333333333,L,0,2
10,104,2015-07-31,MIL,CHC,GS-6,L(5-3),5,5.2,7,3,2,2,7,0,0,2.23,27,112,72,20,9,8,10,6,0,0,50,,,0,0,0,24,1,0,1,0,0,1,1.32,-0.100,.03,0.00%,-0.43,1t start tie,6t 1-- 2 out d2,,MIL,1.7307692307692306,L,1,4
11,109,2015-08-05,MIL,SDP,GS-7,W(6-3),4,7.0,6,2,2,0,8,0,0,2.26,26,107,73,24,13,10,8,7,0,0,65,,,0,0,0,25,1,0,0,1,1,0,.87,0.143,.00,0.00%,1.25,1t start tie,7t 3 out a2,,MIL,0.8571428571428571,W,8,5
12,114,2015-08-11,MIL,CHC,GS-3,L(6-4),5,2.2,5,4,2,3,3,0,0,2.42,17,81,43,11,11,2,9,4,0,0,36,,,2,0,0,13,2,0,0,0,1,0,.82,-0.277,.00,0.00%,-3.37,1b start tie,3b 123 2 out d4,,CHC,3.6363636363636362,L,3,6
13,119,2015-08-16,MIL,PHI,GS-7,W(7-4),4,6.1,3,0,0,2,9,0,0,2.23,24,100,68,24,16,7,6,6,0,0,74,,,1,0,0,22,0,0,0,0,0,0,1.07,0.291,.00,0.00%,2.76,1t start tie,7t 1-- 1 out a6,,MIL,0.819672131147541,W,6,1
