Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,64,2014-06-09,COL,ATL,GS-6,L(0-1),99,6.0,6,2,2,2,4,0,0,3.00,26,89,59,13,11,5,15,7,0,0,54,,,1,0,0,24,0,0,0,0,0,0,1.01,0.045,.60,0.02%,1.08,1t start tie,6t 3 out d2,,COL,1.3333333333333333,L,1,3,,
2,69,2014-06-14,COL,SFG,GS-6,,4,6.0,8,3,3,0,3,2,0,3.75,26,95,65,14,5,8,15,10,1,0,47,,,0,0,0,26,1,0,0,0,0,0,.98,-0.094,.75,-0.04%,-0.48,1b start tie,6b 3 out tie,,SFG,1.3333333333333333,W,5,4,,
3,74,2014-06-20,COL,MIL,GS-3,L(0-2),5,3.0,9,7,7,0,3,3,0,7.20,18,69,53,16,4,9,6,4,0,0,16,,,0,0,0,18,3,0,0,0,0,0,.92,-0.565,.59,-0.22%,-5.46,1t start tie,3t 3 out d1,,COL,3.0,L,10,13,,
4,130,2014-08-24,COL,MIA,GS-7,W(1-2),64,6.1,9,4,4,2,1,0,0,6.75,30,97,61,18,2,6,21,11,3,0,38,,,0,0,0,28,5,2,0,0,0,0,1.12,-0.024,.00,0.00%,-0.94,1t start tie,7t 1-- 1 out a1,,COL,1.8032786885245902,W,7,4,,
5,135,2014-08-29,COL,ARI,GS-6,,4,5.1,2,1,1,5,5,0,0,5.74,22,95,54,12,8,2,10,5,0,0,60,,,0,1,0,17,1,1,1,0,0,0,1.20,0.162,.00,0.00%,1.57,1b start tie,6b 1-3 1 out tie,,ARI,1.3725490196078431,L,2,5,,
6,140,2014-09-03,COL,SFG,GS-6,W(2-2),4,6.0,9,2,2,0,0,0,0,5.23,26,80,55,13,1,7,19,8,5,0,46,,,0,0,0,25,1,1,0,2,1,1,1.23,0.074,.00,0.00%,1.08,1t start tie,6t 3 out a3,,COL,1.5,W,9,2,,
7,145,2014-09-09,COL,NYM,GS-6,L(2-3),5,6.0,6,2,2,0,1,0,0,4.89,25,98,67,20,4,9,15,5,1,0,53,,,0,0,0,25,2,0,0,0,0,1,.85,-0.010,.00,0.00%,0.49,1b start tie,6b 3 out d2,,NYM,1.0,L,0,2,,
8,150,2014-09-15,COL,LAD,GS-6,L(2-4),5,5.0,9,6,6,1,7,1,1,5.56,26,97,62,13,11,8,9,5,1,0,31,,,1,0,0,23,2,1,1,0,0,0,1.23,-0.297,.00,0.00%,-2.28,1t start tie,6t 123 0 out tie,,COL,2.0,L,3,11,,
9,156,2014-09-21,COL,ARI,GS-6,W(3-4),5,5.2,6,2,2,0,3,1,0,5.29,22,67,49,15,4,6,13,5,2,0,52,,,0,0,1,22,2,0,0,0,0,0,.74,0.224,.00,0.00%,0.97,1t start tie,6t --- 2 out a4,,COL,1.1538461538461537,W,8,3,,
10,162,2014-09-28,COL,LAD,GS-6,L(3-5),6,5.1,11,8,7,0,4,2,0,5.93,28,99,72,18,12,9,15,9,1,0,20,,,0,0,0,28,2,0,0,0,0,1,.45,-0.362,.00,0.00%,-4.78,1b start tie,6b -23 1 out d5,,LAD,2.1568627450980395,L,5,10,,
11,4,2015-04-10,COL,CHC,5-5,W(1-0),99,1.0,0,0,0,0,0,0,0,0.00,2,12,7,2,1,2,0,0,0,0,,2,0,0,0,0,2,0,0,0,1,0,0,2.06,0.184,2.15,0.12%,1.56,5t 12- 0 out tie,5t 3 out tie,,COL,0.0,W,5,1,,
12,8,2015-04-14,COL,SFG,GS-4,,3,4.0,4,0,0,2,4,0,0,0.00,18,85,55,16,8,6,6,2,1,0,56,,,0,0,0,16,0,0,0,0,0,0,1.20,0.198,1.47,0.15%,1.84,1b start tie,4b 3 out a3,,SFG,1.5,W,4,1,,
13,12,2015-04-19,COL,LAD,6-GF(8),,4,2.2,4,0,0,0,2,0,0,0.00,12,41,28,8,3,1,9,5,0,0,,1,1,0,0,0,12,3,0,0,0,0,0,.02,-0.001,.03,0.00%,0.78,6b --3 1 out d6,8b end d 7,,LAD,1.8181818181818181,L,0,7,,
14,18,2015-04-25,COL,SFG,7-8,,5,2.0,2,0,0,0,1,0,0,0.00,7,26,19,6,3,2,4,3,0,0,,0,0,0,0,0,7,1,0,0,1,0,0,1.21,0.118,1.39,0.08%,1.10,7t --- 0 out d1,8t 3 out d1,,COL,1.0,L,4,5,,
15,20,2015-04-28,COL,ARI,5-7,,2,2.2,2,1,1,1,0,0,0,0.73,10,35,24,4,1,4,5,2,0,0,,1,1,0,0,0,9,1,0,0,0,0,0,.18,-0.018,.21,-0.01%,-0.36,5b -2- 1 out d4,7b 3 out d5,,ARI,1.3636363636363635,L,5,12,,
16,22,2015-05-01,COL,SDP,5-6,,2,2.0,3,1,1,0,0,0,0,1.26,9,33,22,6,3,5,4,0,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.19,-0.013,.23,-0.01%,-0.12,5b --- 0 out d4,6b 3 out d4,,SDP,1.5,L,3,14,,
17,25,2015-05-06,COL,ARI,3-5,,4,3.0,8,5,5,0,1,1,0,3.63,15,51,36,10,2,9,5,4,0,0,,1,0,0,0,0,15,2,0,0,2,0,0,.33,-0.075,.32,-0.04%,-2.96,3t 1-- 0 out d4,5t 3 out d9,1,COL,2.6666666666666665,L,7,13,,
18,28,2015-05-10,COL,LAD,5-6,,3,2.0,0,0,0,3,1,0,0,3.26,8,48,28,9,2,2,2,2,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,1.55,0.226,1.23,0.11%,1.73,5t -2- 0 out tie,6t 3 out tie,,COL,1.5,L,5,9,,
19,30,2015-05-13,COL,LAA,2-7,,2,5.1,3,1,1,0,4,0,0,2.92,18,50,39,13,2,5,9,3,4,0,,0,0,0,0,0,18,2,0,0,0,0,0,1.16,0.127,.65,0.04%,1.39,2b --- 0 out tie,7b -23 1 out a1,,LAA,0.5882352941176471,L,1,2,,
