,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,67,2013-06-18,NYN,ATL,GS-6,W(1-0),99,6.0,4,0,0,5,7,0,0,0.0,26,102,55,14,11,4,10,2,3,0,66,,,3,0,0,21,1,0,0,1,0,0,1.35,0.34,0.24,0.04%,2.68,1b start tie,6b 3 out tie,2.0,ATL,1.5,W,6,1,,
1,2,73,2013-06-25,NYN,CHW,GS-6,,6,5.1,4,4,4,3,1,1,1,3.18,24,109,66,19,5,7,12,6,1,0,42,,,3,0,0,19,1,0,0,0,1,0,1.21,-0.309,0.25,-0.04%,-2.17,1b start a 2,6b 1-3 1 out d1,,CHW,1.3725490196078431,L,4,5,,
2,3,78,2013-06-30,NYN,WSN,GS-5,L(1-1),4,4.2,6,5,5,2,5,2,0,5.06,22,89,54,17,6,8,8,2,0,0,35,,,0,0,0,20,2,0,0,0,0,0,0.48,-0.33299999999999996,0.12,-0.05%,-3.36,1t start tie,5t 1-3 2 out d5,,NYM,1.9047619047619049,L,2,13,,
3,4,83,2013-07-05,NYN,MIL,GS-5,W(2-1),4,5.0,7,3,1,3,3,1,0,4.29,24,99,57,11,10,7,11,4,2,0,45,,,1,1,0,20,2,0,0,0,1,1,1.21,-0.053,0.19,-0.01%,-0.72,1b start a 2,5b 3 out a4,,MIL,2.0,W,12,5,,
4,5,88,2013-07-10,NYN,SFG,GS-7,W(3-1),4,7.0,3,1,1,3,5,0,0,3.54,27,101,64,18,10,7,12,3,4,0,69,,,0,0,0,24,0,0,0,0,0,0,0.47,0.191,0.12,0.03%,1.89,1b start a 3,7b 3 out a6,,SFG,0.8571428571428571,W,7,2,,
5,6,93,2013-07-20,NYN,PHI,GS-5,,9,4.2,7,2,2,2,5,1,1,3.58,23,106,58,17,10,6,9,3,2,0,45,,,0,0,0,19,0,0,0,1,1,0,1.58,-0.09300000000000001,0.32,-0.01%,-0.63,1t start tie,5t 123 2 out a1,,NYM,2.142857142857143,W,5,4,,
6,7,98,2013-07-25,NYN,ATL,GS-6,W(4-1),4,6.0,4,4,3,2,5,2,1,3.72,25,95,53,14,14,8,9,1,4,0,53,,,0,0,0,22,1,0,0,1,0,0,1.04,-0.18,0.31,-0.03%,-1.5,1t start tie,6t 3 out tie,,NYM,1.0,W,7,4,,
7,8,104,2013-07-30,NYN,MIA,GS-7,,4,7.0,3,2,2,3,5,0,0,3.55,26,87,64,17,6,9,9,7,1,0,65,,,0,0,0,23,0,0,0,1,0,0,1.21,0.035,0.18,0.00%,1.16,1b start tie,7b 3 out tie,,MIA,0.8571428571428571,W,4,2,,
8,9,109,2013-08-04,NYN,KCR,GS-5,L(4-2),4,5.0,7,4,4,5,5,1,0,3.91,27,101,58,15,11,4,13,3,1,0,37,,,0,0,0,21,2,0,2,0,0,0,0.9,-0.20199999999999999,0.06,-0.01%,-1.92,1t start tie,5t 3 out d4,,NYM,2.4,L,2,6,,
9,10,114,2013-08-10,NYN,ARI,GS-7,W(5-2),5,6.1,6,1,1,0,4,1,0,3.63,24,106,68,19,4,11,9,3,1,0,61,,,1,0,0,24,0,0,0,1,0,0,0.98,0.18600000000000003,0.05,0.01%,1.68,1b start tie,7b 1-- 1 out a1,,ARI,0.9836065573770492,W,4,1,,
10,11,119,2013-08-15,NYN,SDP,GS-6,,4,6.0,7,1,1,1,12,0,0,3.43,25,115,73,17,13,5,7,5,0,0,65,,,0,0,0,23,1,1,0,0,1,0,1.56,0.168,0.02,0.00%,1.42,1b start tie,6b 3 out tie,,SDP,1.3333333333333333,W,4,1,,
11,12,124,2013-08-20,NYN,ATL,GS-7,W(6-2),4,6.2,6,3,3,3,5,0,0,3.49,28,114,72,15,14,8,12,5,3,0,52,,,0,0,0,25,1,0,0,1,0,0,0.9,0.317,0.01,0.00%,2.2,1t start tie,7t 123 2 out a4,,NYM,1.4516129032258065,W,5,3,,
12,13,129,2013-08-26,NYN,PHI,GS-7,L(6-3),5,6.2,5,2,2,1,7,0,0,3.42,26,105,67,17,12,8,10,4,1,0,62,,,0,0,0,25,1,1,0,0,0,0,0.87,0.008,0.0,0.00%,0.63,1t start tie,7t -2- 2 out d1,,NYM,0.9677419354838708,L,1,2,,
13,14,134,2013-08-31,NYN,WSN,GS-7,W(7-3),4,6.2,5,2,2,1,3,0,1,3.36,27,99,69,17,6,13,9,8,1,0,58,,,0,0,0,24,0,0,0,0,1,0,0.28,0.11599999999999999,0.0,0.00%,0.98,1b start tie,7b 1-- 2 out a6,,WSN,0.9677419354838708,W,11,3,,
14,15,139,2013-09-06,NYN,CLE,GS-5,L(7-4),5,5.0,5,3,2,5,3,0,0,3.38,24,92,49,15,5,8,8,3,2,0,45,,,1,1,0,17,0,0,0,1,2,1,0.95,-0.11900000000000001,0.0,0.00%,-0.7,1b start tie,5b 3 out d3,,CLE,2.0,L,1,8,,
15,16,144,2013-09-11,NYN,WSN,GS-7,L(7-5),4,7.0,8,1,1,1,6,1,0,3.22,30,101,70,23,10,14,9,5,2,0,62,,,1,0,0,28,1,0,0,0,0,0,1.15,0.168,0.0,0.00%,1.92,1t start tie,7t 3 out d1,,NYM,1.2857142857142858,L,0,3,,
16,17,150,2013-09-17,NYN,SFG,GS-5,,5,5.0,3,4,4,6,3,0,0,3.42,23,107,59,19,10,7,7,2,0,0,42,,,0,0,0,16,0,0,0,1,0,0,1.43,-0.281,0.0,0.00%,-1.92,1t start tie,5t 3 out tie,,NYM,1.8,L,5,8,,
17,18,3,2014-04-03,NYN,WSN,GS-6,L(0-1),99,6.0,7,3,3,2,6,1,0,4.5,26,114,72,23,7,8,10,3,1,0,50,,,0,0,0,23,2,0,0,2,0,1,1.27,-0.128,1.2,-0.07%,-0.51,1t start tie,6t 3 out d1,,NYM,1.5,L,2,8,,
18,19,8,2014-04-09,NYN,ATL,GS-5,L(0-2),5,5.0,8,4,4,0,6,1,0,5.73,23,96,66,13,14,8,9,8,0,0,41,,,0,0,0,23,1,0,0,0,0,0,0.82,-0.161,0.8,-0.09%,-1.84,1b start tie,5b 3 out d4,,ATL,1.6,L,3,4,,
19,20,13,2014-04-14,NYN,ARI,GS-7,W(1-2),4,6.1,6,2,2,3,3,0,0,4.67,26,97,57,22,5,10,10,5,1,0,53,,,0,0,1,22,2,0,0,0,1,0,0.97,0.028999999999999998,0.84,0.02%,0.3,1b start tie,7b 12- 1 out a3,,ARI,1.475409836065574,W,7,3,,
20,21,18,2014-04-20,NYN,ATL,GS-6,,5,6.0,6,3,3,3,6,0,0,4.63,26,88,56,17,7,8,9,3,1,0,51,,,0,1,0,23,3,0,1,0,0,0,1.11,-0.157,1.17,-0.10%,-0.51,1t start tie,6t 3 out d1,,NYM,1.5,W,4,3,,
21,22,23,2014-04-25,NYN,MIA,GS-6,,4,6.0,4,1,1,3,10,0,0,3.99,26,110,63,21,11,8,5,2,0,0,67,,,0,0,0,22,0,0,0,0,0,1,1.53,0.212,1.65,0.14%,1.49,1t start tie,6t 3 out a1,,NYM,1.1666666666666667,W,4,3,,
22,23,28,2014-05-02,NYN,COL,GS-4,L(1-3),6,4.0,6,7,4,2,1,0,0,4.59,20,69,40,9,5,11,6,6,0,0,27,,,0,0,0,16,1,0,0,0,1,2,0.69,-0.419,0.72,-0.26%,-4.95,1b start a 1,4b 3 out d6,,COL,2.0,L,3,10,,
23,24,33,2014-05-07,NYN,MIA,GS-6,,4,6.0,2,0,0,5,7,0,0,3.89,23,104,60,17,12,8,3,2,0,0,70,,,0,0,0,18,0,0,0,2,0,0,1.18,0.33799999999999997,1.29,0.22%,2.65,1b start tie,6b 3 out tie,,MIA,1.1666666666666667,L,0,1,,
24,25,38,2014-05-13,NYN,NYY,GS-5,,5,4.1,7,5,5,6,2,1,0,4.53,24,118,64,18,5,8,8,5,1,0,25,,,0,0,0,18,0,0,0,2,0,0,1.16,-0.158,1.03,-0.08%,-3.55,1b start a 4,5b 12- 1 out a6,,NYY,3.1707317073170733,W,12,7,,
25,26,43,2014-05-18,NYN,WSN,GS-6,L(1-4),4,6.0,7,5,5,2,5,1,0,4.89,26,89,63,17,7,10,9,3,4,0,41,,,0,0,0,24,2,0,0,1,0,0,0.76,-0.261,0.83,-0.17%,-2.24,1b start tie,6b 3 out d2,,WSN,1.5,L,3,6,,
26,27,47,2014-05-24,NYN,ARI,GS-7,L(1-5),5,6.2,6,3,2,1,7,0,2,4.63,30,118,76,20,10,13,7,5,1,0,58,,,0,0,0,25,1,0,0,0,0,1,0.93,-0.09300000000000001,0.73,-0.04%,-0.41,1t start tie,7t --3 2 out d1,,NYM,1.1290322580645158,L,2,3,,
27,28,53,2014-05-29,NYN,PHI,GS-7,W(2-5),4,6.1,4,1,1,0,9,1,0,4.31,23,108,67,24,13,8,6,5,0,0,70,,,1,0,0,23,1,0,0,0,0,0,0.79,0.24100000000000002,0.7,0.13%,1.89,1b start tie,7b --- 1 out a3,,PHI,0.6557377049180328,W,4,1,,
28,29,58,2014-06-03,NYN,CHC,GS-7,,4,6.2,2,0,0,2,7,0,0,3.89,23,107,67,14,17,9,5,1,1,0,75,,,0,1,0,21,0,0,0,0,0,0,0.99,0.43200000000000005,1.04,0.27%,2.95,1b start a 1,7b 1-- 2 out a1,,CHC,0.6451612903225806,L,1,2,,
29,30,63,2014-06-08,NYN,SFG,GS-4,L(2-6),4,3.2,6,4,4,2,6,0,1,4.19,18,86,50,10,10,6,3,3,0,0,37,,,0,0,0,15,1,0,0,1,0,0,1.2,-0.345,0.88,-0.15%,-2.71,1b start a 2,4b 12- 2 out d2,,SFG,2.5,L,4,6,,
30,31,68,2014-06-14,NYN,SDP,GS-5,L(2-7),5,5.0,6,4,4,3,4,0,0,4.38,22,100,59,15,12,9,6,2,0,0,40,,,1,0,0,19,1,0,0,1,0,0,0.66,-0.24100000000000002,0.39,-0.09%,-1.92,1t start tie,5t 3 out d4,,NYM,1.8,L,0,5,,
31,32,73,2014-06-19,NYN,MIA,SHO,W(3-7),4,9.0,3,0,0,1,8,0,0,3.93,28,111,70,19,12,9,10,6,1,0,88,,,0,0,0,27,0,0,0,2,0,0,1.46,0.79,0.97,0.32%,3.98,1b start a 1,9b 3 out a1,,MIA,0.4444444444444444,W,1,0,,
32,33,78,2014-06-25,NYN,OAK,GS-2,L(3-8),5,2.0,6,6,6,2,4,1,0,4.45,14,48,32,13,1,2,6,4,1,0,22,,,0,0,0,12,1,0,0,0,0,0,0.84,-0.395,0.6,-0.17%,-5.17,1t start tie,2t 3 out d6,,NYM,4.0,L,5,8,,
