Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,53,2019-05-26,BAL,COL,8-9,H(3),1,1.0,1,1,1,0,2,0,0,4.30,4,19,13,2,4,0,2,1,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,4.10,0.249,.16,0.01%,1.03,3.65,6.00,8b 12- 1 out a1,9b 1-- 1 out a1,,COL,1.0,L,7,8
12,56,2019-05-29,BAL,DET,9-GF,L(1-2),2,1.0,1,2,2,1,1,1,0,5.17,5,15,8,1,3,0,3,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.87,-0.399,.05,-0.01%,-1.45,-0.95,0.00,9t --- 0 out tie,9t end d 2,,BAL,2.0,L,2,4
13,59,2019-06-02,BAL,SFG,6-6,,3,1.0,1,1,1,1,1,1,0,5.40,5,21,12,3,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.30,-0.039,.00,0.00%,-0.45,1.05,3.00,6t --- 0 out d3,6t 3 out d4,,BAL,2.0,L,1,8
14,60,2019-06-04,BAL,TEX,7-7,,1,1.0,2,1,1,1,3,0,0,5.60,6,29,17,6,4,2,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.10,0.003,.00,0.00%,-0.39,4.45,9.00,7b --- 0 out a8,7b 3 out a7,,TEX,3.0,W,12,11
15,63,2019-06-07,BAL,HOU,11-GF(11),L(1-3),2,0.2,2,1,1,0,0,0,0,5.89,4,23,17,2,2,1,3,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,2.40,-0.349,.02,0.00%,-0.78,-1.70,-1.00,11b --- 0 out tie,11b end d 1,,HOU,10.0,L,3,4
16,76,2019-06-21,BAL,SEA,3-5,,13,2.0,4,4,4,1,2,1,0,7.08,11,40,24,8,5,4,4,3,0,0,,0,0,0,0,0,10,1,0,0,0,0,0,.40,-0.177,.00,0.00%,-2.97,-2.50,0.00,3b --- 1 out d2,5b --- 1 out d6,,SEA,2.5,L,9,10
17,78,2019-06-23,BAL,SEA,8-GF(8),,1,1.0,0,0,0,0,1,0,0,6.75,3,15,10,2,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.51,4.25,6.00,8b --- 0 out d10,8b end d10,,SEA,0.0,L,3,13
18,79,2019-06-25,BAL,SDP,8-GF,,1,2.0,1,0,0,0,1,0,0,6.17,6,25,15,4,2,3,2,1,1,0,,0,0,0,0,0,6,0,0,0,1,0,0,.05,0.007,.00,0.00%,1.09,5.90,9.00,8t --- 0 out d5,9t end d 5,,BAL,0.5,L,3,8
19,81,2019-06-28,BAL,CLE,6-7,,2,2.0,3,0,0,1,0,0,0,5.68,8,27,18,2,3,3,4,3,0,0,,0,0,0,0,0,7,1,0,0,1,0,0,.11,0.008,.00,0.00%,1.09,2.10,6.00,6t --- 0 out a8,7t 3 out a8,,BAL,2.0,W,13,0
20,84,2019-07-01,BAL,TBR,6-6,BL(1-4),2,0.0,2,3,3,1,0,1,0,6.75,3,12,5,2,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.37,-0.439,.00,0.00%,-3.00,-7.80,-9.00,6b --- 0 out a1,6b --- 0 out d2,,TBR,inf,L,3,6
21,99,2019-07-22,BAL,ARI,6-8,,20,2.1,1,0,0,1,1,0,0,6.18,9,30,18,1,5,3,4,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.25,0.025,.00,0.00%,0.64,6.05,10.00,6b --- 0 out d3,8b --3 1 out d3,,ARI,0.9523809523809523,L,3,6
22,111,2019-08-04,BAL,TOR,8-8,H(4),12,0.2,0,0,0,0,2,0,0,6.04,2,13,8,2,3,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.89,0.098,.00,0.00%,0.43,5.50,8.00,8t --- 0 out a1,8t --- 2 out a1,,BAL,0.0,W,6,5
23,112,2019-08-05,BAL,NYY,5-6,,0,1.1,3,2,2,0,2,2,0,6.37,7,27,17,4,4,2,3,1,0,0,,1,0,0,0,0,7,0,0,0,0,0,0,.41,-0.068,.00,0.00%,-1.21,1.20,4.00,5t 1-- 2 out d3,6t 3 out d5,,BAL,2.727272727272727,L,6,9
24,116,2019-08-10,BAL,HOU,4-6,,4,2.0,6,5,5,1,0,0,0,7.39,13,33,19,3,2,6,6,5,1,0,,0,0,0,0,0,12,4,0,0,1,0,1,.05,-0.007,.00,0.00%,-4.26,-9.70,-9.00,4t --- 0 out d8,6t 1-3 0 out d12,,BAL,3.5,L,2,23
25,118,2019-08-12,BAL,NYY,7-7,,1,1.0,1,1,1,1,2,0,0,7.44,5,22,13,3,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,.15,-0.012,.00,0.00%,-0.46,3.05,6.00,7b --- 0 out d4,7b 3 out d5,1,NYY,2.0,L,5,8
26,140,2019-09-05,BAL,TEX,9-GF,,23,0.2,1,0,0,0,0,0,1,7.29,4,13,6,1,0,2,1,1,0,0,,2,1,0,0,0,3,0,0,0,0,0,0,.95,-0.046,.00,0.00%,-0.04,0.30,2.00,9t 12- 1 out d1,9t end d 2,,BAL,5.0,L,1,3
27,142,2019-09-07,BAL,TEX,9-GF,,1,1.0,1,0,0,0,0,0,0,7.08,4,9,6,0,0,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.002,.00,0.00%,0.55,1.65,3.00,9t --- 0 out d5,9t end d 5,,BAL,1.0,L,4,9
28,144,2019-09-10,BAL,LAD,6-6,,2,1.0,1,0,0,1,0,0,0,6.88,4,9,4,1,0,1,2,1,1,0,,0,0,0,0,0,3,1,0,0,1,0,0,.09,0.004,.00,0.00%,0.55,1.05,3.00,6t --- 0 out d7,6t 3 out d7,,BAL,2.0,L,3,7
29,148,2019-09-14,BAL,DET,11-11,,3,0.2,0,0,0,1,1,0,0,6.75,3,10,6,2,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.87,0.036,.00,0.00%,0.22,2.90,5.00,11b --- 0 out tie,11b -2- 2 out tie,,DET,5.0,L,4,8
30,150,2019-09-16,BAL,DET,6-7,,1,1.1,1,0,0,1,0,0,0,6.51,6,20,12,5,0,3,2,1,1,0,,2,0,0,0,0,5,0,0,0,0,0,0,.39,0.025,.00,0.00%,1.04,1.80,4.00,6b 12- 2 out d4,7b 3 out d3,,DET,1.8181818181818181,L,2,5
31,152,2019-09-18,BAL,TOR,9-GF,,1,0.1,1,0,0,0,0,0,0,6.45,2,8,5,2,1,1,1,0,0,0,,1,1,0,0,0,2,1,0,0,0,0,0,.78,-0.084,.00,0.00%,-0.66,0.15,1.00,9t -2- 2 out d1,9t end d 2,,BAL,10.0,L,10,11
32,155,2019-09-21,BAL,SEA,5-6,,2,1.2,0,0,0,0,2,0,0,6.18,5,20,12,4,3,1,2,0,1,0,,3,1,0,0,0,5,0,0,0,0,0,0,2.21,0.154,.00,0.00%,1.17,7.75,11.00,5t 123 1 out a1,6t 3 out a1,,BAL,0.0,L,6,7
33,157,2019-09-23,BAL,TOR,8-8,H(5),1,1.0,0,0,0,1,0,0,0,6.02,3,12,6,1,1,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.83,0.095,.00,0.00%,0.54,1.65,3.00,8b --- 0 out a2,8b 3 out a2,,TOR,1.0,L,10,11
34,161,2019-09-28,BAL,BOS,7-8,,4,0.2,1,0,0,2,0,0,0,5.93,5,29,16,3,3,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.45,-0.012,.00,0.00%,-0.09,-0.30,2.00,7b --- 1 out a4,8b 1-- 0 out a4,,BOS,15.0,W,9,4
