Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,108,2012-08-03,SEA,NYY,7-7,,99,0.1,1,2,2,1,0,0,0,54.00,3,12,6,1,0,1,1,1,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,.30,-0.021,.06,0.00%,-0.91,7b --- 0 out d3,7b -23 1 out d3,,NYY,20.0,L,3,6
2,113,2012-08-08,SEA,BAL,5-6,,4,2.0,2,0,0,0,2,0,0,7.71,8,39,23,1,6,1,5,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.08,0.008,.00,0.00%,1.01,5b --- 0 out d7,6b 3 out d5,,BAL,1.0,L,2,9
3,117,2012-08-13,SEA,TBR,7-7,,4,1.0,0,0,0,3,1,0,0,5.40,5,26,11,5,2,1,0,0,0,0,,0,0,1,1,1,2,0,0,0,0,0,0,.40,0.017,.02,0.00%,0.46,7t --- 0 out d3,7t 3 out d3,,SEA,3.0,L,1,4
4,122,2012-08-19,SEA,MIN,6-6,H(1),5,0.2,0,0,0,1,1,0,0,4.50,3,13,5,1,1,0,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,4.23,0.143,.29,0.01%,0.86,6t 12- 1 out a1,6t 3 out a1,,SEA,5.0,W,5,1
5,125,2012-08-22,SEA,CLE,7-8,,2,0.2,1,0,0,0,0,0,0,3.86,3,12,7,2,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.82,0.016,.21,0.00%,0.06,7t --- 2 out tie,8t 1-- 1 out tie,,SEA,5.0,W,3,1
6,126,2012-08-24,SEA,CHW,7-7,,1,1.0,0,0,0,0,2,0,0,3.18,3,19,13,1,4,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.01,0.00%,0.52,7b --- 0 out d5,7b 3 out d5,,CHW,0.0,L,8,9
7,131,2012-08-29,SEA,MIN,5-7,,4,2.0,4,3,3,0,1,0,0,5.87,10,39,31,4,4,1,8,6,0,0,,1,0,0,0,0,9,1,1,0,0,1,0,.03,-0.001,.00,0.00%,-2.12,5b 1-- 2 out d6,7b -2- 2 out d9,,MIN,2.0,L,0,10
8,133,2012-08-31,SEA,LAA,6-7,,1,2.0,3,1,1,1,4,0,0,5.59,10,38,28,7,9,5,0,0,0,0,,0,0,2,0,0,9,1,0,0,0,0,0,.20,-0.019,.01,0.00%,-0.09,6t --- 0 out d4,7t 3 out d5,,SEA,2.0,L,1,9
9,137,2012-09-04,SEA,BOS,6-7,,3,1.1,1,0,0,1,2,0,0,4.91,6,26,19,9,2,3,0,0,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,.93,0.062,.01,0.00%,0.55,6t --- 2 out d1,7t 3 out d1,,SEA,1.8181818181818181,L,3,4
10,140,2012-09-08,SEA,OAK,4-6,,3,2.1,2,0,0,1,4,0,0,4.05,10,40,24,6,6,3,2,0,0,0,,2,0,0,0,0,9,1,0,0,0,0,0,.27,0.045,.00,0.00%,1.38,4t 1-3 2 out d4,6t 3 out d4,,SEA,1.4285714285714286,L,1,6
11,144,2012-09-13,SEA,TOR,5-6,,4,2.0,2,1,1,0,3,0,0,4.11,8,38,27,8,5,2,3,2,0,0,,0,0,2,0,0,8,0,0,0,0,0,0,.14,-0.010,.00,0.00%,0.01,5b --- 0 out d5,6b 3 out d6,,TOR,1.0,L,3,8
12,147,2012-09-16,SEA,TEX,8-GF(8),,2,1.0,0,0,0,0,0,0,0,3.86,3,10,8,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.44,0.034,.00,0.00%,0.54,8b --- 0 out d1,8b end d 1,,TEX,0.0,L,1,2
13,148,2012-09-17,SEA,BAL,5-6,,0,2.0,5,1,1,0,1,0,0,3.93,10,42,26,7,3,2,7,3,1,0,,0,0,0,0,0,10,0,0,0,1,0,0,.03,-0.001,.00,0.00%,-0.09,5t --- 0 out d8,6t 3 out d9,,SEA,2.5,L,4,10
14,153,2012-09-23,SEA,TEX,7-8,,5,2.0,1,0,0,0,1,0,0,3.54,7,30,20,3,3,3,3,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.48,0.063,.00,0.00%,0.91,7t --- 0 out d3,8t 3 out d1,,SEA,0.5,L,2,3
15,154,2012-09-25,SEA,LAA,8-GF(8),,1,0.2,0,0,0,0,0,0,0,3.43,2,4,4,0,0,0,2,1,1,0,,2,0,0,0,0,2,0,0,0,0,0,0,1.00,0.077,.00,0.00%,1.36,8b -23 1 out d1,8b end d 1,,LAA,0.0,L,4,5
16,156,2012-09-27,SEA,LAA,7-8,,1,1.2,1,2,2,1,2,0,0,3.97,7,32,19,4,4,2,2,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.24,0.019,.00,0.00%,0.51,7b --- 0 out a5,8b 12- 2 out a5,,LAA,1.6666666666666667,W,9,4
17,158,2012-09-29,SEA,OAK,8-8,H(2),1,0.1,1,1,1,1,1,0,0,4.30,3,15,9,3,0,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.97,-0.058,.00,0.00%,-0.41,8b --- 0 out a3,8b 12- 1 out a3,,OAK,20.0,L,4,7
18,161,2012-10-02,SEA,LAA,7-8,,2,2.0,1,0,0,1,3,0,0,3.96,8,37,23,6,6,2,2,0,2,0,,0,0,1,0,0,7,1,0,0,0,0,0,.30,0.024,.00,0.00%,0.91,7t --- 0 out a5,8t 3 out a5,,SEA,1.0,W,6,1
19,2,2013-04-02,SEA,OAK,7-8,,99,1.2,1,0,0,1,1,0,0,0.00,7,36,21,4,6,1,4,1,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,.37,0.039,.43,0.03%,0.64,7b --- 0 out a4,8b -2- 2 out a5,,OAK,1.6666666666666667,W,7,1
20,5,2013-04-05,SEA,CHW,6-7,H(1),2,1.0,2,1,1,0,2,0,0,3.38,5,20,15,4,4,0,3,2,1,0,,0,0,1,0,0,5,0,0,0,0,0,0,1.50,0.012,1.43,0.01%,0.12,6b --- 0 out a1,7b 1-- 0 out a1,,CHW,2.0,W,8,7
21,7,2013-04-07,SEA,CHW,9-9,,1,0.1,0,0,0,0,2,0,0,3.00,2,9,7,1,5,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.37,0.016,2.39,0.01%,0.04,9b --- 1 out tie,9b 1-- 2 out tie,,CHW,0.0,L,3,4
