,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,71,2014-06-18,PIT,CIN,9-GF,,99,1.0,1,2,2,2,1,0,0,18.0,6,19,9,2,2,3,0,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.01,-0.002,0.01,0.00%,-1.56,9t --- 0 out d6,9t end d 8,,PIT,3.0,L,4,11
