Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,91,2008-07-08,TEX,LAA,GS-7,W(1-0),99,7.0,5,2,2,1,1,0,0,2.57,26,97,57,17,4,11,13,3,3,0,59,,,0,1,0,25,1,0,0,1,0,1,1.16,0.189,1.32,0.13%,1.77,1t start tie,7t 3 out a1,,TEX,0.8571428571428571,W,3,2
2,96,2008-07-13,TEX,CHW,GS-3,,4,2.2,7,5,5,2,0,1,0,6.52,16,59,32,5,5,7,7,2,0,0,22,,,0,0,0,14,3,1,0,1,0,0,.90,-0.373,.86,-0.21%,-3.84,1t start tie,3t 12- 2 out d1,,TEX,4.090909090909091,W,12,11
3,98,2008-07-19,TEX,MIN,GS-6,L(1-1),5,5.0,9,8,8,3,0,2,0,9.20,25,84,49,11,5,9,13,2,0,0,14,,,0,1,0,22,3,0,1,0,0,0,1.07,-0.388,1.11,-0.24%,-4.83,1b start tie,6b 1-- 0 out d5,,MIN,2.4,L,2,14
4,104,2008-07-26,TEX,OAK,GS-5,W(2-1),6,5.0,5,3,1,3,1,1,1,7.32,25,86,49,11,4,11,9,2,1,0,47,,,1,0,0,20,0,0,0,0,1,1,1.36,0.001,1.21,0.00%,-0.50,1b start tie,5b 3 out a3,,OAK,1.6,W,9,4
5,109,2008-07-31,TEX,SEA,GS-5,L(2-2),4,4.2,5,6,4,5,2,0,0,7.40,25,95,46,11,5,10,8,5,0,0,31,,,0,1,0,18,2,1,0,0,1,1,.59,-0.302,.57,-0.18%,-3.76,1t start tie,5t 12- 2 out d6,,TEX,2.380952380952381,L,5,8
6,114,2008-08-05,TEX,NYY,GS-7,W(3-2),4,6.1,5,2,2,3,3,0,1,6.46,25,105,62,15,7,8,10,4,0,0,55,,,2,0,0,20,1,1,0,2,1,0,.89,0.167,1.01,0.12%,1.33,1t start tie,7t -23 1 out a4,,TEX,1.3114754098360657,W,8,6
7,119,2008-08-10,TEX,BAL,GS-5,W(4-2),4,5.0,10,6,6,2,0,2,0,7.07,26,89,54,12,3,6,18,8,2,0,21,,,0,0,0,24,3,0,0,1,0,0,.99,-0.372,.41,-0.09%,-3.30,1b start a 4,5b 3 out a6,,BAL,2.4,W,15,7
8,124,2008-08-16,TEX,TBR,GS-8,W(5-2),5,8.0,3,0,0,0,8,0,0,5.77,27,109,78,20,13,9,10,3,2,0,84,,,0,0,0,27,0,0,0,0,0,0,1.00,0.524,.08,0.03%,4.31,1t start tie,8t 3 out a3,,TEX,0.375,W,3,0
9,129,2008-08-22,TEX,CLE,GS-4,L(5-3),5,3.2,7,5,5,2,3,0,0,6.27,20,90,58,17,6,2,13,6,1,0,28,,,0,0,0,17,2,1,0,0,1,0,.69,-0.297,.02,0.00%,-3.22,1t start tie,4t --3 2 out d5,,TEX,2.8125,L,5,7
10,134,2008-08-27,TEX,KCR,GS-7,W(6-3),4,6.2,7,2,1,2,4,0,0,5.67,29,99,67,20,10,11,12,4,3,0,56,,,0,0,0,27,2,0,0,0,0,0,1.33,0.070,.01,0.00%,1.21,1b start tie,7b 12- 2 out a1,,KCR,1.4516129032258065,W,3,2
11,139,2008-09-01,TEX,SEA,GS-6,,4,5.2,10,5,4,0,3,1,0,5.73,26,74,50,13,6,9,14,8,1,0,34,,,0,0,0,25,2,0,0,1,1,0,1.16,-0.290,.00,0.00%,-2.22,1t start tie,6t 12- 2 out a1,,TEX,1.923076923076923,L,6,12
12,143,2008-09-06,TEX,BOS,GS-6,W(7-3),4,6.0,7,4,4,1,4,1,0,5.76,25,103,63,18,7,6,14,3,2,0,45,,,0,0,0,24,2,0,0,0,0,0,.63,-0.036,.00,0.00%,-0.77,1t start tie,6t 3 out a6,,TEX,1.3333333333333333,W,15,8
13,148,2008-09-12,TEX,OAK,SHO,W(8-3),5,9.0,5,0,0,4,5,0,0,5.06,34,118,73,19,7,9,16,9,2,0,78,,,0,0,0,30,2,0,0,2,0,0,.58,0.239,.00,0.00%,4.51,1b start tie,9b 3 out a7,,OAK,1.0,W,7,0
14,154,2008-09-19,TEX,LAA,GS-3,,6,3.0,9,7,7,2,1,3,0,5.68,19,65,38,10,2,5,11,5,0,0,12,,,0,0,0,17,3,0,1,1,0,0,.60,-0.371,.00,0.00%,-5.38,1t start tie,3t 3 out d7,,TEX,3.6666666666666665,L,13,15
15,159,2008-09-24,TEX,OAK,GS-6,W(9-3),4,6.0,6,2,2,1,7,1,0,5.49,24,98,61,15,14,8,8,3,1,0,58,,,0,0,0,23,3,0,0,1,0,0,.86,0.157,.00,0.00%,1.24,1t start tie,6t 3 out a3,,TEX,1.1666666666666667,W,14,4
16,5,2009-04-11,TEX,DET,GS-6,L(0-1),99,5.2,9,4,4,5,2,0,0,6.35,29,99,53,14,3,10,12,7,2,0,32,,,0,1,0,23,3,0,0,1,1,0,1.47,-0.228,1.61,-0.15%,-1.05,1b start tie,6b -2- 2 out d1,,DET,2.692307692307692,L,3,4
17,10,2009-04-17,TEX,KCR,GS-6,L(0-2),5,5.0,8,6,6,4,3,2,0,8.44,26,98,55,14,6,11,8,4,0,0,26,,,0,0,0,22,0,0,0,1,0,0,.69,-0.210,.70,-0.13%,-2.20,1t start tie,6t 12- 0 out d4,,TEX,2.4,L,3,12
18,14,2009-04-22,TEX,TOR,GS-4,,4,4.0,9,5,5,2,1,2,0,9.20,22,85,49,17,1,8,11,6,1,0,23,,,0,0,0,20,2,0,0,1,0,0,.90,-0.314,.90,-0.19%,-2.83,1b start tie,4b 3 out d3,,TOR,2.75,L,7,8
19,19,2009-04-27,TEX,BAL,GS-7,W(1-2),4,7.0,7,4,4,1,3,0,0,7.89,28,112,66,20,7,9,15,8,3,0,49,,,1,0,0,27,1,0,0,0,0,0,.83,0.016,.81,0.01%,-0.16,1b start tie,7b 3 out a2,,BAL,1.1428571428571428,W,6,4
