Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,51,2015-06-01,SEA,NYY,5-7,,99,2.1,0,0,0,0,2,0,0,0.00,7,27,20,5,4,3,2,0,1,0,,1,0,0,0,0,7,0,0,0,0,0,0,.03,0.006,.03,0.00%,1.23,5t -2- 2 out d7,7t 3 out d7,,SEA,0.0,L,2,7
2,83,2015-07-06,SEA,DET,6-6,BL(0-1),34,0.0,2,3,3,1,0,0,0,11.57,3,7,2,0,0,1,1,1,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,3.11,-0.374,1.54,-0.11%,-2.60,6t 1-- 0 out a1,6t 12- 0 out d1,,SEA,inf,L,5,12
3,85,2015-07-08,SEA,DET,6-7,L(0-2),1,2.0,3,1,1,0,0,0,1,8.31,8,31,21,9,0,2,5,3,0,0,,0,0,0,1,0,6,0,0,0,0,1,0,1.85,-0.082,.91,-0.02%,-0.08,6t --- 0 out tie,7t 3 out d1,,SEA,1.5,L,4,5
4,108,2015-08-04,SEA,COL,6-7,H(1),26,1.1,4,1,1,0,3,1,0,7.94,8,22,19,7,4,1,4,3,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,1.81,-0.071,.33,-0.01%,-0.62,6b --- 0 out a2,7b -2- 1 out a2,,COL,3.6363636363636362,W,10,4
5,109,2015-08-05,SEA,COL,11-GF(11),L(0-3),0,0.2,2,2,2,0,1,1,0,9.95,4,18,13,1,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.38,-0.353,.68,-0.06%,-1.57,11b --- 0 out tie,11b end d 2,,COL,10.0,L,5,7
6,111,2015-08-08,SEA,TEX,7-7,,2,1.0,1,0,0,0,0,0,0,8.59,3,7,7,4,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.14,0.084,.31,0.01%,0.46,7t --- 0 out tie,7t 3 out tie,,SEA,1.0,L,3,11
7,113,2015-08-10,SEA,BAL,6-8,,1,3.0,1,1,1,1,1,1,0,6.97,10,35,20,4,5,4,4,1,1,0,,0,0,0,0,0,9,0,0,0,1,0,0,.51,-0.033,.14,-0.01%,0.39,6t --- 0 out d1,8t 3 out d2,,SEA,0.6666666666666666,L,2,3
8,116,2015-08-14,SEA,BOS,6-7,,3,1.2,5,3,2,1,0,0,0,7.50,11,47,31,11,1,4,6,2,0,0,,0,0,0,0,0,10,3,0,0,0,0,0,.00,0.000,.00,0.00%,-2.29,6b --- 0 out d10,7b -2- 2 out d13,,BOS,5.0,L,1,15
9,131,2015-08-30,SEA,CHW,6-7,BS(2),15,2.0,3,1,1,1,3,1,0,7.07,10,36,27,5,8,4,2,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,1.76,-0.067,.20,0.00%,-0.07,6b --- 0 out a1,7b 3 out tie,,CHW,2.0,L,5,6
10,133,2015-09-01,SEA,HOU,6-6,BS(3),1,0.2,2,1,0,0,1,0,0,6.75,4,14,9,2,4,2,1,0,0,0,,1,1,1,0,0,4,0,0,0,0,0,0,2.25,-0.250,.10,-0.01%,-1.50,6b 1-- 1 out a2,6b 3 out tie,,HOU,10.0,W,7,5
