,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,14,103,2000-08-01,,STL,GS-5,W(1-0),99,5.0,2,0,0,3,8,0,0,0.0,20,87,58,14,11,3,6,2,2,0,68.0,,,0,0,0,17,0,0,0,0,0,0,1.11,0.297,0.1,0.02%,2.89,1t start tie,5t 3 out tie,,MON,1.0,W,4,0
1,15,108,2000-08-07,,ARI,GS-6,L(1-1),5,5.2,8,5,1,2,2,0,1,0.84,29,92,60,7,8,7,17,7,2,0,41.0,,,3,0,0,25,2,0,0,0,0,0,1.03,-0.24,0.04,-0.01%,-2.06,1b start tie,6b 1-3 2 out d3,,ARI,1.9230769230769231,L,2,5
2,16,112,2000-08-12,,COL,GS-5,L(1-2),4,4.2,11,6,6,1,2,1,1,4.11,25,82,53,13,5,8,13,8,1,0,19.0,,,0,0,0,22,1,0,0,0,0,0,0.87,-0.284,0.01,0.00%,-3.38,1t start tie,5t 1-- 2 out d5,,MON,2.8571428571428568,L,2,14
3,17,117,2000-08-17,,SFG,GS-5,L(1-3),4,4.2,8,5,5,3,5,2,0,5.4,24,85,55,12,11,6,10,4,1,0,30.0,,,1,0,0,21,1,0,0,1,0,0,0.9,-0.243,0.0,0.00%,-2.94,1t start tie,5t 123 2 out d4,,MON,2.619047619047619,L,4,5
4,18,122,2000-08-22,,LAD,GS-5,,4,5.0,9,5,5,0,1,3,0,6.12,21,78,52,15,4,5,15,6,0,0,30.0,,,0,1,0,21,0,0,0,0,0,0,0.9,-0.305,0.0,0.00%,-2.37,1b start a 1,5b 3 out d3,,LAD,1.8,L,6,14
5,19,127,2000-08-27,,HOU,GS-4,L(1-4),4,4.0,7,5,5,2,4,1,1,6.83,20,80,47,9,7,4,9,5,0,0,30.0,,,0,0,0,17,1,0,1,0,0,0,1.03,-0.21899999999999997,0.0,0.00%,-2.69,1t start tie,4t 3 out d5,,MON,2.25,L,3,7
6,20,132,2000-09-02,,CIN,GS-3,,5,2.1,3,2,2,5,0,0,1,6.89,15,54,26,9,2,5,3,2,0,1,38.0,,,0,0,0,9,1,0,0,0,0,0,1.4,-0.203,0.0,0.00%,-1.94,1b start tie,3b 123 1 out tie,,CIN,3.809523809523809,W,9,5
7,21,138,2000-09-08,,ATL,GS-5,L(1-5),5,4.0,7,3,2,5,2,0,0,6.62,24,101,58,16,7,6,11,5,2,0,35.0,,,1,1,0,19,0,0,0,0,0,1,1.43,-0.204,0.0,0.00%,-1.78,1b start a 1,5b 12- 0 out d1,,ATL,3.0,L,2,3
8,22,84,2001-07-05,ATL,PHI,9-9,,99,0.1,2,3,3,1,0,0,0,81.0,4,16,9,4,0,1,2,2,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.1,-0.005,0.21,-0.01%,-2.02,9t --- 0 out a7,9t 1-- 1 out a5,,ATL,30.0,W,9,5
9,23,91,2001-07-15,ATL,TBD,5-8,,9,3.2,5,2,2,1,1,0,0,11.25,17,54,35,9,4,5,10,4,1,0,,0.0,0.0,0,0,0,16,1,0,0,0,0,0,0.08,-0.01,0.12,-0.01%,-0.09,5t --- 1 out d7,8t 3 out d8,,ATL,1.875,L,1,9
