,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,146,2001-09-19,CIN,CHC,8-GF,,99,2.0,0,0,0,0,2,0,1,0.0,7,19,12,3,2,2,2,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,1.11,8t --- 0 out d10,9t end d10,,CIN,0.0,L,0,10
1,2,147,2001-09-20,CIN,CHC,8-GF,,0,2.0,2,0,0,0,2,0,1,0.0,9,27,18,6,3,5,1,1,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0.02,0.003,0.0,0.00%,1.11,8t --- 0 out d6,9t end d 6,,CIN,1.0,L,5,6
2,3,152,2001-09-26,CIN,PHI,GS-5,L(0-1),5,4.2,4,6,3,3,0,1,0,3.12,22,66,44,11,8,9,10,3,1,0,35.0,,,2,0,0,19,1,0,0,0,0,1,0.75,-0.163,0.0,0.00%,-1.89,1b start tie,5b 12- 2 out d4,,PHI,1.6666666666666663,L,0,8
3,4,156,2001-09-30,CIN,MON,7-7,,3,1.0,2,0,0,0,1,0,0,2.79,4,19,11,2,2,1,2,2,0,0,,0.0,0.0,0,1,0,4,0,0,0,0,0,0,0.89,0.04,0.0,0.00%,0.55,7t --- 0 out d2,7t 3 out d2,,CIN,2.0,W,5,4
4,5,158,2001-10-03,CIN,CHC,GS-3,,2,2.2,5,3,3,3,0,0,0,4.38,15,58,31,9,1,3,9,6,2,0,33.0,,,0,1,0,12,2,0,0,0,0,0,1.46,-0.237,0.0,0.00%,-2.27,1b start tie,3b 123 2 out tie,,CHC,3.636363636363636,L,7,13
5,6,84,2002-07-04,CIN,MIL,GS-6,,99,6.0,5,3,2,4,2,0,0,3.0,26,100,61,12,6,10,10,4,1,0,50.0,,,1,0,0,21,2,0,0,0,0,0,1.24,0.009000000000000001,1.72,0.01%,0.09,1t start tie,6t 3 out tie,,CIN,1.5,L,4,5
6,7,91,2002-07-14,CIN,HOU,GS-7,W(1-0),9,7.0,7,3,3,2,8,1,1,3.46,29,126,78,26,11,12,6,4,1,0,57.0,,,1,0,0,26,2,0,0,1,0,0,0.71,0.19399999999999998,1.04,0.17%,0.68,1b start a 1,7b 3 out a3,,HOU,1.2857142857142858,W,8,3
7,8,96,2002-07-19,CIN,NYM,GS-5,L(1-1),4,5.0,6,3,3,0,3,2,1,4.0,21,79,48,14,5,6,11,2,2,0,46.0,,,0,0,1,20,2,0,0,0,0,0,0.91,-0.11199999999999999,1.3,-0.10%,-0.42,1t start tie,5t 3 out d2,,CIN,1.2,L,2,4
8,9,99,2002-07-22,CIN,PIT,3-4,,2,1.2,3,2,2,2,3,0,0,4.58,10,39,22,10,3,1,4,3,0,0,,2.0,0.0,0,0,0,8,3,0,1,0,0,0,0.66,-0.011000000000000001,0.97,-0.01%,-0.06,3t -23 1 out d3,4t 3 out d5,,CIN,4.166666666666667,L,5,6
9,10,103,2002-07-27,CIN,NYM,GS-6,,4,6.0,2,1,1,3,5,0,0,3.86,23,116,71,20,15,9,6,2,2,0,66.0,,,1,0,0,19,0,0,0,0,1,0,1.12,0.185,1.46,0.14%,1.85,1b start tie,6b 3 out tie,,NYM,0.8333333333333334,W,2,1
