Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,61,2017-06-07,TBR,CHW,GS-7,W(1-0),99,6.1,3,1,1,2,5,0,0,1.42,23,95,62,13,16,8,8,5,1,0,66,,,1,1,0,21,1,0,0,0,0,0,.88,0.218,.68,0.10%,2.02,1t start tie,7t 1-- 1 out a2,,TBR,0.819672131147541,W,3,1,,
2,67,2017-06-13,TBR,TOR,GS-7,W(2-0),5,6.1,6,1,1,1,8,0,0,1.42,26,102,64,20,9,8,9,4,3,0,64,,,0,0,0,25,1,0,0,1,0,1,.61,0.190,.62,0.12%,2.18,1b start tie,7b 1-- 1 out a6,,TOR,1.1475409836065575,W,8,1,,
3,72,2017-06-18,TBR,DET,GS-7,W(3-0),4,7.0,6,1,1,1,9,0,0,1.37,27,110,69,11,13,5,12,5,3,0,69,,,0,0,0,26,0,0,0,1,0,0,.59,0.099,.60,0.06%,2.74,1b start a 2,7b 3 out a8,,DET,1.0,W,9,1,,
4,77,2017-06-24,TBR,BAL,GS-6,,5,6.0,5,3,3,1,7,2,2,2.10,27,108,74,15,16,6,11,3,3,0,56,,,0,0,0,23,0,0,0,0,0,1,1.07,0.036,1.36,0.03%,0.04,1t start tie,6t 3 out tie,,TBR,1.0,L,3,8,,
5,82,2017-06-30,TBR,BAL,GS-7,,5,6.2,4,3,2,0,6,1,0,2.23,24,106,69,17,10,8,10,5,1,0,62,,,0,0,0,24,2,0,0,1,0,1,1.07,-0.077,1.24,-0.05%,0.48,1b start tie,7b --- 2 out d1,,BAL,0.6451612903225806,W,6,4,,
6,87,2017-07-06,TBR,BOS,GS-6,W(4-0),5,6.0,4,1,1,4,2,0,1,2.11,25,97,57,20,8,7,11,4,3,0,58,,,0,1,0,19,0,0,0,0,1,0,1.39,0.233,2.00,0.20%,2.04,1t start tie,6t 3 out a1,,TBR,1.3333333333333333,W,4,1,,
7,91,2017-07-14,TBR,LAA,GS-7,,7,6.2,5,1,1,2,4,1,1,2.00,28,110,68,21,11,9,12,4,2,0,62,,,1,1,0,25,1,0,0,0,0,0,1.36,0.299,1.94,0.26%,2.35,1b start a 1,7b 1-- 2 out tie,,LAA,1.129032258064516,W,2,1,,
8,96,2017-07-19,TBR,OAK,GS-5,L(4-1),4,5.0,6,4,4,4,4,0,0,2.52,22,93,51,9,15,6,8,2,3,0,39,,,0,1,1,17,2,0,0,1,1,0,1.17,-0.284,1.80,-0.26%,-1.50,1b start tie,5b 3 out d2,,OAK,2.0,L,2,7,,
9,101,2017-07-25,TBR,BAL,GS-8,W(5-1),5,7.1,7,3,3,2,5,1,0,2.67,30,103,68,15,10,8,15,9,4,0,55,,,0,0,0,27,1,0,0,1,1,0,.80,0.183,1.15,0.16%,1.52,1t start tie,8t 1-- 1 out a3,,TBR,1.267605633802817,W,5,4,,
10,106,2017-07-30,TBR,NYY,GS-5,,4,4.0,3,3,3,5,8,1,0,2.93,20,92,47,11,13,1,6,4,1,0,47,,,1,0,0,15,1,0,0,0,0,0,1.04,-0.226,1.49,-0.20%,-1.82,1b start a 1,5b 12- 0 out a1,,NYY,2.0,W,5,3,,
