,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,68,2019-06-08,SEA,LAA,4-6,,99,2.2,4,3,3,1,4,0,1,10.13,13,44,28,6,9,4,3,3,0,0,,2.0,1.0,0,0,0,11,2,0,0,1,0,0,0.17,-0.045,0.02,0.00%,-1.96,4.4,11.0,4b 12- 1 out d4,6b 3 out d7,,LAA,2.2727272727272725,L,3,12
1,2,72,2019-06-13,SEA,MIN,7-GF(8),,4,1.2,3,1,1,1,2,1,0,8.31,9,25,15,2,5,3,3,1,0,0,,1.0,1.0,0,0,0,8,0,0,0,0,0,0,0.0,-0.002,0.0,0.00%,-0.88,3.35,8.0,7b 1-- 1 out d7,8b end d 7,,MIN,3.333333333333333,L,5,10
2,3,74,2019-06-15,SEA,OAK,4-6,,1,2.0,2,2,0,0,0,0,1,5.68,9,28,18,5,1,8,0,0,0,0,,2.0,0.0,0,0,0,8,0,0,0,1,0,0,0.04,0.001,0.0,0.00%,-0.56,2.7,6.0,4b 12- 1 out d8,6b 1-- 1 out d9,,OAK,1.0,L,2,11
3,4,76,2019-06-17,SEA,KCR,GS-1,,1,0.2,2,2,2,1,1,0,0,7.71,5,25,14,1,3,1,2,1,0,0,40.0,,,0,0,0,4,0,0,0,0,0,0,1.23,-0.09699999999999999,0.09,0.00%,-0.99,-2.3,-1.0,1t start tie,1t 1-3 2 out d1,,SEA,15.0,L,4,6
4,5,79,2019-06-20,SEA,BAL,GS-1,,2,0.2,0,2,2,3,0,0,0,9.39,5,23,10,4,1,1,1,0,1,0,41.0,,,1,0,0,2,0,0,0,0,0,0,1.47,-0.023,0.07,0.00%,-0.27,-4.3,-4.0,1t start tie,1t 123 2 out tie,,SEA,15.0,W,5,2
5,6,92,2019-07-13,BAL,TBR,9-GF,,22,1.0,2,3,3,1,1,2,0,11.42,6,26,16,2,3,1,3,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.01,-0.003,0.0,0.00%,-2.45,-3.55,-3.0,9t --- 0 out d6,9t end d 9,2.0,BAL,3.0,L,4,12
6,7,94,2019-07-16,BAL,WSN,9-GF,,2,1.0,3,2,2,0,0,0,1,12.1,7,27,15,6,0,3,3,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.03,-0.006,0.0,0.00%,-1.45,-4.15,-3.0,9t --- 0 out d5,9t end d 7,,BAL,3.0,L,1,8
7,8,113,2019-08-06,BAL,NYY,5-6,,20,1.1,1,1,1,2,1,1,0,11.45,7,25,15,5,2,1,3,2,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.64,-0.08800000000000001,0.0,0.00%,-0.47,1.2,4.0,5t --- 0 out d3,6t 1-- 1 out d2,,BAL,2.727272727272727,L,4,9
8,9,114,2019-08-07,BAL,NYY,6-6,,0,0.1,3,4,4,1,0,1,0,14.29,5,22,9,2,0,1,3,2,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.21,-0.047,0.0,0.00%,-3.75,-9.65,-11.0,6t --- 0 out d5,6t --- 1 out d9,,BAL,40.0,L,2,14
9,10,116,2019-08-10,BAL,HOU,6-7,,2,2.0,5,6,6,1,1,1,0,16.2,11,40,27,7,3,4,5,4,0,0,,2.0,1.0,0,0,0,10,1,0,0,1,0,0,0.0,0.0,0.0,0.00%,-4.56,-9.1,-9.0,6t 1-3 0 out d12,7t 3 out d19,,BAL,3.0,L,2,23
10,11,133,2019-08-28,BAL,WSN,8-GF(8),,17,1.0,2,0,0,0,0,0,0,15.07,5,21,16,3,2,3,2,2,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.12,0.004,0.0,0.00%,0.56,1.05,3.0,8b --- 0 out d4,8b end d 4,,WSN,2.0,L,4,8
11,12,149,2019-09-15,BAL,DET,9-GF,,17,1.0,1,0,0,0,2,0,0,14.09,4,20,12,3,1,2,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.08,0.004,0.0,0.00%,0.56,5.65,9.0,9b --- 0 out a6,9b end a 6,,DET,1.0,W,8,2
12,13,158,2019-09-24,BAL,TOR,9-GF,,8,1.0,3,2,2,0,2,0,1,14.33,7,28,15,7,4,4,0,0,0,0,,0.0,0.0,0,0,0,6,1,0,0,0,0,0,0.03,0.0,0.0,0.00%,-1.46,-0.15,3.0,9b --- 0 out a9,9b end a 7,,TOR,3.0,W,11,4
