,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,5,2017-04-08,TOR,TBR,11-GF(11),L(0-1),99,0.2,1,1,1,3,1,0,0,13.5,6,14,8,1,2,1,1,1,0,0,,0.0,0.0,0,0,0,2,1,0,2,0,0,0,4.46,-0.361,4.42,-0.22%,-1.27,11b --- 0 out tie,11b end d 1,,TBR,20.0,L,2,3,,
1,2,6,2017-04-09,TOR,TBR,7-GF(8),,0,1.1,2,2,2,2,1,0,0,13.5,8,30,18,5,2,4,1,0,0,0,,1.0,0.0,0,0,0,6,0,0,0,0,0,0,0.2,-0.015,0.19,-0.01%,-1.26,7b 1-- 2 out d3,8b end d 5,,TBR,3.636363636363636,L,2,7,,
2,3,17,2017-04-22,TOR,LAA,GS-7,L(0-2),12,6.1,8,5,4,3,4,1,0,7.56,31,97,63,17,8,15,9,5,1,0,40.0,,,1,0,0,28,2,0,1,0,0,1,0.75,-0.295,0.37,-0.09%,-3.0,1b start a 1,7b 123 1 out d4,,LAA,1.8032786885245904,L,4,5,,
3,4,22,2017-04-27,TOR,STL,GS-5,L(0-3),4,5.0,10,6,6,3,1,1,0,8.78,27,95,58,19,5,12,11,7,0,0,21.0,,,2,0,0,23,2,0,0,0,1,0,0.55,-0.27899999999999997,0.24,-0.07%,-3.47,1b start tie,5b 3 out d2,2.0,STL,2.6,L,4,6,,
4,5,42,2017-05-18,SEA,CHW,6-7,,20,2.0,4,2,2,0,2,1,0,8.8,10,44,26,7,4,4,4,2,1,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,0,0.73,-0.022000000000000002,0.46,-0.01%,-1.0,6t --- 0 out a4,7t 3 out a2,,SEA,2.0,W,5,4,,
5,6,45,2017-05-21,SEA,CHW,8-GF,,2,1.1,0,0,0,0,1,0,0,8.1,4,13,9,4,2,1,2,1,0,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.73,8t 1-- 2 out d7,9t end d 7,,SEA,0.0,L,1,8,,
6,7,50,2017-05-27,SEA,BOS,6-GF(8),,5,2.2,2,1,1,0,3,0,0,7.45,10,35,27,5,4,3,4,3,1,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0.04,0.005,0.02,0.00%,0.41,6b --- 1 out d5,8b end d 6,,BOS,0.9090909090909092,L,0,6,,
7,8,53,2017-05-30,SEA,COL,6-8,,2,2.2,3,1,1,0,1,0,0,6.95,10,27,20,5,4,5,4,1,1,0,,0.0,0.0,0,0,0,10,0,1,0,1,0,0,0.53,0.071,0.25,0.02%,0.54,6b --- 0 out a4,8b 1-- 2 out a4,,COL,1.3636363636363635,W,10,4,,
8,9,55,2017-06-01,SEA,COL,4-8,,1,5.0,3,1,1,3,9,0,0,6.0,20,86,52,21,9,3,5,4,0,0,,0.0,0.0,1,0,0,17,0,0,0,0,0,0,0.28,0.02,0.15,0.01%,1.51,4t --- 0 out d4,8t 3 out d3,,SEA,1.2,L,3,6,,
9,10,66,2017-06-13,SEA,MIN,3-7,,11,3.2,11,6,6,0,0,2,0,7.04,20,63,37,8,0,8,12,6,2,0,,1.0,1.0,0,0,0,20,1,0,0,1,0,0,0.09,-0.064,0.06,-0.03%,-4.08,3b 1-- 2 out d5,7b -23 1 out d7,,MIN,3.4375,L,7,20,,
