,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,136,2017-09-02,BAL,TOR,7-8,,99,1.0,3,4,4,0,0,1,1,36.0,7,23,13,4,0,3,3,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.73,-0.14800000000000002,0.81,-0.10%,-2.88,7t --- 0 out d2,8t 1-- 0 out d5,,BAL,3.0,L,2,7,,
1,2,138,2017-09-04,BAL,NYY,6-7,,1,1.1,3,0,0,1,1,0,0,15.43,7,21,14,4,1,3,2,1,0,0,,2,1,0,0,0,6,1,0,1,1,0,0,0.38,-0.031,0.49,-0.02%,-0.04,6t 12- 2 out d3,7t 3 out d4,,BAL,3.636363636363636,L,4,7,,
2,3,140,2017-09-07,BAL,NYY,6-7,,2,1.1,2,1,1,0,1,1,0,12.27,6,29,18,7,2,1,4,2,1,0,,1,0,0,0,0,6,0,0,0,0,0,0,0.03,-0.002,0.03,0.00%,-0.16,6t -2- 2 out d8,7t 3 out d8,,BAL,1.818181818181818,L,1,9,,
3,4,147,2017-09-14,BAL,NYY,5-6,,6,1.0,4,4,4,2,0,2,0,17.36,8,33,18,7,1,3,3,1,0,0,,0,0,0,0,0,6,1,0,0,1,0,0,0.03,-0.006,0.01,0.00%,-3.85,5b --- 0 out d8,6b 1-- 0 out d11,,NYY,6.0,L,5,13,,
4,5,149,2017-09-16,BAL,NYY,8-GF(8),,1,1.0,0,0,0,0,1,0,0,14.29,3,14,10,2,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.55,8b --- 0 out d9,8b end d 9,,NYY,0.0,L,3,9,,
5,6,17,2018-04-17,PIT,COL,9-GF,,99,1.0,1,0,0,0,2,0,0,0.0,4,19,12,3,4,0,2,1,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,0.29,0.015,0.36,0.01%,0.46,9t --- 0 out d2,9t end d 2,,PIT,1.0,L,0,2,5.65,9.0
6,7,19,2018-04-19,PIT,PHI,6-GF(8),,1,2.2,2,0,0,0,6,0,0,0.0,9,40,28,6,12,2,1,1,0,0,,2,0,0,0,0,9,0,0,0,1,0,0,0.01,0.003,0.02,0.00%,1.89,6b 12- 1 out d7,8b end d 7,,PHI,0.9090909090909092,L,0,7,16.8,26.0
7,8,22,2018-04-22,PIT,PHI,11-GF(11),L(0-1),2,0.1,2,1,1,0,0,0,0,2.25,3,9,7,2,1,1,2,0,0,0,,0,0,0,0,0,3,0,1,0,0,0,0,2.93,-0.364,3.31,-0.25%,-1.03,11b --- 0 out tie,11b end d 1,,PHI,20.0,L,2,3,-2.45,-2.0
8,9,23,2018-04-25,PIT,DET,5-5,,2,1.0,1,0,0,0,2,0,0,1.8,4,15,11,2,3,0,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.94,0.036000000000000004,0.96,0.02%,0.46,5t --- 0 out d2,5t 3 out d2,1.0,PIT,1.0,L,10,13,5.65,9.0
9,10,26,2018-04-27,PIT,STL,9-9,,1,1.0,0,0,0,0,2,0,0,1.5,3,13,8,3,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006999999999999999,0.11,0.01%,0.46,9t --- 0 out d3,9t 3 out d3,,PIT,0.0,W,6,5,6.25,9.0
10,11,29,2018-04-30,PIT,WSN,7-7,,2,1.0,1,0,0,1,1,0,0,1.29,5,13,9,2,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,1,0,0,0,0.98,0.044000000000000004,1.15,0.03%,0.51,7b --- 0 out d1,7b 3 out d1,,WSN,2.0,L,2,3,3.05,6.0
11,12,30,2018-05-01,PIT,WSN,6-GF(8),,0,2.1,2,0,0,0,2,0,0,0.96,9,33,24,6,4,4,3,2,1,0,,1,1,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.26,6b 1-- 2 out d11,8b end d10,,WSN,0.9523809523809524,L,4,12,8.05,13.0
12,13,35,2018-05-06,PIT,MIL,8-GF,,4,2.0,1,0,0,0,6,0,0,0.79,7,28,21,8,8,1,0,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.99,8b --- 0 out a9,9b end a 9,,MIL,0.5,W,9,0,15.9,24.0
13,14,37,2018-05-09,PIT,CHW,8-8,W(1-1),2,1.0,2,1,1,1,1,0,0,1.46,6,20,13,3,3,0,4,2,0,0,,0,0,0,0,0,5,2,0,1,0,0,0,0.25,-0.027000000000000003,0.28,-0.02%,-0.5,8b --- 0 out d2,8b 3 out d3,,CHW,3.0,W,6,5,4.45,15.0
14,15,38,2018-05-11,PIT,SFG,9-GF,,1,1.0,1,0,0,0,1,0,0,1.35,3,11,8,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.00%,0.46,9t --- 0 out a9,9t end a 9,,PIT,1.0,W,11,2,3.65,6.0
15,16,40,2018-05-13,PIT,SFG,6-7,,1,1.1,3,1,1,0,2,1,0,1.84,7,27,20,5,3,1,4,2,0,0,,2,2,0,0,0,7,0,0,0,0,0,0,0.28,-0.147,0.35,-0.11%,-1.96,6t -23 2 out d2,7t 3 out d5,,PIT,2.727272727272727,L,0,5,3.2,7.0
16,17,41,2018-05-15,PIT,CHW,9-GF,,1,1.0,0,0,0,0,2,0,0,1.72,3,16,11,2,3,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.02,0.00%,0.46,9t --- 0 out a7,9t end a 7,,PIT,0.0,W,7,0,6.25,9.0
17,18,44,2018-05-18,PIT,SDP,9-GF,,2,1.0,0,0,0,0,2,0,0,1.62,3,13,10,2,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.46,0.034,0.58,0.03%,0.46,9t --- 0 out d1,9t end d 1,,PIT,0.0,L,2,3,6.25,9.0
18,19,46,2018-05-20,PIT,SDP,9-GF,,1,1.0,1,0,0,0,1,0,0,1.53,4,17,11,2,2,3,0,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.22,0.011000000000000001,0.27,0.01%,0.84,9t 1-- 0 out d3,9t end d 3,,PIT,1.0,L,5,8,3.65,6.0
19,20,49,2018-05-24,PIT,CIN,6-6,,3,0.2,0,0,0,1,0,0,0,1.47,3,13,8,4,0,0,2,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,0.71,0.027999999999999997,0.84,0.02%,0.9,6b 12- 1 out d3,6b 3 out d3,,CIN,5.0,L,4,5,0.9,2.0
20,21,51,2018-05-26,PIT,STL,5-5,,1,1.0,1,0,0,0,1,0,0,1.4,4,22,14,3,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.63,0.024,0.88,0.02%,0.46,5t --- 0 out d3,5t 3 out d3,,PIT,1.0,L,1,4,3.65,6.0
21,22,53,2018-05-28,PIT,CHC,9-GF,,1,1.0,4,2,2,0,1,0,0,2.21,7,29,19,5,1,2,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.02,-0.004,0.03,0.00%,-1.54,9t --- 0 out d5,9t end d 7,,PIT,4.0,L,0,7,-2.15,0.0
22,23,54,2018-05-29,PIT,CHC,7-7,,0,0.1,0,0,0,0,0,0,0,2.18,1,3,3,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.54,0.015,0.61,0.01%,0.22,7t 1-- 2 out d2,7t 3 out d2,,PIT,0.0,L,6,8,0.75,1.0
23,24,58,2018-06-02,PIT,STL,9-GF,L(1-2),3,0.0,1,1,1,0,0,1,0,2.61,1,3,2,0,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.23,-0.369,2.52,-0.25%,-1.0,9b --- 0 out tie,9b end d 1,,STL,inf,L,2,3,-2.6,-3.0
24,25,59,2018-06-03,PIT,STL,8-GF(8),,0,0.1,0,0,0,0,0,0,0,2.57,1,4,4,1,0,0,1,0,1,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.04,0.001,0.04,0.00%,0.48,8b 1-3 2 out d5,8b end d 5,,STL,0.0,L,0,5,0.75,1.0
25,26,60,2018-06-05,PIT,LAD,8-8,,1,1.0,0,0,0,0,1,0,0,2.45,3,13,8,1,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.04,0.00%,0.46,8t --- 0 out d5,8t 3 out d5,,PIT,0.0,L,0,5,4.25,6.0
26,27,61,2018-06-06,PIT,LAD,6-6,H(1),0,0.2,0,0,0,0,0,0,0,2.38,1,9,6,2,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.96,0.083,1.56,0.04%,0.49,6t 1-- 1 out a1,6t 3 out a1,,PIT,0.0,W,11,9,1.5,2.0
27,28,74,2018-06-21,PIT,ARI,6-7,,14,2.0,1,0,0,0,0,0,0,2.19,7,25,16,3,1,4,3,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.06,0.006999999999999999,0.04,0.00%,0.93,6t --- 0 out d7,7t 3 out d5,,PIT,0.5,L,3,9,3.9,6.0
28,29,76,2018-06-23,PIT,ARI,5-7,,1,3.0,1,1,1,0,5,1,0,2.28,10,42,34,10,6,0,5,1,1,0,,0,0,0,0,0,10,0,0,0,0,0,0,0.09,0.006999999999999999,0.05,0.00%,0.39,5t --- 0 out d5,7t 3 out d6,,PIT,0.3333333333333333,L,2,7,14.15,21.0
29,30,79,2018-06-26,PIT,NYM,5-6,,2,2.0,1,0,0,0,2,0,1,2.12,8,33,21,4,4,0,5,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.5,0.135,0.78,0.04%,0.89,5b --- 0 out tie,6b 3 out tie,,NYM,0.5,L,3,4,7.3,12.0
30,31,82,2018-06-30,PIT,SDP,5-6,,3,1.1,1,0,0,0,2,0,0,2.03,5,19,14,4,4,2,1,0,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,0.24,0.022000000000000002,0.14,0.01%,0.75,5b -2- 2 out d4,6b 3 out d3,,SDP,0.9090909090909092,L,3,4,6.4,10.0
31,32,83,2018-07-01,PIT,SDP,6-6,H(2),0,0.1,2,1,1,1,0,0,0,2.3,4,17,10,3,1,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.0,-0.161,1.0,-0.05%,-1.41,6b --- 0 out a3,6b 12- 1 out a2,,SDP,30.0,W,7,5,-3.05,-2.0
