,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,78,2009-06-29,SLN,SFG,7-GF,,99,3.0,5,6,2,1,2,1,1,6.0,16,50,31,5,5,5,7,3,2,0,,0.0,0.0,0,0,0,12,2,0,0,1,1,1,0.11,-0.053,0.17,-0.05%,-4.54,7t --- 0 out d4,9t end d10,,STL,2.0,L,0,10
1,2,110,2009-08-08,OAK,KCR,GS-5,L(0-1),39,4.0,8,8,8,3,5,2,0,12.86,22,95,54,15,10,5,9,1,0,0,16.0,,,1,1,0,17,2,0,0,0,2,0,1.03,-0.496,0.0,0.00%,-5.25,1b start tie,5b 1-3 0 out d3,,KCR,2.75,L,6,12
2,3,135,2009-09-04,OAK,SEA,GS-7,L(0-2),26,7.0,6,4,4,3,1,0,1,9.0,31,100,64,20,6,16,10,5,1,0,47.0,,,0,0,0,27,1,0,0,0,0,0,0.67,-0.132,0.0,0.00%,-0.28,1t start tie,7t 3 out d3,,OAK,1.2857142857142858,L,3,6
3,4,140,2009-09-11,OAK,MIN,GS-6,W(1-2),6,6.0,5,1,1,2,0,1,0,6.75,24,92,55,19,6,13,9,1,1,0,56.0,,,0,0,0,22,1,0,0,1,0,0,0.47,0.071,0.0,0.00%,2.19,1b start tie,6b 3 out a11,,MIN,1.1666666666666667,W,12,5
4,5,146,2009-09-17,OAK,CLE,GS-5,W(2-2),5,5.0,4,2,2,3,4,0,0,6.12,22,91,54,21,10,11,4,3,0,0,52.0,,,0,0,0,19,0,1,0,0,0,0,0.91,0.135,0.0,0.00%,0.66,1t start tie,5t 3 out a3,,OAK,1.4,W,5,2
5,6,152,2009-09-23,OAK,TEX,GS-5,L(2-3),5,4.2,6,7,3,1,1,1,0,6.07,22,88,58,16,5,10,10,5,1,0,32.0,,,4,1,0,20,1,0,0,0,1,2,1.0,-0.43,0.0,0.00%,-3.59,1t start tie,5t 1-- 2 out d1,,OAK,1.6666666666666663,L,8,9
6,7,158,2009-09-30,OAK,SEA,GS-2,L(2-4),6,1.0,8,6,6,0,0,1,1,7.63,12,55,37,6,3,5,6,3,1,0,13.0,,,0,0,0,11,2,1,0,0,0,0,0.82,-0.376,0.0,0.00%,-6.12,1b start tie,2b -2- 0 out d6,,SEA,8.0,L,0,7
7,8,82,2010-07-03,OAK,CLE,GS-6,,99,6.0,6,4,3,2,7,1,0,4.5,26,95,62,16,9,6,11,4,1,0,51.0,,,0,0,0,24,0,0,0,0,0,0,0.88,-0.215,0.55,-0.08%,-1.2,1b start tie,6b 3 out d1,,CLE,1.3333333333333333,L,4,5
8,9,16,2011-04-18,COL,SFG,4-GF,,99,6.0,2,0,0,2,1,0,0,0.0,21,70,41,10,1,12,6,2,3,0,,0.0,0.0,0,0,0,19,0,0,0,1,0,0,0.03,0.011000000000000001,0.04,0.01%,3.27,4t --- 0 out d8,9t end d 7,,COL,0.6666666666666666,L,1,8
9,10,21,2011-04-24,COL,FLA,6-7,,5,2.0,0,0,0,0,2,0,0,0.0,6,30,19,5,1,3,1,0,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.31,0.047,0.41,0.04%,0.92,6b --- 0 out d2,7b 3 out d2,,FLA,0.0,L,3,6
