Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,2,2002-04-03,MIL,HOU,8-GF(8),,99,1.0,0,0,0,0,2,0,0,0.00,3,10,8,2,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,8b --- 0 out d13,8b end d13,,HOU,0.0,L,2,15
2,5,2002-04-06,MIL,ARI,7-7,,2,1.0,3,3,3,1,1,0,0,13.50,7,24,15,5,3,1,4,3,0,0,,0,0,0,0,0,5,2,0,0,0,1,0,.30,-0.142,.28,-0.08%,-2.52,7t --- 0 out d2,7t 3 out d5,,MIL,4.0,L,3,6
3,6,2002-04-07,MIL,ARI,8-8,,0,1.0,1,0,0,0,2,0,0,9.00,4,17,9,3,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.00,0.050,.89,0.03%,0.49,8t --- 0 out d1,8t 3 out d1,,MIL,1.0,L,0,2
4,7,2002-04-09,MIL,STL,7-7,BS(1),1,0.2,0,1,1,4,0,0,0,9.82,6,28,10,4,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.94,-0.261,2.70,-0.14%,-1.27,7b --- 0 out a1,7b 123 2 out tie,,STL,20.0,L,5,6
5,8,2002-04-10,MIL,STL,8-8,H(1),0,0.1,0,0,0,0,0,0,0,9.00,1,3,3,1,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.23,0.032,1.05,0.02%,0.10,8b --- 2 out a1,8b 3 out a1,,STL,0.0,L,5,6
6,10,2002-04-12,MIL,SFG,7-7,,1,0.1,0,0,0,0,0,0,0,8.31,1,6,3,1,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.11,0.003,.07,0.00%,0.22,7b 1-- 2 out d4,7b 3 out d4,,SFG,0.0,L,1,5
7,11,2002-04-13,MIL,SFG,8-8,,0,0.0,0,0,0,0,0,0,1,8.31,1,5,3,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,.50,-0.019,.31,-0.01%,-0.38,8b --- 0 out d1,8b 1-- 0 out d1,,SFG,,L,2,3
8,13,2002-04-15,MIL,PIT,9-9,,1,0.1,0,0,0,0,0,0,0,7.71,1,2,2,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.03,0.001,.02,0.00%,0.29,9t 1-- 1 out d5,9t 1-- 2 out d5,,MIL,0.0,L,1,6
9,14,2002-04-16,MIL,PIT,8-8,,0,0.1,0,0,0,0,0,0,0,7.20,1,12,9,2,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.59,0.013,.98,0.01%,0.30,8t 12- 0 out d1,8t 1-3 1 out d1,,MIL,0.0,L,1,5
10,15,2002-04-17,MIL,PIT,8-9,,0,1.0,1,0,0,1,0,0,0,6.00,4,16,7,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.84,0.027,.46,0.01%,0.11,8t --- 0 out d1,9t 1-- 0 out d1,,MIL,2.0,L,2,3
11,16,2002-04-18,MIL,STL,8-8,H(2),0,1.0,0,0,0,1,0,0,0,5.14,4,20,10,2,1,0,3,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.11,0.072,.55,0.02%,0.49,8t --- 0 out a2,8t 3 out a2,,MIL,1.0,W,7,5
12,20,2002-04-23,MIL,MON,7-8,,4,1.0,0,0,0,2,1,0,0,4.50,5,30,13,4,1,1,1,0,0,0,,1,0,2,0,0,3,0,0,1,0,0,0,.79,0.017,.51,0.01%,0.14,7b 1-- 2 out d1,8b -23 2 out d1,,MON,2.0,L,4,5
13,21,2002-04-24,MIL,MON,8-8,,0,0.0,0,0,0,1,0,0,0,4.50,1,5,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.81,-0.064,1.13,-0.02%,-0.39,8b --- 0 out tie,8b 1-- 0 out tie,,MON,inf,L,4,5
14,25,2002-04-28,MIL,NYM,8-8,,3,0.1,1,2,2,0,1,1,1,6.48,3,17,11,3,1,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.24,-0.045,.09,-0.01%,-1.78,8b --- 0 out d2,8b --- 1 out d4,,NYM,10.0,L,6,9
15,29,2002-05-03,MIL,FLA,9-GF,,4,1.0,2,2,2,0,1,1,0,7.71,5,21,13,3,3,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.18,-0.054,.06,-0.01%,-1.52,9t --- 0 out d2,9t end d 4,,MIL,2.0,L,4,8
16,31,2002-05-05,MIL,FLA,7-7,,1,0.1,0,0,0,0,0,0,0,7.45,1,2,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.27,0.030,.39,0.01%,0.29,7t 1-- 1 out d1,7t 1-- 2 out d1,,MIL,0.0,L,4,7
17,32,2002-05-06,MIL,CIN,4-6,,0,1.2,0,2,2,2,0,0,0,7.94,6,17,6,1,1,3,1,0,0,0,,2,0,0,0,0,4,0,0,0,1,0,0,.89,0.030,.30,0.01%,0.44,4b 12- 1 out d2,6b 12- 0 out d1,,CIN,1.6666666666666667,L,5,8
18,34,2002-05-08,MIL,CIN,6-6,,1,0.1,1,2,1,2,0,0,0,8.49,5,18,6,0,1,1,2,2,0,0,,1,1,0,0,0,3,1,0,2,0,0,0,1.17,-0.209,.28,-0.03%,-2.97,6b 1-- 1 out d1,6b 1-3 2 out d4,,CIN,30.0,L,5,14
19,36,2002-05-10,MIL,CHC,6-6,,1,0.2,0,0,0,2,0,0,0,8.03,4,18,7,3,1,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.33,0.010,.29,0.00%,0.06,6b --- 0 out tie,6b 12- 2 out tie,,CHC,10.0,W,6,4
20,38,2002-05-13,MIL,CIN,5-5,,2,0.2,1,0,0,1,1,0,0,7.62,4,17,9,4,2,1,1,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,.69,0.017,.26,0.00%,0.51,5t 1-- 1 out d4,5t 3 out d4,,MIL,10.0,L,0,5
21,40,2002-05-15,MIL,CIN,6-6,,1,0.2,1,2,2,1,0,0,0,8.56,4,11,5,0,0,0,3,1,0,0,,0,0,0,0,0,2,0,1,1,0,1,0,.91,-0.071,.21,-0.01%,-0.74,6t --- 0 out d2,6t 1-- 2 out d3,,MIL,10.0,L,4,7
