Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,140,2013-09-06,MIL,CHC,6-7,,99,2.0,0,0,0,0,0,0,0,0.00,6,19,12,4,0,2,4,4,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.04,0.007,.00,0.00%,0.90,6b --- 0 out d5,7b 3 out d5,,CHC,0.0,L,5,8,,
2,147,2013-09-14,MIL,CIN,7-7,,7,1.0,0,0,0,0,2,0,0,0.00,3,11,8,2,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.23,0.017,.00,0.00%,0.46,7t --- 0 out d3,7t 3 out d3,,MIL,0.0,L,3,7,,
3,151,2013-09-18,MIL,CHC,7-8,,3,2.0,1,0,0,2,2,0,0,0.00,9,42,25,8,4,2,3,2,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.09,0.006,.00,0.00%,0.91,7t --- 0 out a7,8t 3 out a7,,MIL,1.5,W,7,0,,
4,161,2013-09-28,MIL,NYM,GS-5,,9,5.0,1,1,1,3,4,0,0,0.90,19,72,39,11,9,6,6,3,0,0,62,,,2,0,0,15,0,0,0,0,1,0,1.16,0.106,.00,0.00%,1.08,1b start tie,5b 3 out tie,,NYM,0.8,W,4,2,,
5,51,2014-05-25,MIL,MIA,GS-6,W(1-0),99,5.2,5,0,0,3,6,0,0,0.00,25,107,64,25,13,7,9,2,4,0,62,,,0,0,0,22,0,0,0,0,0,0,.56,0.114,.75,0.09%,2.25,1b start a 3,6b 12- 2 out a6,,MIA,1.5384615384615383,W,7,1,,
6,95,2014-07-12,MIL,STL,GS-5,L(1-1),47,4.1,8,8,6,2,5,1,1,5.40,24,98,62,13,10,7,9,4,2,0,22,,,0,0,0,21,2,0,0,0,0,1,.63,-0.370,1.28,-0.45%,-4.59,1t start tie,5t 12- 1 out d6,,MIL,2.439024390243903,L,2,10,,
7,101,2014-07-22,MIL,CIN,GS-7,,9,6.0,4,3,3,1,5,0,3,5.06,26,88,57,17,10,12,5,3,0,0,56,,,1,0,0,21,1,0,0,0,0,0,1.45,-0.210,2.83,-0.25%,-1.09,1t start tie,7t 123 0 out a1,,MIL,0.8333333333333334,W,4,3,,
8,106,2014-07-27,MIL,NYM,GS-7,L(1-2),4,7.0,5,2,2,2,6,1,1,4.30,28,100,62,19,5,11,8,5,1,0,63,,,0,0,0,25,4,0,0,3,0,2,1.15,0.037,1.90,0.04%,1.19,1t start tie,7t 3 out d2,,MIL,1.0,L,0,2,,
9,113,2014-08-05,MIL,SFG,GS-7,W(2-2),8,7.0,6,3,3,1,5,1,0,4.20,29,88,57,10,14,14,9,3,0,0,57,,,0,0,0,28,1,0,0,0,0,1,1.05,0.036,1.99,0.04%,0.19,1t start tie,7t 3 out tie,,MIL,1.0,W,4,3,,
10,118,2014-08-10,MIL,LAD,GS-6,L(2-3),4,6.0,8,2,2,1,3,0,1,4.00,27,81,53,13,4,13,9,7,0,0,50,,,0,0,0,24,1,0,0,1,1,0,1.45,0.036,2.64,0.04%,0.73,1t start tie,6t 3 out d1,,MIL,1.5,L,1,5,,
11,123,2014-08-15,MIL,LAD,GS-6,,4,6.0,6,2,2,1,4,0,1,3.86,25,83,54,15,7,11,8,3,0,0,55,,,4,0,0,23,0,0,0,1,0,0,.90,-0.011,1.60,-0.01%,0.55,1b start tie,6b 3 out d2,,LAD,1.1666666666666667,W,6,3,,
12,127,2014-08-20,MIL,TOR,GS-6,L(2-4),4,5.2,9,4,4,2,4,0,0,4.15,27,103,74,20,6,8,13,5,2,0,37,,,0,0,0,25,5,0,0,1,0,0,1.27,-0.147,1.69,-0.12%,-0.57,1t start tie,6t -2- 2 out tie,,MIL,2.1153846153846154,L,5,9,,
13,132,2014-08-26,MIL,SDP,GS-5,L(2-5),5,5.0,5,4,2,2,7,1,0,4.10,23,93,58,18,9,3,11,3,2,0,50,,,1,0,0,21,1,0,0,0,0,0,.58,-0.228,.87,-0.20%,-1.97,1b start tie,5b 3 out d3,,SDP,1.4,L,1,4,,
14,137,2014-09-01,MIL,CHC,GS-6,L(2-6),5,6.0,9,3,3,1,4,1,1,4.14,26,86,59,10,11,9,11,7,1,0,45,,,0,0,0,24,4,0,0,3,0,0,.70,-0.113,1.62,-0.16%,-0.30,1b start tie,6b 3 out d3,,CHC,1.6666666666666667,L,2,4,,
15,143,2014-09-07,MIL,STL,GS-5,L(2-7),5,5.0,5,4,4,2,3,0,0,4.38,21,90,55,11,8,7,9,5,1,0,42,,,0,0,0,18,0,1,0,0,1,0,.87,-0.212,2.29,-0.33%,-1.72,1t start tie,5t 3 out d4,,MIL,1.4,L,1,9,,
16,149,2014-09-13,MIL,CIN,8-8,,5,1.0,3,1,1,0,1,0,0,4.45,6,16,13,3,2,0,5,3,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.23,-0.025,.35,-0.02%,-0.55,8t --- 0 out d3,8t 3 out d4,,MIL,3.0,L,1,5,,
17,153,2014-09-18,MIL,STL,13-GF(13),L(2-8),4,0.1,3,1,1,0,0,0,0,4.57,4,12,6,1,0,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,3.16,-0.375,3.86,-0.28%,-1.41,13b --- 0 out tie,13b end d 1,,STL,30.0,L,2,3,,
18,160,2014-09-26,MIL,CHC,GS-5,L(2-9),7,4.1,6,5,5,1,4,1,0,4.93,20,64,40,12,6,8,7,2,2,0,34,,,1,0,0,19,2,0,0,0,0,0,1.00,-0.298,.00,0.00%,-2.37,1t start tie,5t -2- 1 out d2,,MIL,1.707317073170732,L,4,6,,
19,5,2015-04-11,MIL,PIT,GS-7,W(1-0),99,7.0,2,0,0,2,9,0,1,0.00,23,88,56,16,15,8,3,0,1,0,80,,,0,1,0,20,0,0,0,2,0,0,.59,0.234,.48,0.12%,3.25,1t start tie,7t 3 out a5,,MIL,0.5714285714285714,W,6,0,,
20,10,2015-04-17,MIL,PIT,GS-5,L(1-1),5,5.0,5,3,2,0,3,0,1,1.50,19,73,49,13,9,10,5,5,0,0,50,,,2,1,0,18,1,0,0,0,0,0,1.29,-0.159,.97,-0.07%,-0.70,1b start tie,5b 3 out d2,,PIT,1.0,L,3,6,,
21,15,2015-04-22,MIL,CIN,GS-8,,4,8.0,3,1,1,2,5,0,0,1.35,26,94,59,14,10,8,11,3,3,0,75,,,1,0,0,24,0,0,0,3,0,0,1.03,0.423,.50,0.12%,2.71,1t start tie,8t 3 out tie,,MIL,0.625,L,1,2,,
22,20,2015-04-27,MIL,CIN,GS-3,L(1-2),4,2.1,6,7,7,5,1,1,0,4.03,17,71,38,14,4,6,5,2,0,0,13,,,1,0,0,12,0,0,1,1,0,0,.75,-0.381,.27,-0.08%,-5.76,1b start tie,3b 1-3 1 out d5,,CIN,5.238095238095238,L,6,9,,
23,25,2015-05-03,MIL,CHC,GS-7,,5,6.2,6,3,2,2,6,0,0,3.72,29,104,72,17,14,8,13,4,3,0,56,,,1,0,0,26,1,1,0,1,1,2,1.29,-0.024,.42,-0.01%,-0.03,1b start tie,7b 1-- 2 out tie,,CHC,1.2903225806451613,W,5,3,,
24,30,2015-05-08,MIL,CHC,GS-7,L(1-3),4,7.0,5,4,4,1,11,3,0,4.00,27,98,70,17,17,6,9,3,1,0,61,,,0,0,0,26,1,0,0,0,0,0,.65,-0.185,.21,-0.04%,-0.75,1t start tie,7t 3 out d2,,MIL,0.8571428571428571,L,6,7,,
25,35,2015-05-13,MIL,CHW,GS-7,L(1-4),4,6.2,8,4,4,2,3,2,0,4.22,29,105,77,18,9,13,11,6,1,0,43,,,0,0,0,25,1,0,0,1,1,0,.55,-0.167,.16,-0.03%,-1.17,1t start tie,7t 12- 2 out d4,,MIL,1.6129032258064515,L,2,4,,
26,40,2015-05-19,MIL,DET,GS-8,W(2-4),5,8.0,3,1,1,4,5,0,1,3.73,32,108,67,23,11,15,7,2,1,0,73,,,1,0,0,27,0,0,0,1,0,1,.56,0.075,.17,0.01%,2.86,1b start tie,8b 3 out a6,,DET,0.875,W,8,1,,
27,45,2015-05-24,MIL,ATL,GS-6,L(2-5),4,5.2,5,2,2,5,4,0,0,3.67,25,108,60,17,12,7,9,6,1,0,50,,,0,1,0,20,1,0,1,1,0,0,1.41,-0.016,.43,0.00%,0.29,1b start tie,6b 12- 2 out d2,,ATL,1.923076923076923,L,1,2,,
28,49,2015-05-29,MIL,ARI,GS-6,,4,6.0,7,4,4,0,8,2,2,3.90,27,103,71,19,14,6,11,9,0,0,50,,,1,0,0,25,3,0,0,0,0,0,1.30,-0.168,.14,-0.01%,-1.22,1t start tie,6t 3 out tie,,MIL,1.1666666666666667,L,5,7,,
29,54,2015-06-03,MIL,STL,GS-5,L(2-6),4,5.0,7,7,6,2,5,0,0,4.41,25,84,56,10,11,10,8,5,0,0,30,,,0,0,0,21,1,0,0,0,2,1,.58,-0.373,.06,-0.02%,-4.66,1b start tie,5b 3 out d6,,STL,1.8,L,4,7,,
30,58,2015-06-08,MIL,PIT,GS-6,W(3-6),4,6.0,4,0,0,3,7,0,0,4.05,24,97,61,14,9,8,6,3,1,0,68,,,0,0,0,21,1,0,1,1,0,0,1.59,0.364,.13,0.02%,2.76,1b start tie,6b 3 out a1,,PIT,1.1666666666666667,W,2,0,,
31,63,2015-06-13,MIL,WSN,GS-6,L(3-7),4,5.0,10,7,7,2,3,2,2,4.60,29,89,54,14,6,11,11,9,0,0,20,,,1,0,0,25,1,0,0,0,0,0,.87,-0.431,.12,-0.04%,-4.65,1t start tie,6t 12- 0 out d4,,MIL,2.4,L,2,7,,
32,68,2015-06-18,MIL,KCR,GS-5,L(3-8),4,5.0,11,3,3,2,0,0,0,4.64,24,88,49,16,3,8,14,9,2,0,31,,,2,1,0,21,2,0,0,1,1,0,.73,-0.102,.03,0.00%,-0.47,1b start tie,5b 3 out d1,,KCR,2.6,L,2,3,,
33,73,2015-06-24,MIL,NYM,GS-8,W(4-8),5,8.0,2,1,1,1,5,1,0,4.34,26,102,70,21,8,11,9,7,1,0,78,,,0,0,0,25,0,0,0,1,0,0,.77,0.305,.02,0.01%,2.71,1t start tie,8t 3 out a3,,MIL,0.375,W,4,1,,
34,78,2015-06-29,MIL,PHI,GS-5,W(5-8),4,5.0,6,4,4,2,3,0,0,4.48,22,77,52,9,9,10,7,7,0,0,40,,,1,0,0,20,3,0,0,0,0,0,.85,-0.222,.02,0.00%,-1.75,1b start a 1,5b 3 out d1,,PHI,1.6,W,7,4,,
35,83,2015-07-04,MIL,CIN,GS-6,W(6-8),4,5.2,8,3,3,1,5,2,0,4.50,26,91,60,16,6,9,11,6,2,0,45,,,0,0,0,25,2,0,0,0,0,0,.81,0.039,.06,0.00%,-0.63,1b start tie,6b 12- 2 out a4,,CIN,1.7307692307692306,W,7,3,,
36,88,2015-07-10,MIL,LAD,GS-7,L(6-9),5,7.0,5,3,0,2,6,0,1,4.21,29,94,62,17,12,11,9,4,1,0,65,,,2,0,0,26,1,0,0,1,0,1,1.40,-0.239,.10,-0.01%,0.09,1b start tie,7b 3 out d1,,LAD,1.0,L,2,3,,
37,92,2015-07-18,MIL,PIT,GS-7,W(7-9),7,6.1,6,4,3,3,8,0,1,4.21,29,98,65,21,14,8,9,5,2,0,52,,,0,0,0,25,1,0,0,0,0,1,.97,-0.025,.06,0.00%,-0.40,1t start tie,7t -2- 1 out a4,,MIL,1.4754098360655739,W,8,5,,
38,97,2015-07-24,MIL,ARI,GS-7,W(8-9),5,7.0,5,0,0,3,5,0,0,3.97,27,103,66,20,7,11,8,4,0,0,69,,,2,0,0,24,1,0,1,2,0,0,1.29,0.471,.09,0.02%,3.41,1b start tie,7b 3 out a1,,ARI,1.1428571428571428,W,2,1,,
39,103,2015-07-30,MIL,CHC,GS-7,,5,7.0,2,0,0,3,8,0,0,3.76,26,104,67,22,11,8,7,5,0,0,78,,,0,0,0,22,1,0,0,0,0,0,1.12,0.389,.03,0.01%,3.25,1t start tie,7t 3 out a2,,MIL,0.7142857142857143,L,2,5,,
