,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,104,2013-07-30,,CLE,GS-7,,99,7.0,6,3,3,3,6,0,0,3.86,29,99,61,25,6,9,11,5,0,0,56.0,,,0,0,0,26,1,0,0,0,0,0,1.43,0.046,0.0,0.00%,0.22,1b start a 2,7b 3 out a1,,CLE,1.2857142857142858,L,4,7
1,2,109,2013-08-04,,DET,GS-7,,4,6.0,4,2,2,3,3,0,0,3.46,25,84,48,14,7,9,10,4,2,0,56.0,,,0,0,0,22,1,0,0,0,0,0,1.31,-0.063,0.0,0.00%,0.53,1b start tie,7b -23 0 out tie,,DET,1.1666666666666667,L,2,3
2,3,115,2013-08-10,,MIN,GS-6,,5,5.1,7,4,4,5,5,2,1,4.42,28,112,63,21,9,11,6,2,1,0,38.0,,,0,0,0,21,3,0,0,1,0,0,0.99,-0.233,0.0,0.00%,-2.17,1t start tie,6t 1-3 1 out d1,,CHW,2.3529411764705883,W,5,4
3,4,120,2013-08-15,,MIN,GS-6,,4,6.0,4,2,1,0,2,1,0,3.7,23,93,56,16,6,12,9,4,1,0,60.0,,,0,0,0,23,0,0,0,0,0,1,0.98,0.11599999999999999,0.0,0.00%,0.93,1b start a 2,6b 3 out a1,,MIN,0.6666666666666666,L,3,4
4,5,125,2013-08-21,,KCR,GS-6,W(1-0),5,6.0,5,2,2,3,5,0,0,3.56,26,101,59,17,10,11,7,4,0,0,56.0,,,0,0,0,22,0,0,0,1,1,1,0.98,0.172,0.0,0.00%,0.99,1b start tie,6b 3 out a3,,KCR,1.3333333333333333,W,5,2
5,6,130,2013-08-26,,HOU,GS-6,,4,6.0,9,7,5,3,4,3,0,4.21,29,98,53,13,11,10,12,5,1,0,31.0,,,0,0,1,25,2,0,0,0,0,0,0.68,-0.35700000000000004,0.0,0.00%,-3.98,1t start tie,6t 3 out d4,,CHW,2.0,L,8,10
6,7,135,2013-09-01,,BOS,GS-3,L(1-1),5,3.0,5,5,5,4,3,1,0,5.03,18,77,43,15,3,4,7,3,0,0,28.0,,,1,0,0,14,1,0,0,0,0,0,1.04,-0.29100000000000004,0.0,0.00%,-3.5,1b start tie,3b 3 out d5,,BOS,3.0,L,6,7
7,8,142,2013-09-08,,BAL,GS-7,W(2-1),6,6.2,4,1,1,2,4,1,0,4.5,26,99,59,17,5,9,11,3,2,0,64.0,,,0,0,0,24,2,0,0,0,0,0,1.0,0.24600000000000002,0.0,0.00%,2.26,1b start tie,7b 1-- 2 out a3,,BAL,0.9677419354838708,W,4,2
8,9,148,2013-09-14,,CLE,GS-5,L(2-2),5,4.0,7,5,5,4,2,2,0,5.04,22,82,44,12,4,5,11,2,0,0,26.0,,,0,0,0,18,0,0,0,1,0,0,1.05,-0.263,0.0,0.00%,-3.37,1t start tie,5t 1-- 0 out d5,,CHW,2.75,L,1,8
9,10,159,2013-09-26,,KCR,GS-7,L(2-3),11,6.0,4,3,2,1,4,1,1,4.82,24,96,60,13,7,11,7,3,2,0,57.0,,,0,0,0,22,0,0,0,0,0,0,0.97,0.006,0.0,0.00%,0.64,1t start tie,7t 1-- 0 out tie,,CHW,0.8333333333333334,L,2,3
10,11,19,2014-04-20,,TEX,8-8,,99,1.0,1,0,0,1,1,0,1,0.0,6,27,15,4,2,1,2,1,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.15,0.003,0.14,0.00%,0.48,8b --- 0 out a7,8b 3 out a7,,TEX,2.0,W,16,2
11,12,22,2014-04-23,,DET,GS-7,W(1-0),2,6.1,5,4,4,2,3,1,0,4.91,25,97,62,18,7,9,11,3,0,0,48.0,,,0,0,0,23,0,0,0,1,0,0,0.94,-0.222,1.01,-0.14%,-0.97,1b start a 2,7b --- 1 out a2,,DET,1.1475409836065575,W,6,4
12,13,27,2014-04-28,,TBR,GS-6,W(2-0),4,6.0,5,3,2,3,4,0,0,4.05,27,105,60,14,9,10,10,4,1,0,53.0,,,1,0,0,22,2,0,0,0,1,1,1.03,-0.023,1.01,-0.01%,-0.3,1t start tie,6t 3 out a1,,CHW,1.3333333333333333,W,7,3
13,14,32,2014-05-04,,CLE,GS-5,,5,4.2,7,3,3,4,2,2,0,4.5,25,99,54,21,4,7,12,4,1,0,36.0,,,0,0,0,21,1,0,0,0,0,0,0.84,-0.16399999999999998,0.77,-0.09%,-1.03,1b start a 1,5b 12- 2 out d2,,CLE,2.619047619047619,W,4,3
14,15,37,2014-05-09,,ARI,GS-6,W(3-0),4,5.2,4,3,3,2,3,1,0,4.56,24,104,67,18,7,6,13,4,1,0,50.0,,,0,0,0,22,1,0,0,0,0,1,0.58,-0.069,0.56,-0.04%,-0.71,1t start tie,6t 12- 2 out a4,,CHW,1.1538461538461535,W,9,3
15,16,42,2014-05-14,,OAK,GS-7,,4,6.1,2,2,2,2,4,2,0,4.2,23,106,61,14,14,8,9,2,1,0,63.0,,,0,0,0,21,0,0,0,0,0,0,0.76,0.051,0.59,0.02%,0.95,1b start a 1,7b --- 1 out d1,,OAK,0.6557377049180328,W,4,2
16,17,47,2014-05-20,,KCR,GS-6,W(4-0),5,6.0,5,2,2,2,8,0,1,4.0,26,107,67,17,13,8,7,4,0,0,60.0,,,1,0,0,23,2,0,0,0,0,0,1.24,0.098,1.12,0.05%,0.9,1b start a 1,6b 3 out a2,,KCR,1.1666666666666667,W,7,6
17,18,52,2014-05-25,,NYY,GS-5,L(4-1),4,5.0,6,5,2,2,7,0,0,3.95,24,98,66,19,13,9,6,3,0,0,46.0,,,0,0,0,21,1,1,0,0,1,1,0.84,-0.299,0.78,-0.17%,-2.75,1t start tie,5t 3 out d5,,CHW,1.6,L,1,7
18,19,57,2014-05-31,,SDP,GS-4,L(4-2),5,3.1,7,3,3,2,4,0,1,4.26,19,80,47,9,13,8,4,3,0,0,36.0,,,0,0,0,16,3,0,0,0,0,0,1.17,-0.257,1.1,-0.15%,-2.34,1t start tie,4t 1-3 1 out d2,,CHW,2.9032258064516134,L,2,4
19,20,62,2014-06-06,,LAA,GS-4,L(4-3),5,3.2,9,7,7,1,2,1,0,5.25,19,76,46,12,4,8,8,7,0,0,16.0,,,1,0,0,18,3,0,0,1,0,0,0.83,-0.377,0.94,-0.25%,-5.54,1b start tie,4b -2- 2 out d6,,LAA,3.125,L,4,8
20,21,70,2014-06-15,,KCR,GS-6,L(4-4),8,6.0,6,6,6,4,3,2,1,5.67,28,105,55,23,4,7,13,5,1,0,35.0,,,0,0,0,23,0,0,0,1,0,0,0.59,-0.34700000000000003,0.54,-0.19%,-3.3,1t start tie,6t 3 out d3,,CHW,1.6666666666666667,L,3,6
