,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,35,2017-05-11,SEA,TOR,7-GF(8),,99,2.0,2,1,1,0,4,1,0,4.5,8,30,25,8,3,1,3,1,0,0,,0.0,0.0,0,0,0,8,1,0,0,0,0,0,0.06,-0.011000000000000001,0.06,-0.01%,0.07,7b --- 0 out d4,8b end d 5,,TOR,1.0,L,2,7,,
1,2,42,2017-05-18,SEA,CHW,GS-5,,6,5.0,3,0,0,1,2,0,1,1.29,20,75,47,11,4,7,9,5,1,0,62.0,,,2,0,0,18,1,1,0,0,0,0,1.11,0.28600000000000003,0.7,0.11%,2.51,1t start tie,5t 3 out a1,,SEA,0.8,W,5,4,,
2,3,47,2017-05-24,SEA,WSN,GS-6,L(0-1),5,6.0,6,5,1,2,1,1,0,1.38,26,73,53,17,3,11,12,6,1,0,47.0,,,2,0,0,22,1,0,1,1,1,1,0.62,-0.295,0.3,-0.09%,-1.77,1b start a 1,6b 3 out d4,,WSN,1.3333333333333333,L,1,5,,
3,4,52,2017-05-29,SEA,COL,GS-6,W(1-1),4,5.0,6,5,5,2,1,2,0,3.5,21,76,43,13,3,10,8,4,0,0,34.0,,,0,1,0,19,1,0,0,1,0,0,0.94,-0.094,0.42,-0.03%,-1.01,1b start tie,6b 12- 0 out a3,,COL,1.6,W,6,5,,
4,5,57,2017-06-03,SEA,TBR,GS-5,W(2-1),4,5.0,4,1,1,0,6,1,0,3.13,18,90,58,14,8,7,5,5,0,0,61.0,,,0,0,0,18,0,0,0,0,0,0,0.77,0.147,0.45,0.05%,1.51,1t start tie,5t 3 out a3,,SEA,0.8,W,9,2,,
5,6,62,2017-06-09,SEA,TOR,GS-6,,5,6.0,6,2,1,3,5,1,0,2.79,25,102,63,26,5,14,4,2,1,0,56.0,,,0,0,0,22,0,0,0,2,0,0,1.02,0.084,0.72,0.04%,1.01,1t start tie,6t 3 out d1,,SEA,1.5,W,4,2,,
6,7,67,2017-06-14,SEA,MIN,GS-6,W(3-1),4,5.1,5,4,4,0,5,3,0,3.41,21,70,47,12,8,9,7,1,0,0,47.0,,,0,0,0,21,1,0,0,0,0,0,0.58,-0.023,0.38,-0.01%,-1.11,1b start a 2,6b --- 1 out a2,,MIN,0.9803921568627452,W,6,4,,
7,8,72,2017-06-19,SEA,DET,GS-5,,4,5.0,3,2,2,4,1,0,0,3.43,20,84,46,15,3,8,7,4,0,0,50.0,,,0,0,0,16,1,0,0,2,0,0,1.03,0.008,0.65,0.00%,0.51,1t start tie,5t 3 out d2,,SEA,1.4,W,6,2,,
8,9,77,2017-06-24,SEA,HOU,GS-6,L(3-2),4,6.0,6,2,2,3,3,1,0,3.38,26,83,54,21,2,9,11,4,3,0,52.0,,,0,0,0,23,2,0,0,1,0,0,0.98,0.038,0.95,0.02%,1.01,1t start tie,6t 3 out d2,,SEA,1.5,L,2,5,,
9,10,82,2017-07-01,SEA,LAA,GS-7,L(3-3),6,6.1,5,3,3,1,3,1,0,3.48,23,81,54,18,7,10,9,4,2,0,53.0,,,1,1,0,22,0,0,0,1,0,0,0.7,0.024,0.5,0.01%,1.05,1b start tie,7b 1-- 1 out d2,,LAA,0.9836065573770492,L,0,4,,
