Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
2,13,2002-04-15,STL,ARI,4-7,,99,4.0,5,4,4,2,2,1,0,9.00,16,58,35,14,2,4,8,6,0,0,,1,1,0,0,0,14,3,0,0,2,0,0,.01,-0.010,.02,-0.01%,-1.87,4b --3 0 out d7,7b 3 out d10,,ARI,1.75,L,5,14
3,19,2002-04-21,STL,MIL,5-6,,5,2.0,2,0,0,1,1,0,0,6.00,8,27,14,4,4,4,2,1,0,0,,0,0,1,0,0,7,0,0,0,1,0,0,.69,0.059,.71,0.04%,0.97,5b --- 0 out d2,6b 3 out d2,,MIL,1.5,L,3,5
4,23,2002-04-26,STL,MON,GS-6,,4,5.2,5,5,5,3,4,2,0,6.94,25,92,56,17,9,11,7,3,0,0,40,,,1,0,0,19,2,0,0,0,0,0,1.06,-0.214,.92,-0.11%,-1.27,1b start tie,6b -2- 2 out tie,,MON,1.5384615384615383,W,7,6
5,27,2002-05-01,STL,FLA,GS-6,W(1-0),4,6.0,3,1,1,2,4,1,0,5.09,23,87,57,19,9,12,5,1,1,0,64,,,0,0,0,21,1,0,0,0,0,0,.90,0.207,.78,0.11%,1.91,1t start tie,6t 3 out tie,,STL,0.8333333333333334,W,6,4
6,32,2002-05-06,STL,CHC,GS-7,,4,7.0,6,5,5,2,7,1,0,5.47,29,99,62,25,5,9,11,4,1,0,50,,,0,0,0,27,1,0,0,0,0,0,1.10,-0.179,.98,-0.10%,-1.60,1b start tie,7b 3 out tie,,CHC,1.1428571428571428,L,5,6
7,37,2002-05-12,STL,CIN,GS-2,,5,1.0,5,8,8,3,1,1,1,8.06,12,50,24,12,2,2,5,3,0,0,9,,,0,0,0,8,1,0,0,0,0,0,1.16,-0.400,1.15,-0.24%,-6.83,1b start tie,2b 1-3 0 out d6,,CIN,8.0,W,10,8
8,77,2002-06-29,STL,CIN,GS-7,,47,6.1,8,2,1,0,2,1,0,6.75,25,73,47,13,5,9,14,8,1,0,53,,,0,1,0,24,0,0,0,0,0,0,1.04,0.179,2.27,0.24%,1.89,1t start tie,7t 1-- 1 out a1,,STL,1.3114754098360657,L,2,4
9,82,2002-07-04,STL,LAD,GS-7,W(2-0),4,6.0,7,1,1,1,2,0,0,5.92,25,93,63,16,8,10,12,5,0,0,55,,,0,0,0,24,1,0,0,1,0,0,1.27,0.282,1.85,0.25%,2.29,1t start tie,7t -2- 0 out a3,,STL,1.3333333333333333,W,3,2
10,89,2002-07-15,STL,LAD,GS-6,W(3-0),10,5.2,9,2,2,1,2,1,1,5.56,27,84,52,18,3,13,10,6,0,0,44,,,0,0,0,24,0,0,0,1,0,0,1.51,0.128,2.23,0.11%,0.52,1b start a 2,6b 1-- 2 out a2,,LAD,1.923076923076923,W,4,2
11,94,2002-07-20,STL,PIT,GS-3,L(3-1),4,3.0,8,7,7,2,1,1,0,6.56,18,55,34,8,2,5,10,7,0,0,14,,,0,0,0,15,0,0,0,0,0,0,.67,-0.370,1.08,-0.36%,-5.48,1b start tie,3b 3 out d7,,PIT,3.3333333333333335,L,6,15
