Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,64,2013-06-11,PIT,SFG,GS-7,W(1-0),99,6.1,7,2,2,0,2,0,1,2.84,27,81,59,18,8,12,12,5,1,0,53,,,0,0,0,25,1,0,0,0,0,0,.99,0.195,1.23,0.15%,0.63,1t start tie,7t -23 1 out a4,,PIT,1.1475409836065575,W,8,2,,
2,69,2013-06-16,PIT,LAD,GS-6,W(2-0),4,5.2,7,3,3,0,1,0,0,3.75,23,80,52,8,4,10,12,5,0,0,44,,,1,0,0,23,1,0,0,1,0,0,1.11,-0.067,1.34,-0.05%,-0.92,1t start tie,6t 1-3 2 out a2,,PIT,1.346153846153846,W,6,3,,
3,74,2013-06-21,PIT,LAA,GS-7,W(3-0),4,6.1,4,2,2,1,5,1,0,3.44,24,88,54,12,10,11,7,4,1,0,61,,,0,0,0,23,0,0,0,0,0,0,.80,0.091,.95,0.06%,0.70,1b start tie,7b 1-- 1 out a2,,LAA,0.819672131147541,W,5,2,,
4,79,2013-06-28,PIT,MIL,GS-6,W(4-0),6,6.0,8,3,3,3,3,0,1,3.70,27,94,56,19,6,11,9,5,0,0,44,,,0,1,0,23,1,0,0,2,0,0,.71,-0.161,.79,-0.11%,-0.48,1t start tie,6t 3 out a5,,PIT,1.8333333333333333,W,10,3,,
5,84,2013-07-04,PIT,PHI,GS-6,L(4-1),5,5.1,8,3,3,1,5,0,0,3.94,23,78,53,14,7,7,10,8,2,0,44,,,0,2,0,21,1,0,0,0,0,0,1.12,0.071,1.18,0.04%,0.70,1t start tie,6t 12- 1 out a1,,PIT,1.7647058823529413,L,4,6,,
6,89,2013-07-09,PIT,OAK,GS-7,L(4-2),4,7.0,5,2,2,2,4,1,0,3.68,26,90,55,18,7,11,9,4,2,0,61,,,0,0,0,24,1,0,0,2,0,0,1.05,0.048,1.19,0.03%,0.95,1t start tie,7t 3 out d1,,PIT,1.0,L,1,2,,
7,93,2013-07-14,PIT,NYM,GS-5,L(4-3),4,5.0,6,3,3,2,5,0,0,3.89,22,89,58,19,6,9,7,4,1,0,46,,,0,0,0,20,1,0,0,1,0,0,.96,-0.153,1.04,-0.10%,-0.90,1t start tie,5t 3 out d2,,PIT,1.6,L,2,4,,
8,98,2013-07-23,PIT,WSN,GS-7,W(5-3),8,7.0,2,1,1,1,4,1,1,3.51,24,92,54,12,5,10,8,5,0,0,72,,,1,1,0,22,0,0,0,0,0,0,1.01,0.316,1.08,0.20%,2.19,1b start tie,7b 3 out a2,,WSN,0.42857142857142855,W,5,1,,
9,103,2013-07-28,PIT,MIA,GS-7,L(5-4),4,7.0,4,3,3,2,8,1,0,3.56,27,95,66,21,12,9,8,3,0,0,63,,,0,0,0,24,1,0,0,0,1,0,.97,-0.096,.97,-0.06%,0.16,1b start tie,7b 3 out d1,,MIA,0.8571428571428571,L,2,3,,
10,109,2013-08-02,PIT,COL,GS-6,L(5-5),4,5.1,3,3,3,2,6,1,0,3.69,21,102,66,18,9,5,8,3,1,0,54,,,1,0,0,19,0,0,0,0,0,0,1.13,0.016,1.11,0.01%,0.42,1t start tie,6t 1-3 1 out tie,,PIT,0.9803921568627452,L,2,4,,
11,114,2013-08-08,PIT,MIA,GS-5,,5,5.0,6,4,4,1,4,1,0,3.95,21,73,49,9,5,8,8,4,0,0,42,,,0,0,0,19,1,0,0,1,0,0,.74,-0.205,.69,-0.12%,-1.90,1t start tie,5t 3 out d4,,PIT,1.4,W,5,4,,
12,121,2013-08-16,PIT,ARI,GS-6,W(6-5),7,6.0,5,2,2,2,5,0,0,3.88,24,98,63,19,7,10,7,2,1,0,57,,,0,0,0,22,1,0,0,1,0,0,1.17,0.063,1.49,0.05%,0.53,1t start tie,6t 3 out a2,,PIT,1.1666666666666667,W,6,2,,
13,126,2013-08-21,PIT,SDP,GS-6,L(6-6),4,6.0,10,2,2,0,5,0,0,3.81,26,94,65,12,14,11,10,6,0,0,49,,,1,1,0,25,1,0,0,1,1,0,.86,-0.029,1.05,-0.02%,0.42,1b start tie,6b 3 out d2,,SDP,1.6666666666666667,L,1,2,,
14,133,2013-08-29,PIT,MIL,GS-8,L(6-7),7,7.1,10,4,3,1,4,1,0,3.80,29,97,62,11,6,13,11,8,1,0,47,,,1,0,0,28,1,0,0,4,0,0,.67,-0.138,.83,-0.10%,-0.95,1t start tie,8t -23 1 out d3,,PIT,1.5492957746478875,L,0,4,,
15,138,2013-09-03,PIT,MIL,GS-6,,4,6.0,5,2,2,1,5,0,0,3.74,23,92,59,15,9,8,9,8,0,0,58,,,0,0,0,22,1,0,0,0,0,0,1.02,0.113,1.34,0.09%,0.74,1b start a 1,6b 3 out tie,,MIL,1.0,W,4,3,,
16,143,2013-09-09,PIT,TEX,GS-7,W(7-7),5,7.0,3,0,0,2,9,0,0,3.48,25,92,64,23,14,8,6,3,0,0,78,,,3,0,0,23,0,0,0,0,0,0,1.06,0.463,1.39,0.36%,3.49,1b start tie,7b 3 out a1,,TEX,0.7142857142857143,W,1,0,,
17,148,2013-09-14,PIT,CHC,GS-7,W(8-7),4,7.0,5,1,1,3,7,0,0,3.33,28,101,61,14,13,7,11,5,1,0,67,,,0,0,0,24,2,0,0,0,0,0,1.28,0.232,2.15,0.23%,1.95,1t start tie,7t 3 out tie,,PIT,1.1428571428571428,W,2,1,,
18,153,2013-09-19,PIT,SDP,GS-6,W(9-7),4,6.0,4,1,1,3,12,0,0,3.23,25,97,64,16,11,6,4,2,1,0,69,,,1,0,0,22,1,0,0,0,0,0,.90,0.117,1.23,0.10%,1.53,1t start tie,6t 3 out a5,,PIT,1.1666666666666667,W,10,1,,
19,158,2013-09-24,PIT,CHC,GS-6,W(10-7),4,6.0,7,2,2,1,6,0,0,3.22,24,94,65,20,11,9,8,5,2,0,55,,,0,0,0,22,0,0,0,2,0,1,1.17,0.130,1.28,0.09%,0.71,1b start tie,6b 3 out a4,,CHC,1.3333333333333333,W,8,2,,
20,4,2014-04-04,PIT,STL,GS-7,W(1-0),99,7.0,6,2,2,2,3,1,0,2.57,29,108,73,23,7,15,9,6,0,0,58,,,0,0,0,27,0,0,0,0,0,0,1.20,0.169,1.35,0.11%,1.06,1t start tie,7t 3 out a4,,PIT,1.1428571428571428,W,12,2,,
21,9,2014-04-10,PIT,CHC,GS-6,W(2-0),5,6.0,5,4,3,2,10,0,1,3.46,25,100,70,22,15,7,5,3,0,0,56,,,3,1,0,22,0,0,0,1,0,1,.73,-0.186,.88,-0.13%,-1.30,1b start tie,6b 3 out d4,,CHC,1.1666666666666667,W,5,4,,
22,14,2014-04-15,PIT,CIN,GS-6,L(2-1),4,6.0,9,5,5,3,3,2,0,4.74,28,98,62,17,10,9,13,9,1,0,34,,,3,0,0,24,1,0,0,2,0,0,1.29,-0.384,1.35,-0.24%,-2.35,1b start tie,6b 3 out d3,,CIN,2.0,L,5,7,,
23,19,2014-04-20,PIT,MIL,GS-8,,4,8.0,6,1,1,1,6,1,0,3.67,28,91,64,20,12,15,6,3,0,0,71,,,0,0,1,27,1,1,0,2,0,0,1.19,0.269,1.13,0.15%,2.50,1t start tie,8t 3 out tie,,PIT,0.875,L,2,3,,
24,24,2014-04-25,PIT,STL,GS-7,L(2-2),4,7.0,6,1,1,3,4,0,1,3.18,31,102,62,20,6,17,6,3,0,0,62,,,0,0,0,27,2,0,0,0,0,1,.99,0.179,.71,0.08%,2.09,1b start tie,7b 3 out d1,,STL,1.2857142857142858,L,0,1,,
25,29,2014-05-02,PIT,TOR,GS-5,,6,5.0,7,4,4,1,6,1,0,3.69,23,95,57,21,6,7,9,5,2,0,42,,,2,0,0,22,4,0,0,0,0,0,1.09,-0.287,.50,-0.08%,-1.81,1t start tie,5t 3 out d2,,PIT,1.6,W,6,5,,
26,34,2014-05-07,PIT,SFG,GS-8,W(3-2),4,8.0,7,3,3,1,7,1,0,3.64,31,107,68,18,11,9,14,6,2,0,62,,,0,0,0,30,2,0,0,0,0,0,1.08,0.205,.56,0.06%,0.50,1t start tie,8t 3 out a1,,PIT,1.0,W,4,3,,
27,38,2014-05-13,PIT,MIL,GS-6,L(3-3),5,5.2,7,3,3,3,6,0,1,3.76,28,105,64,14,11,11,7,5,0,0,46,,,2,0,0,23,2,0,0,0,0,0,1.29,-0.128,1.07,-0.06%,-0.74,1b start a 1,6b 1-3 2 out d2,,MIL,1.923076923076923,L,2,5,,
28,43,2014-05-18,PIT,NYY,GS-6,W(4-3),4,6.0,7,3,3,2,8,1,0,3.84,25,99,66,18,10,6,9,3,2,0,52,,,0,0,0,23,0,1,0,1,0,0,1.00,-0.128,.48,-0.04%,-0.22,1b start tie,6b 3 out tie,2,NYY,1.5,W,5,3,,
