,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,107,2006-08-05,NYA,BAL,7-GF(8),,99,2.0,0,0,0,1,0,0,0,0.0,6,24,11,2,1,1,4,2,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.05,0.005,0.08,0.01%,1.09,7b --- 0 out d5,8b end d 5,,BAL,0.5,L,0,5
1,2,109,2006-08-08,NYA,CHW,7-7,,2,0.1,0,0,0,1,0,0,0,0.0,2,8,2,1,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.6,0.009000000000000001,2.94,0.01%,0.05,7b --- 1 out tie,7b 1-- 2 out tie,,CHW,10.0,L,5,6
2,3,112,2006-08-11,NYA,LAA,8-8,,2,0.0,1,1,1,0,0,1,0,3.86,1,6,4,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.3,-0.038,0.45,-0.03%,-1.0,8t --- 0 out d3,8t --- 0 out d4,,NYY,inf,L,4,7
3,4,114,2006-08-13,NYA,LAA,8-GF,,1,1.1,2,0,0,0,1,0,0,2.45,5,31,22,4,1,1,3,0,0,0,,1,0,0,1,0,5,0,0,0,0,0,0,0.13,0.009000000000000001,0.21,0.01%,0.81,8t 1-- 2 out d4,9t end d 4,,NYY,1.818181818181818,L,3,5
4,5,139,2006-09-08,NYA,BAL,2-2,,25,0.1,1,1,1,0,0,1,0,4.5,2,7,4,0,0,0,2,0,0,0,,2,2,0,0,0,2,0,0,0,0,0,0,0.4,-0.086,0.04,-0.01%,-2.47,2b 1-3 2 out d4,2b 3 out d7,,BAL,10.0,L,4,9
5,6,148,2006-09-17,NYA,BOS,8-8,,8,1.0,0,0,0,1,1,0,0,3.6,4,17,9,4,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.39,0.019,0.0,0.00%,0.56,8t --- 0 out d3,8t 3 out d3,1.0,NYY,1.0,L,3,6
6,7,150,2006-09-18,NYA,TOR,9-GF,S(1),0,0.1,0,0,0,0,0,0,0,3.38,1,2,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,3.65,0.106,0.02,0.00%,0.25,9b 1-- 2 out a1,9b end a 1,,TOR,0.0,W,7,6
7,8,151,2006-09-19,NYA,TOR,8-8,H(1),0,0.2,0,0,0,0,2,0,0,3.0,2,12,6,2,2,0,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.42,0.11900000000000001,0.0,0.00%,0.97,8b 12- 1 out a3,8b 3 out a3,,TOR,0.0,W,6,3
8,9,152,2006-09-20,NYA,TOR,8-GF(8),,0,1.0,0,0,0,0,1,0,0,2.57,3,9,7,4,0,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.45,0.035,0.0,0.00%,0.55,8b --- 0 out d1,8b end d 1,,TOR,0.0,L,2,3
9,10,154,2006-09-23,NYA,TBD,7-7,,2,1.0,2,2,2,1,0,0,0,4.5,6,25,13,5,1,2,3,1,1,0,,0,0,1,0,0,5,0,0,0,0,0,0,0.08,-0.011000000000000001,0.0,0.00%,-1.45,7b --- 0 out d5,7b 3 out d7,,TBD,3.0,L,0,8
10,11,159,2006-09-28,NYA,BAL,7-8,,4,2.0,1,0,0,1,0,0,0,3.6,7,28,18,7,1,4,2,1,1,0,,0,0,0,0,0,6,0,0,0,1,0,0,0.17,0.018000000000000002,0.0,0.00%,1.12,7t --- 0 out d5,8t 3 out d4,,NYY,1.0,L,1,7
11,12,161,2006-09-30,NYA,TOR,8-8,,1,1.0,1,1,1,0,1,0,0,4.09,4,17,12,4,0,1,2,1,0,0,,0,0,1,0,0,4,1,0,0,0,0,0,0.76,-0.086,0.0,0.00%,-0.44,8t --- 0 out d1,8t 3 out d2,,NYY,1.0,L,5,6
12,13,137,2007-09-02,NYA,TBD,8-GF,,99,1.1,0,0,0,2,1,0,0,0.0,6,17,8,2,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.02,0.001,0.04,0.00%,0.67,8t --- 2 out d6,9t end d 6,,NYY,1.818181818181818,L,2,8
13,14,147,2007-09-14,NYA,BOS,5-6,,11,1.2,2,2,2,1,1,0,0,6.0,8,39,20,8,1,2,4,3,0,0,,0,0,1,0,0,7,0,0,1,0,0,0,0.45,-0.023,0.7,-0.02%,-0.31,5b --- 0 out d4,6b 12- 2 out d4,,BOS,2.5,W,8,7
14,15,151,2007-09-18,NYA,BAL,8-8,,3,1.0,0,0,0,0,1,0,0,4.5,3,8,5,1,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.56,8t --- 0 out a12,8t 3 out a12,,NYY,0.0,W,12,0
15,16,153,2007-09-21,NYA,TOR,8-8,,2,0.2,0,0,0,0,0,0,0,3.86,2,8,5,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.11,0.006,0.03,0.00%,0.3,8t --- 1 out d4,8t 3 out d4,,NYY,0.0,L,4,5
16,17,154,2007-09-22,NYA,TOR,7-7,H(1),0,0.2,2,4,4,2,2,0,0,10.13,6,31,16,6,4,0,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.98,-0.22,1.1,-0.07%,-2.08,7t --- 0 out a3,7t -23 2 out a1,,NYY,20.0,W,12,11
17,18,156,2007-09-24,NYA,TOR,8-8,,1,1.0,1,0,0,0,0,0,0,8.53,4,22,16,4,0,0,4,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.38,0.018000000000000002,0.02,0.00%,0.56,8t --- 0 out d3,8t 3 out d3,,NYY,1.0,L,1,4
18,19,157,2007-09-25,NYA,TBD,9-9,,0,1.0,0,0,0,1,1,0,0,7.36,4,18,10,5,3,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.37,0.145,0.05,0.00%,0.54,9b --- 0 out tie,9b 3 out tie,,TBD,1.0,L,6,7
19,20,159,2007-09-27,NYA,TBD,9-GF,S(1),1,1.0,1,0,0,0,0,0,0,6.48,4,14,9,2,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.86,0.1,0.0,0.00%,0.54,9b --- 0 out a2,9b end a 2,,TBD,1.0,W,3,1
20,21,161,2007-09-29,NYA,BAL,9-GF,S(2),1,1.0,0,0,0,1,1,0,0,5.79,4,16,8,2,0,2,0,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,5.02,0.21899999999999997,0.0,0.00%,0.56,9b --- 0 out a1,9b end a 1,,BAL,1.0,W,11,10
21,22,32,2008-05-03,NYA,SEA,9-GF,,99,1.0,0,0,0,0,1,0,0,0.0,3,10,8,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.09,0.00%,0.55,9t --- 0 out a5,9t end a 5,,NYY,0.0,W,6,1
22,23,34,2008-05-06,NYA,CLE,9-GF,,2,1.0,0,0,0,0,1,0,0,0.0,3,15,9,5,0,0,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.26,0.021,0.29,0.01%,0.55,9t --- 0 out d2,9t end d 2,,NYY,0.0,L,3,5
23,24,39,2008-05-12,NYA,TBR,7-8,,5,1.2,4,1,1,0,1,0,0,2.45,9,31,22,4,2,4,4,2,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,0.02,-0.003,0.03,0.00%,-0.38,7b --- 0 out d6,8b 12- 2 out d6,,TBR,3.333333333333333,L,1,7
24,25,42,2008-05-15,NYA,TBR,7-7,,2,1.0,0,0,0,0,0,0,0,1.93,3,12,7,1,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.18,0.013999999999999999,0.2,0.01%,0.54,7b --- 0 out d3,7b 3 out d3,,TBR,0.0,L,2,5
25,26,44,2008-05-18,NYA,NYM,9-GF,,2,1.0,0,0,0,0,1,0,0,1.59,3,10,7,2,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.55,9t --- 0 out d9,9t end d 9,,NYY,0.0,L,2,11
