Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,98,2019-07-24,DET,PHI,7-GF,,3,3.0,2,0,0,1,2,0,0,7.88,12,51,30,7,6,4,5,2,0,0,,0,0,1,0,0,11,1,0,0,0,0,0,.20,0.030,.00,0.00%,1.69,8.95,15.00,7t --- 0 out d4,9t end d 4,,DET,1.0,L,0,4
12,101,2019-07-27,DET,SEA,7-GF(8),,2,2.0,3,0,0,2,4,0,0,7.41,11,47,30,8,6,3,2,1,0,0,,2,2,0,0,0,9,1,0,0,0,0,0,.03,-0.002,.00,0.00%,0.52,9.50,18.00,7b -23 0 out d5,8b end d 7,,SEA,2.5,L,1,8
13,104,2019-07-30,DET,LAA,7-7,,2,1.0,1,1,1,1,0,0,0,7.46,5,18,11,5,2,1,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.16,-0.012,.00,0.00%,-0.46,-0.95,0.00,7b --- 0 out d4,7b 3 out d5,,LAA,2.0,L,1,6
14,106,2019-08-02,DET,TEX,8-GF(8),,2,1.0,1,0,0,0,0,0,0,7.25,3,9,7,3,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.14,0.010,.00,0.00%,0.61,1.65,3.00,8b --- 0 out d3,8b end d 3,,TEX,1.0,L,4,5
15,109,2019-08-05,DET,CHW,4-7,L(0-5),2,4.0,6,2,2,1,1,0,0,6.98,18,61,38,12,4,7,9,4,0,0,,0,0,0,0,0,17,1,0,0,1,0,1,1.09,-0.025,.00,0.00%,0.26,2.80,9.00,4t --- 0 out tie,7t 3 out d1,,DET,1.75,L,4,7
16,115,2019-08-10,DET,KCR,7-8,,4,1.1,0,3,1,2,2,0,0,6.97,8,38,19,4,4,2,2,1,0,0,,0,0,1,0,0,6,0,0,0,0,0,2,.65,-0.119,.00,0.00%,-1.61,3.80,7.00,7t --- 0 out d2,8t -2- 1 out d4,,DET,1.8181818181818181,L,0,7
17,118,2019-08-14,DET,SEA,6-7,H(1),3,1.2,3,0,0,1,1,0,0,6.70,10,38,22,8,3,7,1,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,1,1.97,0.100,.00,0.00%,0.66,3.35,8.00,6t --- 0 out a1,7t 12- 2 out a1,,DET,3.3333333333333335,W,3,2
18,121,2019-08-17,DET,TBR,6-7,,2,1.1,1,0,0,1,1,0,0,6.50,6,24,13,4,2,2,2,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,2.54,0.156,.00,0.00%,0.99,3.80,7.00,6b 12- 2 out tie,7b 3 out tie,,TBR,1.8181818181818181,L,0,1
19,123,2019-08-19,DET,HOU,8-GF(8),,1,1.0,0,0,0,0,1,0,0,6.35,3,14,11,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.46,0.037,.00,0.00%,0.57,4.25,6.00,8b --- 0 out d1,8b end d 1,,HOU,0.0,L,4,5
20,126,2019-08-22,DET,HOU,6-6,,2,1.0,3,1,1,1,0,0,0,6.41,7,26,15,3,0,2,4,2,0,0,,0,0,0,0,0,6,1,0,1,0,0,0,.75,-0.046,.00,0.00%,-0.43,-2.15,0.00,6b --- 0 out d2,6b 3 out d3,,HOU,4.0,L,3,6
21,129,2019-08-25,DET,MIN,7-7,,2,1.0,1,0,0,0,1,0,0,6.27,4,13,11,2,2,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.05,0.004,.00,0.00%,0.55,3.65,6.00,7b --- 0 out d5,7b 3 out d5,,MIN,1.0,L,4,7
22,131,2019-08-28,DET,CLE,7-7,,2,1.0,0,0,0,1,0,0,0,6.14,3,14,6,1,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.56,0.093,.00,0.00%,0.56,1.65,3.00,7t --- 0 out tie,7t 3 out tie,,DET,1.0,L,2,4
23,134,2019-08-31,DET,MIN,7-7,,2,1.0,1,0,0,1,1,0,0,6.02,4,15,8,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.39,0.020,.00,0.00%,0.56,3.05,6.00,7t --- 0 out a5,7t 3 out a5,,DET,2.0,W,10,7
24,136,2019-09-02,DET,MIN,7-7,H(2),1,1.0,2,0,0,0,1,0,0,5.90,5,13,11,3,1,1,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.71,0.100,.00,0.00%,0.56,3.05,6.00,7t --- 0 out a1,7t 3 out a1,,DET,2.0,L,3,4
25,137,2019-09-03,DET,KCR,8-8,BS(1),0,0.0,1,0,0,1,0,0,0,5.90,2,10,4,0,0,1,0,0,0,0,,2,2,2,0,0,1,0,0,0,0,0,0,3.79,-0.554,.00,0.00%,-2.00,-1.20,0.00,8b 12- 2 out a1,8b 12- 2 out d1,,KCR,inf,L,5,6
26,142,2019-09-08,DET,OAK,8-GF(8),,4,0.2,0,0,0,1,0,0,0,5.82,3,17,9,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.24,0.009,.00,0.00%,0.28,0.90,2.00,8b --- 1 out d2,8b end d 2,,OAK,5.0,L,1,3
27,145,2019-09-12,DET,NYY,9-9,,3,0.0,2,2,2,1,0,1,0,6.18,3,16,10,2,1,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.32,-0.069,.00,0.00%,-2.40,-5.80,-6.00,9t --- 0 out d2,9t 1-- 0 out d4,2,DET,inf,L,4,6
28,146,2019-09-13,DET,BAL,9-GF,,0,1.0,0,0,0,1,0,0,0,6.06,3,10,4,0,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.11,0.005,.00,0.00%,0.56,1.65,3.00,9t --- 0 out d4,9t end d 4,,DET,1.0,L,2,6
29,148,2019-09-15,DET,BAL,8-GF,,1,1.1,0,0,0,0,1,0,0,5.91,4,13,10,2,1,2,1,0,1,0,,3,0,0,0,0,4,0,0,0,0,0,0,.04,0.004,.00,0.00%,1.38,5.00,7.00,8t 123 2 out d6,9t end d 6,,DET,0.0,L,2,8
30,150,2019-09-17,DET,CLE,7-GF(8),,1,2.0,4,1,1,1,4,0,0,5.86,11,48,29,4,7,3,3,1,0,0,,0,0,0,0,0,10,3,0,0,0,0,0,.12,0.002,.00,0.00%,0.15,7.50,15.00,7b --- 0 out d4,8b end d 5,,CLE,2.5,L,2,7
31,153,2019-09-20,DET,CHW,7-7,,2,1.0,2,1,1,1,1,0,0,5.91,6,25,15,5,2,2,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.03,-0.002,.00,0.00%,-0.44,0.45,3.00,7t --- 0 out d8,7t 3 out d9,,DET,3.0,L,1,10
32,157,2019-09-25,DET,MIN,8-8,,4,0.1,1,0,0,1,1,0,0,5.88,3,16,9,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.16,0.002,.00,0.00%,0.12,1.55,4.00,8t --- 2 out d4,8t 3 out d4,,DET,20.0,L,1,5
33,159,2019-09-28,DET,CHW,8-GF(8),,2,1.0,0,0,0,1,1,0,0,5.77,3,16,7,3,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.01,0.001,.00,0.00%,0.54,3.65,6.00,8b --- 0 out d6,8b end d 6,1,CHW,1.0,L,1,7
