Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,140,2014-09-05,TOR,BOS,7-7,H(1),99,0.1,0,0,0,0,1,0,0,0.00,1,6,3,2,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.65,0.074,1.22,0.02%,0.32,7b -2- 2 out a1,7b 3 out a1,,BOS,0.0,L,8,9,,
2,144,2014-09-09,TOR,CHC,9-GF,,3,1.0,1,0,0,1,1,0,0,0.00,5,24,13,5,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.46,9t --- 0 out a7,9t end a 7,,TOR,2.0,W,9,2,,
3,150,2014-09-16,TOR,BAL,8-GF(8),,6,1.0,2,1,1,1,0,0,0,3.86,6,21,11,2,3,1,4,3,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,.02,-0.002,.01,0.00%,-0.52,8b --- 0 out d5,8b end d 6,,BAL,3.0,L,2,8,,
4,155,2014-09-21,TOR,NYY,7-7,,4,1.0,1,1,1,1,1,1,0,5.40,5,28,14,1,4,0,3,0,0,0,,1,1,1,0,0,4,0,0,0,0,0,0,.21,-0.046,.01,0.00%,-0.92,7b -2- 0 out d2,7b 3 out d4,,NYY,2.0,L,2,5,,
5,159,2014-09-25,TOR,SEA,GS-4,,3,3.1,1,2,2,2,1,0,0,5.40,13,59,29,8,2,5,5,0,1,0,49,,,0,0,0,11,0,0,0,0,0,0,.85,0.097,.00,0.00%,0.99,1t start tie,4t 12- 1 out a2,,TOR,0.9677419354838709,L,5,7,,
6,3,2015-04-09,TOR,NYY,GS-6,W(1-0),99,5.2,6,3,3,2,5,2,1,4.76,24,97,57,18,10,4,12,6,5,0,48,,,0,1,0,21,2,0,0,0,0,0,.85,0.026,.87,0.02%,-0.28,1b start tie,6b 1-- 2 out a2,,NYY,1.5384615384615383,W,6,3,,
7,8,2015-04-14,TOR,TBR,GS-5,,4,5.0,2,2,2,3,4,1,1,4.22,21,90,54,14,10,3,10,3,2,0,56,,,3,0,0,16,1,0,0,0,1,0,.99,0.032,1.11,0.02%,0.51,1t start tie,5t 3 out tie,,TOR,1.0,L,2,3,,
8,13,2015-04-19,TOR,ATL,GS-3,L(1-1),4,2.2,6,5,4,2,1,0,0,6.08,15,66,33,14,4,3,9,5,0,0,27,,,0,1,0,11,2,0,0,0,1,0,.91,-0.306,.82,-0.17%,-3.60,1t start tie,3t --- 2 out d5,,TOR,3.6363636363636362,L,2,5,,
9,18,2015-04-25,TOR,TBR,GS-7,,5,7.0,5,1,1,3,7,0,0,4.43,28,108,69,20,13,8,10,3,2,0,67,,,0,0,0,25,1,0,0,0,0,0,1.24,0.342,1.40,0.23%,2.27,1b start a 1,7b 3 out a1,,TBR,1.1428571428571428,L,2,4,,
10,23,2015-04-30,TOR,CLE,GS-3,,4,3.0,4,0,0,2,1,0,0,3.86,15,78,42,16,3,5,7,4,1,0,50,,,0,0,0,13,1,0,0,0,0,0,1.28,0.156,1.07,0.08%,1.56,1b start tie,3b 3 out tie,,CLE,2.0,W,5,1,,
