Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
80,65,2019-06-08,LAA,SEA,9-GF,,2,1.0,0,0,0,0,1,0,0,4.91,3,10,6,1,1,0,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.54,4.25,6.00,9t --- 0 out a9,9t end a 9,,LAA,0.0,W,12,3
81,68,2019-06-11,LAA,LAD,5-6,H(6),2,1.1,0,0,0,2,0,0,0,4.63,6,30,16,2,0,2,2,0,1,0,,1,0,0,0,0,4,0,0,0,0,0,0,.85,0.073,.40,0.02%,0.79,1.80,4.00,5t 1-- 2 out a3,6t 3 out a3,,LAA,1.8181818181818181,W,5,3
82,69,2019-06-13,LAA,TBR,8-8,H(7),1,0.1,0,0,0,0,1,0,0,4.56,1,6,4,0,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.54,0.045,.93,0.02%,0.24,2.75,4.00,8b 1-- 2 out a2,8b 3 out a2,,TBR,0.0,W,5,3
83,70,2019-06-14,LAA,TBR,7-7,,0,0.1,0,0,0,0,0,0,0,4.50,1,6,4,0,1,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.16,0.004,.10,0.00%,0.63,0.75,1.00,7b -23 2 out d5,7b 3 out d5,,TBR,0.0,L,4,9
84,73,2019-06-17,LAA,TOR,9-GF,,2,1.0,0,0,0,0,0,0,0,4.32,3,7,4,0,0,1,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.11,0.009,.06,0.00%,0.54,2.25,3.00,9b --- 0 out a5,9b end a 5,,TOR,0.0,W,10,5
85,75,2019-06-19,LAA,TOR,9-GF,,1,1.0,0,0,0,1,2,0,0,4.15,4,28,16,2,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.17,0.009,.12,0.00%,0.54,5.65,9.00,9b --- 0 out a5,9b end a 5,,TOR,1.0,W,11,6
86,77,2019-06-21,LAA,STL,6-6,,1,0.2,1,0,0,1,0,0,0,4.05,4,22,13,2,2,1,2,2,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,1.76,0.050,1.21,0.02%,0.54,0.30,2.00,6b 1-- 1 out d1,6b 3 out d1,,STL,10.0,L,1,5
87,79,2019-06-23,LAA,STL,6-6,H(8),1,1.0,0,0,0,0,2,0,0,3.90,3,13,8,3,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.98,0.075,.56,0.03%,0.52,6.25,9.00,6b --- 0 out a2,6b 3 out a2,,STL,0.0,W,6,4
88,83,2019-06-28,LAA,OAK,9-GF,,4,1.0,0,0,0,1,0,0,0,3.77,4,14,8,0,1,0,3,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.54,1.65,3.00,9t --- 0 out d6,9t end d 6,,LAA,1.0,L,2,7
89,85,2019-06-30,LAA,OAK,8-8,,1,0.0,1,2,0,1,0,0,0,3.77,3,15,9,0,2,0,2,1,0,0,,3,3,0,0,0,2,1,0,0,0,0,1,.10,-0.017,.06,-0.01%,-4.54,-1.20,0.00,8t 123 2 out d5,8t -2- 2 out d10,,LAA,inf,L,3,12
90,86,2019-07-02,LAA,TEX,7-7,H(9),1,1.0,1,0,0,0,2,0,0,3.64,4,10,9,2,4,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.87,0.069,.48,0.02%,0.61,5.65,9.00,7b --- 0 out a3,7b 3 out a3,,TEX,1.0,W,9,4
91,87,2019-07-03,LAA,TEX,6-6,,0,1.0,0,0,0,0,3,0,0,3.52,4,20,12,4,4,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.61,0.049,.34,0.02%,0.61,8.25,12.00,6b --- 0 out a4,6b 3 out a4,,TEX,0.0,W,6,2
92,89,2019-07-05,LAA,HOU,6-6,H(10),1,0.2,1,0,0,1,1,0,0,3.45,4,20,13,2,1,0,2,1,1,0,,0,0,0,0,0,3,1,0,0,0,0,0,2.15,-0.016,1.23,-0.01%,-0.08,2.30,5.00,6b --- 0 out a2,6b -23 2 out a2,,HOU,10.0,W,5,4
93,91,2019-07-07,LAA,HOU,5-5,H(11),1,0.2,0,0,0,1,2,0,0,3.38,3,13,6,0,2,0,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.55,0.158,1.52,0.06%,1.48,4.90,8.00,5b -23 1 out a3,5b 3 out a3,,HOU,5.0,L,10,11
94,93,2019-07-13,LAA,SEA,6-7,,5,0.1,0,1,1,0,2,0,0,3.62,2,13,9,2,2,0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.35,-0.008,.14,0.00%,-0.15,2.75,4.00,6t 1-- 2 out a5,7t 1-- 0 out a5,,LAA,0.0,W,9,2
95,95,2019-07-15,LAA,HOU,5-6,W(3-0),1,1.0,1,2,2,2,0,1,0,4.05,6,23,11,3,2,2,2,2,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.37,-0.034,.80,-0.01%,-1.19,0.45,9.00,5t --3 2 out tie,6t --- 2 out a2,,LAA,3.0,W,9,6
96,96,2019-07-16,LAA,HOU,6-7,H(12),0,0.2,0,0,0,0,0,0,0,3.97,2,5,3,0,0,0,2,0,1,0,,2,0,0,0,0,2,0,0,0,0,0,0,.78,0.044,.51,0.02%,0.78,1.50,2.00,6t 1-3 2 out a4,7t --- 1 out a5,,LAA,0.0,W,7,2
97,100,2019-07-20,LAA,SEA,7-7,,3,1.0,0,0,0,1,0,0,0,3.86,3,15,7,2,0,2,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,1.86,0.089,.63,0.02%,0.51,1.65,3.00,7b --- 0 out tie,7b 3 out tie,,SEA,1.0,W,6,2
98,102,2019-07-23,LAA,LAD,6-6,H(13),2,0.1,2,2,2,2,1,0,0,4.33,5,19,8,2,3,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.98,-0.259,.90,-0.07%,-2.08,-3.65,-2.00,6b --- 0 out a3,6b 123 1 out a2,,LAD,40.0,W,5,4
99,104,2019-07-25,LAA,BAL,6-6,,1,1.0,0,0,0,1,2,0,0,4.21,4,13,8,3,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.80,0.059,.49,0.02%,0.54,5.65,9.00,6t --- 0 out d1,6t 3 out d1,,LAA,1.0,L,8,10
100,105,2019-07-26,LAA,BAL,6-7,,0,2.0,1,0,0,0,2,0,0,3.99,7,26,17,5,3,1,4,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.14,0.018,.08,0.01%,1.08,7.90,12.00,6t --- 0 out d5,7t 3 out d5,,LAA,0.5,L,3,9
101,108,2019-07-29,LAA,DET,6-6,,2,1.0,0,0,0,0,2,0,0,3.89,3,17,11,3,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.53,0.041,.19,0.01%,0.54,6.25,9.00,6t --- 0 out d2,6t 3 out d2,,LAA,0.0,L,2,7
102,112,2019-08-03,LAA,CLE,5-5,,4,0.2,2,2,2,1,0,1,0,4.28,5,23,13,1,3,3,1,0,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,.49,-0.142,.13,-0.02%,-2.41,-4.30,-4.00,5b 1-- 1 out d2,5b 3 out d5,,CLE,15.0,L,2,7
103,115,2019-08-06,LAA,CIN,6-6,,2,1.0,1,1,1,0,1,1,0,4.39,4,22,14,5,1,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.35,-0.047,.03,0.00%,-0.46,1.65,3.00,6b --- 0 out d2,6b 3 out d3,,CIN,1.0,L,4,8
104,117,2019-08-09,LAA,BOS,6-6,,2,0.1,2,3,3,1,0,0,0,5.01,4,15,9,1,2,1,2,0,1,0,,0,0,0,0,0,3,1,0,0,0,0,0,.77,-0.054,.03,0.00%,-1.08,-7.05,-8.00,6b --- 0 out d2,6b 123 1 out d2,,BOS,30.0,L,4,16
105,145,2019-09-09,LAA,CLE,6-6,,30,0.1,1,2,2,1,0,1,0,5.40,3,13,8,1,2,1,1,0,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,.80,-0.179,.00,0.00%,-2.66,-4.45,-5.00,6t -2- 2 out d2,6t 3 out d5,,LAA,20.0,L,2,6
106,148,2019-09-13,LAA,TBR,8-8,,3,1.0,2,2,2,1,2,0,0,5.70,6,26,14,4,5,1,2,2,0,0,,0,0,0,0,0,5,2,0,0,0,0,0,.10,-0.014,.00,0.00%,-1.46,0.45,3.00,8t --- 0 out d5,8t 3 out d7,,LAA,3.0,L,4,11
107,153,2019-09-19,LAA,NYY,6-6,,5,1.0,1,0,0,0,1,0,0,5.56,4,15,11,4,4,2,1,0,1,0,,2,2,0,0,0,4,1,0,0,0,0,0,.36,-0.028,.00,0.00%,-0.45,3.65,6.00,6b 12- 0 out d3,6b 3 out d5,,NYY,1.0,L,1,9
108,156,2019-09-22,LAA,HOU,5-5,,2,0.1,3,3,2,2,0,0,0,5.93,6,21,10,2,1,2,2,1,1,0,,1,1,0,0,0,4,0,0,0,0,0,0,.25,-0.053,.00,0.00%,-4.05,-6.25,-5.00,5b -2- 0 out d4,5b 1-3 1 out d8,,HOU,50.0,L,5,13
109,159,2019-09-26,LAA,HOU,6-6,,3,1.0,1,0,0,1,0,0,0,5.80,4,13,7,2,1,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,1,0,0,2.01,0.078,.00,0.00%,0.54,1.05,3.00,6t --- 0 out tie,6t 3 out tie,,LAA,2.0,W,4,3
110,161,2019-09-28,LAA,HOU,8-8,,1,1.0,0,0,0,0,0,0,0,5.67,3,11,6,1,1,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.23,0.018,.00,0.00%,0.54,2.25,3.00,8t --- 0 out d3,8t 3 out d3,,LAA,0.0,L,3,6
111,162,2019-09-29,LAA,HOU,7-7,,0,1.0,0,0,0,0,1,0,0,5.55,3,8,5,0,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.00,0.00%,0.54,4.25,6.00,7t --- 0 out d5,7t 3 out d5,,LAA,0.0,L,5,8
