,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,18,52,2001-05-31,MIL,STL,GS-5,W(1-0),99,5.0,5,2,2,2,3,1,0,3.6,22,75,51,9,8,8,9,2,3,0,50.0,,,1,0,0,20,2,0,1,0,0,0,0.82,0.095,1.1,0.08%,0.63,1b start tie,5b 3 out a4,,STL,1.4,W,6,2
1,19,64,2001-06-15,MIL,KCR,2-7,L(1-1),14,6.0,5,3,3,1,4,2,0,4.09,24,91,56,14,8,3,16,4,3,0,,0.0,0.0,0,0,0,22,0,0,0,0,0,0,0.82,-0.037000000000000005,0.83,-0.02%,0.06,2t --- 0 out tie,7t 3 out d3,,MIL,1.0,L,2,4
2,20,83,2001-07-05,MIL,STL,GS-4,L(1-2),19,3.2,9,5,4,1,5,0,0,5.52,22,83,52,11,7,7,10,7,2,0,29.0,,,0,0,0,21,3,0,1,0,0,1,0.94,-0.259,0.63,-0.10%,-3.4,1t start tie,4t 12- 2 out d5,,MIL,3.125,L,2,5
