Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,99,2017-07-24,SDP,NYM,9-GF,,99,1.0,0,0,0,1,1,0,0,0.00,4,15,8,2,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.14,0.008,.01,0.00%,0.49,9t --- 0 out d3,9t end d 3,,SDP,1.0,L,3,5,,
2,140,2018-09-05,CHW,DET,6-7,,99,1.1,2,0,0,1,2,0,0,0.00,7,36,23,3,5,2,2,2,0,0,,2,1,0,0,0,6,0,0,0,0,0,0,.01,-0.001,.00,0.00%,0.18,6t 12- 1 out d9,7t 1-- 2 out d10,,CHW,2.727272727272727,L,2,10,5.20,10.00
3,143,2018-09-09,CHW,LAA,9-GF,,3,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,0,1,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,1.99,0.050,.00,0.00%,0.77,9t 123 2 out d1,9t end d 1,,CHW,0.0,L,0,1,0.75,1.00
4,146,2018-09-12,CHW,KCR,7-7,,2,0.0,0,0,0,1,0,0,0,0.00,1,4,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1.48,-0.033,.00,0.00%,-0.21,7b 1-- 2 out tie,7b 12- 2 out tie,,KCR,inf,W,4,2,-0.60,0.00
5,149,2018-09-16,CHW,BAL,7-7,,3,1.0,1,1,1,0,2,1,0,3.38,4,15,10,1,4,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.25,-0.041,.00,0.00%,-0.50,7b --- 0 out d2,7b 3 out d3,,BAL,1.0,L,4,8,3.65,6.00
6,153,2018-09-21,CHW,CHC,8-8,,4,0.2,1,1,1,1,1,0,0,5.40,4,16,10,3,3,0,2,1,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,.04,-0.001,.00,0.00%,-1.74,8t 12- 0 out a9,8t 1-- 2 out a6,,CHW,10.0,W,10,4,0.30,2.00
7,158,2018-09-26,CHW,CLE,9-GF,,4,1.0,1,0,0,0,1,0,0,4.15,4,17,9,1,3,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,9t --- 0 out d10,9t end d10,,CHW,1.0,L,2,10,3.65,6.00
8,7,2019-04-06,CHW,SEA,5-6,,99,0.1,3,3,3,0,1,1,1,81.00,5,17,12,3,2,0,3,2,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,.37,-0.146,.36,-0.09%,-3.77,5t 1-- 2 out d3,6t 12- 0 out d6,,CHW,30.0,L,2,9,-5.65,-5.00
9,8,2019-04-07,CHW,SEA,6-6,,0,0.1,2,0,0,0,0,0,0,40.50,3,10,8,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,-0.001,.01,0.00%,-0.41,6t --- 0 out d9,6t 12- 1 out d9,,CHW,20.0,L,5,12,-0.45,1.00
10,10,2019-04-09,CHW,TBR,8-8,,1,0.2,1,1,1,0,1,0,0,27.00,3,13,8,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.09,0.002,.07,0.00%,0.29,8t --- 0 out d5,8t 1-- 2 out d5,,CHW,5.0,L,5,10,0.90,2.00
11,12,2019-04-12,CHW,NYY,6-6,H(1),2,0.1,1,0,0,0,1,0,0,21.60,2,8,6,0,2,0,1,1,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,3.08,-0.050,2.11,-0.02%,-0.40,6b 12- 0 out a2,6b 12- 1 out a1,,NYY,10.0,W,9,6,2.15,4.00
12,17,2019-04-17,CHW,KCR,7-8,,4,2.0,3,1,1,2,1,0,0,12.27,10,35,21,4,3,1,6,2,3,0,,0,0,0,1,1,8,0,0,0,0,0,0,1.62,-0.072,1.50,-0.04%,0.07,7t --- 0 out tie,8t 3 out d1,,CHW,2.5,L,3,4,1.50,6.00
13,20,2019-04-21,CHW,DET,7-7,,3,1.0,2,1,1,0,0,1,0,11.57,5,13,10,1,0,0,5,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.17,-0.023,.16,-0.01%,-0.44,7b --- 0 out d3,7b 3 out d4,,DET,2.0,L,3,4,-0.95,0.00
14,23,2019-04-24,CHW,BAL,8-GF(8),,2,1.0,0,0,0,0,0,0,0,9.53,3,7,6,1,1,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.21,0.016,.16,0.01%,0.55,8b --- 0 out d2,8b end d 2,,BAL,0.0,L,3,4,2.25,3.00
15,26,2019-04-29,CHW,BAL,6-6,,4,0.0,1,0,0,0,0,0,0,9.53,1,2,1,0,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.51,-0.018,.43,-0.01%,-0.13,6t --- 2 out a2,6t 1-- 2 out a2,,CHW,inf,W,5,3,-0.60,0.00
16,27,2019-05-01,CHW,BAL,9-GF,,1,1.0,1,0,0,0,2,0,0,8.10,5,19,14,5,4,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,1.11,0.042,.96,0.02%,0.54,9t --- 0 out d1,9t end d 1,1,CHW,1.0,L,4,5,5.65,9.00
17,30,2019-05-03,CHW,BOS,6-7,,1,1.1,1,0,0,2,0,0,0,6.75,6,29,13,3,2,2,2,1,0,0,,1,1,0,0,0,4,0,0,0,1,0,0,.27,-0.007,.24,0.00%,0.18,6t 1-- 0 out d5,7t --- 1 out d6,,CHW,2.727272727272727,L,1,6,1.20,4.00
18,31,2019-05-04,CHW,BOS,6-7,,0,2.0,3,0,0,1,2,0,0,5.40,10,35,24,4,4,1,6,4,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.00,0.000,.00,0.00%,1.07,6t --- 0 out d14,7t 3 out d14,,CHW,2.0,L,2,15,6.10,12.00
19,46,2019-05-20,CHW,HOU,3-4,,15,1.1,2,1,1,1,1,1,0,5.56,6,22,12,6,0,0,4,0,1,0,,1,0,0,1,0,5,0,0,0,0,0,0,.69,-0.017,.50,-0.01%,-0.04,3b --3 2 out d2,4b 3 out d3,,HOU,2.727272727272727,L,0,3,1.20,4.00
20,47,2019-05-21,CHW,HOU,6-6,,0,1.0,1,0,0,1,0,0,0,5.11,6,19,14,2,1,1,3,1,2,0,,0,0,0,0,0,4,1,0,0,0,0,0,.18,0.007,.12,0.00%,0.57,6b --- 0 out d5,6b 3 out d5,,HOU,2.0,L,1,5,1.05,3.00
21,56,2019-05-30,CHW,CLE,9-GF,,8,0.1,0,0,0,0,1,0,0,4.97,1,5,3,2,1,0,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,.18,0.005,.12,0.00%,0.80,9t 123 2 out a6,9t end a 6,,CHW,0.0,W,10,4,2.75,4.00
22,60,2019-06-04,CHW,WSN,6-6,,4,0.2,0,0,0,1,1,0,0,4.73,3,12,7,2,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.15,0.006,.10,0.00%,0.31,6b --- 0 out d4,6b 1-- 2 out d4,,WSN,5.0,L,5,9,2.90,5.00
23,65,2019-06-10,CHW,WSN,7-7,,5,0.2,1,1,1,2,1,0,0,5.14,4,30,18,4,2,1,0,0,0,0,,0,0,0,1,0,2,1,0,0,0,0,0,.66,-0.072,.38,-0.03%,-0.80,7t --- 0 out d2,7t -2- 2 out d3,,CHW,15.0,L,1,12,-0.30,2.00
24,68,2019-06-14,CHW,NYY,9-GF,,3,1.0,1,1,1,1,0,0,0,5.40,5,23,15,0,2,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.000,.00,0.00%,-0.46,9t --- 0 out a9,9t end a 8,,CHW,2.0,W,10,2,-0.95,0.00
25,70,2019-06-16,CHW,NYY,5-6,,1,1.2,1,1,1,1,1,0,0,5.40,7,31,20,5,2,2,3,0,2,0,,1,0,0,0,0,6,0,0,0,0,0,0,.21,-0.005,.13,0.00%,0.25,5t -2- 1 out d6,6t 3 out d6,,CHW,1.6666666666666667,L,3,10,2.55,5.00
