,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2019-03-28,TEX,CHC,7-8,,99,2.0,4,3,3,2,1,1,0,13.5,11,36,20,2,4,4,4,1,0,0,,0.0,0.0,0,0,0,9,1,0,0,1,0,0,0.03,-0.006,0.03,0.00%,-1.77,-3.1,0.0,7t --- 0 out d7,8t 3 out d10,,TEX,3.0,L,4,12
1,2,7,2019-04-04,TEX,LAA,8-GF,,6,2.0,0,1,0,0,3,0,0,6.75,8,33,23,5,4,5,0,0,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,1,0.04,0.003,0.04,0.00%,0.08,10.5,15.0,8b --- 0 out a8,9b end a 7,,LAA,0.0,W,11,4
2,3,15,2019-04-15,TEX,LAA,5-7,W(1-0),10,2.2,1,1,1,2,1,0,0,5.4,11,39,24,10,2,3,5,3,0,0,,1.0,0.0,0,0,0,8,0,0,0,0,1,0,0.72,0.11699999999999999,0.65,0.06%,0.85,8.2,20.0,5t 1-- 1 out tie,7t 3 out a6,,TEX,1.3636363636363635,W,12,7
3,4,18,2019-04-19,TEX,HOU,5-8,,3,3.2,2,0,0,2,3,0,0,3.48,13,57,32,10,7,4,4,3,0,0,,2.0,1.0,0,0,0,11,1,0,0,1,0,0,0.15,0.013000000000000001,0.18,0.01%,2.13,11.85,20.0,5t 1-3 1 out d6,8t 3 out d6,,TEX,1.25,L,2,7
4,5,23,2019-04-24,TEX,OAK,GS-3,,4,3.0,4,3,3,3,2,1,0,4.73,16,66,41,14,7,2,9,5,1,0,38.0,,,0,0,0,13,0,0,0,0,0,0,1.06,-0.17,1.21,-0.12%,-1.43,0.55,6.0,1b start tie,3b 3 out d1,,OAK,2.333333333333333,L,5,6
5,6,25,2019-04-26,TEX,SEA,11-GF(11),L(1-1),1,0.1,1,1,1,2,1,0,0,5.27,5,28,13,2,1,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,3.38,-0.36,3.63,-0.23%,-2.08,-1.05,1.0,11b --- 0 out tie,11b end d 1,,SEA,30.0,L,4,5
6,7,29,2019-05-01,TEX,PIT,7-8,,4,1.1,3,3,3,3,1,0,0,6.6,10,46,22,2,5,2,4,3,0,0,,0.0,0.0,1,0,0,6,2,0,0,0,0,0,1.06,-0.29100000000000004,1.01,-0.17%,-3.3,-4.6,-2.0,7t --- 0 out d2,8t -23 1 out d2,,TEX,5.454545454545454,L,5,7
7,8,32,2019-05-05,TEX,TOR,5-6,W(2-1),3,2.0,1,0,0,0,0,0,0,5.82,6,20,12,3,1,3,3,2,1,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.25,0.032,0.24,0.02%,1.23,7.9,18.0,5t --- 0 out a6,6t 3 out a7,,TEX,0.5,W,10,2
8,9,34,2019-05-08,TEX,PIT,6-6,,2,1.0,2,2,2,0,1,1,0,6.5,5,15,9,2,2,1,3,2,0,0,,0.0,0.0,1,0,0,5,0,0,0,0,0,0,0.34,-0.095,0.31,-0.05%,-1.49,-0.95,0.0,6b --- 0 out d2,6b 3 out d4,,PIT,2.0,W,9,6
9,10,37,2019-05-11,TEX,HOU,6-7,,2,1.0,6,4,4,0,1,1,0,8.05,8,25,18,6,3,3,4,4,0,0,,3.0,3.0,0,0,0,8,0,0,0,1,0,0,0.79,-0.27,0.84,-0.17%,-4.15,-7.35,-6.0,6b 123 2 out d1,7b 1-3 2 out d3,,HOU,6.0,L,4,11
10,11,39,2019-05-14,TEX,KCR,4-6,,2,2.1,1,0,0,0,1,0,1,7.17,9,39,25,7,1,4,3,1,1,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0.17,0.021,0.12,0.01%,1.1,6.05,10.0,4b --- 0 out d5,6b 1-- 1 out d5,,KCR,0.4761904761904762,L,5,11
11,12,43,2019-05-18,TEX,STL,6-6,,3,0.1,1,1,1,2,1,0,0,7.48,4,20,10,5,1,0,1,1,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.39,-0.042,0.29,-0.02%,-0.87,-1.05,1.0,6t --- 2 out d4,6t 3 out d5,,TEX,30.0,L,2,8
12,13,50,2019-05-26,TEX,LAA,7-7,BS(1),7,0.2,0,1,0,2,1,0,0,7.25,4,14,6,2,1,0,1,1,0,0,,2.0,2.0,0,0,0,1,0,0,1,0,1,0,1.82,-0.301,1.72,-0.17%,-1.55,2.3,5.0,7b -23 1 out a1,7b 3 out d2,,LAA,10.0,L,6,7
